model,model_label,snap_current,snap_next,z_current,z_next,z_mid,dt_yr,mass_bin_left_msun,mass_bin_right_msun,mass_bin_center_msun,n_halos,mean_mass_current_msun,median_mass_current_msun,mean_dM200c_dt_msun_yr,median_dM200c_dt_msun_yr,std_dM200c_dt_msun_yr,sem_dM200c_dt_msun_yr,p16_dM200c_dt_msun_yr,p84_dM200c_dt_msun_yr,negative_fraction,correa2015_mean_dMdt_msun_yr,mean_over_correa
BT_soft,BT kp=1,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,316000000.0,1000000000.0,562138772.9022079,126934,539744976.0296929,489543620.4969883,0.009350126720987652,0.0065669925185747775,0.060636981062586665,0.0001701957017708134,-0.015465110896023607,0.0304323667193706,0.3632911591850883,0.0526335065312601,0.17764590157857757
BT_soft,BT kp=1,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,1000000000.0,3160000000.0,1777638883.4631178,46002,1704162969.2468715,1544290333.9862823,0.040371209866593,0.027327204144566304,0.19648857143581291,0.0009161127728622353,-0.03563889430487797,0.0990783245368036,0.29120473022912047,0.1661823208285914,0.242933241426047
BT_soft,BT kp=1,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,3160000000.0,10000000000.0,5621387729.0220785,16390,5405596627.157733,4919400364.160538,0.17420807375261488,0.10623185957140543,0.6817995168680441,0.005325583671297804,-0.09280312395513732,0.35740434967310053,0.25527760829774254,0.527129511188284,0.33048438771698735
BT_soft,BT kp=1,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,10000000000.0,31600000000.0,17776388834.631176,5693,17000950317.108082,15361429452.896118,0.692163428711957,0.3982012686751121,2.4188510733938804,0.032058156016261434,-0.333708966496262,1.3454692955940482,0.24890216054804146,1.6578563382568847,0.41750507130172476
BT_soft,BT kp=1,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,31600000000.0,100000000000.0,56213877290.22079,1996,53379045309.18908,48455646038.05542,2.490711187238573,1.440471221274343,7.990998195686475,0.17886310436178873,-1.3008142886151772,5.0244818283346415,0.24899799599198397,5.205284819101442,0.4784966190704105
BT_soft,BT kp=1,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,100000000000.0,316000000000.0,177763888346.31177,700,166980827263.4234,149479088783.26416,9.408796471352135,5.063250528981728,29.48943956847869,1.1145960485837503,-4.082322381030913,19.283104589316544,0.2557142857142857,16.283220507236575,0.5778215966043502
BT_soft,BT kp=1,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,316000000000.0,1000000000000.0,562138772902.2078,238,534955583941.0349,474207077026.3672,41.45743037170462,22.52276800589653,102.752443583372,6.660451653482543,-9.715566769390591,76.21804463646038,0.25210084033613445,52.16646651982092,0.7947141744007648
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,100000000.0,316000000.0,177763888.34631178,108752,242560965.09316373,237644771.11399174,0.001887098485145677,0.0015566077798093653,0.021657744880388685,6.567417219095729e-05,-0.009135438812180806,0.012245606335266905,0.4348425776077681,0.019158453282984694,0.09849952171356528
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,316000000.0,1000000000.0,562138772.9022079,122608,540013466.8747842,490029957.1454525,0.0064321043702322,0.0046017698044858255,0.05151346697665084,0.00014711649715262585,-0.014315529990238548,0.02457819845553377,0.385423463395537,0.042652463776805524,0.15080264539677046
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,1000000000.0,3160000000.0,1777638883.4631178,44445,1704354821.8343508,1546280980.1101685,0.029350088414354995,0.020124377282902697,0.17094489334358653,0.0008108577581652835,-0.03276836925861191,0.07758448629774087,0.3136685791427607,0.13461688783766873,0.21802679356060853
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,3160000000.0,10000000000.0,5621387729.0220785,15922,5409806177.2503,4901320934.295654,0.12587275816749358,0.08035572358589017,0.5762261967859977,0.004566612791148031,-0.09093529544308401,0.2775724313944862,0.27151111669388267,0.4272885329139587,0.29458491972411543
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,10000000000.0,31600000000.0,17776388834.631176,5524,16990897519.099894,15334033370.018005,0.4701411441330682,0.3024459218799075,1.8524487836190162,0.02492409365639945,-0.32761270105715723,1.0552744282549709,0.2657494569152788,1.3420103116370314,0.3503260295813774
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,31600000000.0,100000000000.0,56213877290.22079,1936,53704862386.48084,49054977893.829346,2.2812224487545887,1.1703884678310483,7.225328739876566,0.1642120168153765,-0.7741142046227181,4.319709709613525,0.24328512396694216,4.24182883962937,0.537792196479552
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,100000000000.0,316000000000.0,177763888346.31177,681,166253830157.7127,150450639724.73145,9.853848609008528,4.295987478256916,29.07469894144662,1.114144884252869,-2.96505409425724,18.094161989109438,0.2393538913362702,13.131404869577587,0.7504032285104243
BT_soft,BT kp=1,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,316000000000.0,1000000000000.0,562138772902.2078,236,539940134226.2656,486582069396.97266,27.19853779792055,14.092809445856691,84.0659886394724,5.472229755749611,-19.44658470079488,52.1126959101187,0.2711864406779661,42.64667166544819,0.6377646070785044
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,100000000.0,316000000.0,177763888.34631178,104850,242600410.1454316,237845759.8388195,0.0012834934007811248,0.00100508038860186,0.0183405047033185,5.664049827255377e-05,-0.008152090700791297,0.010228871886067836,0.4492513113972341,0.015622684385748526,0.08215575307608246
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,316000000.0,1000000000.0,562138772.9022079,118192,540146100.6379727,490264166.1465168,0.004652932669952711,0.0032827117430675075,0.04353481530551055,0.00012663176656034622,-0.012961492748531351,0.020223902528849695,0.404232096927034,0.03478366770856309,0.13376774148538814
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,1000000000.0,3160000000.0,1777638883.4631178,43030,1703165027.7793534,1546230912.2085571,0.019516168847043935,0.01435977375373729,0.13904972802289142,0.0006703235396157275,-0.029845089200963064,0.06079408041796453,0.3368115268417383,0.10967833760005091,0.17794004973170632
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,3160000000.0,10000000000.0,5621387729.0220785,15508,5391645991.686143,4896000772.714615,0.08793613132504914,0.05967319977827197,0.4950252244802635,0.003975112582794947,-0.08705299490663969,0.21307575155015882,0.2894635027082796,0.34720462177827405,0.253268896233776
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,10000000000.0,31600000000.0,17776388834.631176,5386,16939489443.727999,15317496061.325073,0.3602734441875767,0.22018495423587142,1.792896812799809,0.02442992426627828,-0.28453966335603964,0.7744677903964134,0.279056813962124,1.0908485153691105,0.33026899620949746
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,31600000000.0,100000000000.0,56213877290.22079,1907,53525552508.33968,48361940383.91113,1.6064545199516063,0.8912767653571864,5.6637877169968,0.12969750475226471,-0.8668682710080859,3.2163393571883585,0.26533822758259046,3.4468730407723425,0.46606141303993237
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,100000000000.0,316000000000.0,177763888346.31177,679,168131692574.5474,151871175765.9912,7.05262389060792,3.3918439025691978,22.418744316214998,0.8603524440632625,-2.2920318298111444,13.107577076290514,0.24005891016200295,10.827139025689382,0.6513838857960788
BT_soft,BT kp=1,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,316000000000.0,1000000000000.0,562138772902.2078,237,549738827797.934,511627540588.3789,20.127824885493272,11.740354949702741,66.24508784695769,4.3030808626801695,-15.680466279704216,49.19027973932661,0.2869198312236287,35.401408415303166,0.5685600033018038
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,100000000.0,316000000.0,177763888.34631178,101331,242630091.5492386,237866006.79159164,0.0008435662756415617,0.0005815295400764906,0.016202503556040866,5.089920055308973e-05,-0.007494205069655289,0.008519553250590948,0.46631336905784015,0.012821237223641058,0.06579445188691395
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,316000000.0,1000000000.0,562138772.9022079,113773,540216510.7280308,490559004.24718857,0.0029842710480019095,0.0021768712377928465,0.036762287888856784,0.0001089890649882846,-0.011631487980430377,0.016295065127307027,0.42633137914971037,0.028546517012569845,0.10454063613742615
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,1000000000.0,3160000000.0,1777638883.4631178,41788,1702455198.9957995,1545972898.6024857,0.016531481686728695,0.010450073104933379,0.12828095965068362,0.0006275327662077964,-0.026198283444266883,0.04910852745835044,0.35859576912032165,0.08996238607327309,0.18375992910263672
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,3160000000.0,10000000000.0,5621387729.0220785,15068,5396225190.733072,4889823049.3068695,0.062019129212479776,0.043108718729856624,0.3872509924478171,0.0031547484357047524,-0.07969590707650095,0.17191292048315543,0.30880010618529335,0.28515128869963763,0.2174955249029481
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,10000000000.0,31600000000.0,17776388834.631176,5244,16939539090.765059,15356013774.871826,0.2822103391983411,0.16628992689289945,1.3873939102750628,0.019158806113407437,-0.23735283911505448,0.6507496371376511,0.2913806254767353,0.895131546771744,0.315272476113842
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,31600000000.0,100000000000.0,56213877290.22079,1855,53801373661.68904,48328785896.30127,1.345348003417043,0.6083551892034216,5.602118429386353,0.13007095491952333,-0.9019723382969667,2.72599457898857,0.29056603773584905,2.8430116407646135,0.47321227395861754
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,100000000000.0,316000000000.0,177763888346.31177,660,168960333636.31277,154720139503.479,3.928240464280404,2.3635940504249664,18.14973531043873,0.7064774887993831,-3.549227470811659,9.287470586998854,0.3106060606060606,8.928325852348317,0.4399750333089829
BT_soft,BT kp=1,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,316000000000.0,1000000000000.0,562138772902.2078,229,542742194213.20087,503411445617.6758,19.153852403350296,8.851037454954529,61.820451845523436,4.085210446806006,-12.073145079686913,35.69621431595593,0.3231441048034934,28.679981031432597,0.6678474571638704
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,100000000.0,316000000.0,177763888.34631178,97610,242512958.87880296,237691076.47240162,0.000553360130932729,0.0003100834429379421,0.013993963429414056,4.479129080790455e-05,-0.006732918770006778,0.007276850159092165,0.48030939452924903,0.010576717769898991,0.05231870065660395
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,316000000.0,1000000000.0,562138772.9022079,110285,540190906.9985336,490379855.03673553,0.0020602894265862367,0.0013763228950053085,0.0314668468384774,9.475344362457763e-05,-0.010733499687293004,0.01354879004938246,0.4463798340662828,0.023559346237017244,0.08745104409344942
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,1000000000.0,3160000000.0,1777638883.4631178,40395,1704247897.9305253,1549241840.839386,0.010686988559880085,0.007240315384569236,0.1075538301472708,0.0005351334204468247,-0.024036281504484534,0.03932485939944359,0.38182943433593264,0.07432736423525742,0.14378269254986817
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,3160000000.0,10000000000.0,5621387729.0220785,14661,5397636031.894712,4894462823.867798,0.04300530050513219,0.031168125094998965,0.33857211115980773,0.002796207425640333,-0.06931181041302083,0.13411869798588957,0.3288315940249642,0.2354071023582642,0.182684804639763
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,10000000000.0,31600000000.0,17776388834.631176,5091,16931370651.293447,15301265716.552734,0.23065531805390985,0.1290058949213648,1.2038439925393445,0.016872081374574015,-0.19846362762581976,0.5255720187467212,0.30072677273620113,0.7384278747997831,0.31235998250533215
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,31600000000.0,100000000000.0,56213877290.22079,1803,53779977829.14029,48446350097.65625,0.948122263567164,0.5018740925585963,4.174309365058057,0.09830752646086,-0.740581746242848,2.093192821176542,0.2961730449251248,2.34550619397832,0.4042292729822259
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,100000000000.0,316000000000.0,177763888346.31177,648,168914055397.4811,153476061820.9839,3.4640326908568775,1.934890331000696,12.664724794822956,0.4975173769044844,-2.2687983631404776,7.714853946016926,0.2808641975308642,7.366848763744132,0.4702190586435109
BT_soft,BT kp=1,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,316000000000.0,1000000000000.0,562138772902.2078,222,554733462376.6376,518956031799.3164,10.389844394949847,6.013389621175376,40.778277151130695,2.7368587631177057,-12.24090323021014,27.621176502218077,0.33783783783783783,24.19359071037836,0.42944615040101924
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,100000000.0,316000000.0,177763888.34631178,96651,242529539.42811134,237636212.25953102,0.0002105468293522231,6.529711165908639e-05,0.016210629090318545,5.2143081494863435e-05,-0.007800665207338186,0.00790518312482768,0.496259738647298,0.00905438321973643,0.0232535805302873
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,316000000.0,1000000000.0,562138772.9022079,109655,539874519.3410264,490288995.20635605,0.0014621551432128824,0.0007543836991284939,0.153710939292356,0.0004641844170432131,-0.012586849906512312,0.014015273356409202,0.4732114358670375,0.020155197590409762,0.07254481811225728
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,1000000000.0,3160000000.0,1777638883.4631178,40156,1702315738.532829,1547532826.6620636,0.0076311572563313715,0.005298382049241593,0.11670485035936212,0.0005823896970021431,-0.02726621913563035,0.03738796057191503,0.4184679748978982,0.06355274946717818,0.12007595769357679
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,3160000000.0,10000000000.0,5621387729.0220785,14621,5388581616.189067,4875267446.041107,0.03831490462003142,0.024705194100341554,0.38532209746503226,0.0031866574180409897,-0.06918039682464643,0.11912561728947764,0.35729430271527257,0.2011725379054889,0.19045792740374837
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,10000000000.0,31600000000.0,17776388834.631176,5060,16956868247.316761,15403741598.129272,0.16227463615517893,0.09507259457562978,1.20374023514378,0.016922227084716714,-0.24286889657878682,0.4356578913381615,0.33438735177865614,0.6330527146500258,0.25633668792478076
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,31600000000.0,100000000000.0,56213877290.22079,1784,53445168428.89145,48070173263.549805,0.4786331906433932,0.3239294847805322,3.8858007949233473,0.09199900021947414,-0.9157794148375198,1.4529580258348795,0.33856502242152464,1.995274626503711,0.23988336456826237
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,100000000000.0,316000000000.0,177763888346.31177,664,168803605300.83438,154368910789.48975,3.289478659677647,1.4649748587560736,14.563960207550396,0.5651912685728177,-2.725728897502335,6.720559409699212,0.3253012048192771,6.3019644323363995,0.5219767098015977
BT_soft,BT kp=1,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,316000000000.0,1000000000000.0,562138772902.2078,213,549155349373.25775,511789703369.1406,8.917939254839107,4.807386564982745,63.37550393627296,4.342417977676453,-9.93055182004514,22.39265442186374,0.3615023474178404,20.501679886575463,0.43498578185676334
BT_deep,BT kp=10,23,24,21.44730975323285,19.40664523021168,20.426977491722266,24902402.092678517,100000000.0,316000000.0,177763888.34631178,61,228207139.45099565,220684241.5034771,6.3762606024051,5.590388346289359,3.912462249320727,0.500939459258266,3.5089433027655605,8.317750629153071,0.0,13.863882948957043,0.45991881393407
BT_deep,BT kp=10,24,25,19.40664523021168,17.551495663828796,18.479070447020238,28728585.555879116,100000000.0,316000000.0,177763888.34631178,289,231734422.26431775,223759487.2713089,5.066688581466132,4.198399453439046,3.521795632523132,0.20716444897194894,2.2036181934720553,7.951868758401201,0.010380622837370242,11.076981416951055,0.457406976752042
BT_deep,BT kp=10,24,25,19.40664523021168,17.551495663828796,18.479070447020238,28728585.555879116,316000000.0,1000000000.0,562138772.9022079,68,445402557.68772435,407216828.3164501,10.706328459102496,8.185591908171986,7.259944417841492,0.8803975785551114,4.583870678389182,16.746277217526476,0.0,21.290388395306962,0.5028714488582318
BT_deep,BT kp=10,25,26,17.551495663828796,15.864996058026179,16.708245860927487,33142246.615712106,100000000.0,316000000.0,177763888.34631178,1125,234049223.84354803,225946754.21714783,3.8830705039026547,3.222382478884385,2.912087144187287,0.08682166414408007,1.5787095395279287,6.030992977562326,0.010666666666666666,8.801394831683343,0.4411880819076928
BT_deep,BT kp=10,25,26,17.551495663828796,15.864996058026179,16.708245860927487,33142246.615712106,316000000.0,1000000000.0,562138772.9022079,341,444102219.9969137,407900698.48299026,8.301074239924056,6.972969468872523,5.621037251566319,0.3043962332450452,4.004305225037634,13.003487970591669,0.0,16.70041421044296,0.49705798522849204
BT_deep,BT kp=10,26,27,15.864996058026179,14.331814598205613,15.098405328115895,38233370.82707757,100000000.0,316000000.0,177763888.34631178,3090,235243312.41773748,227978359.90786552,3.2623375258929075,2.580693135451403,2.8201643292249745,0.05073354100070495,1.1395124266645975,5.189136018815194,0.0255663430420712,6.958377537518237,0.46883594750399926
BT_deep,BT kp=10,26,27,15.864996058026179,14.331814598205613,15.098405328115895,38233370.82707757,316000000.0,1000000000.0,562138772.9022079,1231,462376828.5255816,410379916.42951965,7.053719922184536,5.761970358229211,5.191934551644447,0.14797903222866884,2.8035633619775737,10.908883744361916,0.004061738424045491,13.676871424799469,0.5157407497005814
BT_deep,BT kp=10,26,27,15.864996058026179,14.331814598205613,15.098405328115895,38233370.82707757,1000000000.0,3160000000.0,1777638883.4631178,53,1386753298.2016509,1254983395.3380585,23.984135197012336,19.46717098631989,16.38248857696476,2.2503078698148355,11.262669806476634,36.830906930125465,0.0,41.0194572636791,0.5847014270042333
BT_deep,BT kp=10,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,100000000.0,316000000.0,177763888.34631178,7286,236769072.48445308,230201948.43411446,2.6146122813353125,2.040013717871699,2.3541110342871265,0.02757924415024893,0.8416278316485557,4.25311112134745,0.034175130387043645,5.507945947486324,0.4746982461816914
BT_deep,BT kp=10,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,316000000.0,1000000000.0,562138772.9022079,3389,477663365.8695622,422271303.832531,5.837698297663591,4.448963739406654,5.273019896797879,0.09057818741516327,2.0476024019611487,9.339897937707766,0.015048686928297432,11.111856682534786,0.52535759454485
BT_deep,BT kp=10,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,1000000000.0,3160000000.0,1777638883.4631178,237,1429656614.797025,1277116090.0592804,20.093995661603326,14.86446333334565,25.007196677898143,1.624391980618145,7.662569986022801,29.08902571655549,0.008438818565400843,33.25802341978322,0.6041849032330227
BT_deep,BT kp=10,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,100000000.0,316000000.0,177763888.34631178,14170,238048124.7363603,231532305.47904968,2.076213145622683,1.6100452387302493,2.0515867327197213,0.017234748756657932,0.5628088742576371,3.4427864655658764,0.051517290049400144,4.35437253043017,0.47681109760665635
BT_deep,BT kp=10,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,316000000.0,1000000000.0,562138772.9022079,7743,482644017.7035166,427611917.25730896,4.534193895920595,3.4454652495623863,4.220063494333608,0.04795836356628512,1.3853340341446836,7.428398909721925,0.026475526281802917,8.828516733715896,0.5135850146383725
BT_deep,BT kp=10,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,1000000000.0,3160000000.0,1777638883.4631178,760,1471964885.9218545,1309965848.9227295,16.41347470848207,12.731974280961705,14.366365732430264,0.5211228569636239,5.713275151458235,25.718249875372,0.011842105263157895,26.925158398598782,0.6095962172440273
BT_deep,BT kp=10,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,100000000.0,316000000.0,177763888.34631178,23885,238583596.6498115,232076011.5981102,1.6286176005433266,1.240680429814691,1.7112266935311933,0.01107248048168614,0.3497550039741911,2.7975130845051708,0.0746074942432489,3.430948974822784,0.474684296529781
BT_deep,BT kp=10,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,316000000.0,1000000000.0,562138772.9022079,15013,491312553.7578551,436774976.55153275,3.7066886074651433,2.6926329787441565,3.9270904016882073,0.03205067324255216,0.9453723039208801,6.2144281541945965,0.04056484380203823,7.06531516123998,0.524631742940482
BT_deep,BT kp=10,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,1000000000.0,3160000000.0,1777638883.4631178,1747,1525513880.214967,1352042853.8322449,13.645521939951836,9.940421091278553,12.911722322993656,0.3089140954108423,4.432945256647877,22.26760343579925,0.0206067544361763,21.93763677342737,0.6220142160654418
BT_deep,BT kp=10,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,3160000000.0,10000000000.0,5621387729.0220785,145,4796696584.800194,4220203459.262848,46.98205026477149,39.65658435521595,34.097359254255565,2.8316315610150147,18.74320437294602,71.73339032405944,0.013793103448275862,68.97884624613056,0.6811080906910211
BT_deep,BT kp=10,30,31,10.51901923231075,9.471835665737043,9.995427449023897,67694718.7794931,100000000.0,316000000.0,177763888.34631178,36777,239139559.34043664,233104024.08242226,1.28559091635005,0.9547577061196767,1.4728266759539677,0.0076800401712769865,0.20137671821968126,2.2696411809411936,0.09663648475949642,2.703022253397483,0.47561240560789503
BT_deep,BT kp=10,30,31,10.51901923231075,9.471835665737043,9.995427449023897,67694718.7794931,316000000.0,1000000000.0,562138772.9022079,25122,499178545.7050659,444621108.47234726,2.997346695435198,2.102408052666694,3.4388598788824103,0.021696384792672163,0.615311487006314,5.161396000238907,0.06360958522410635,5.642273161248698,0.531230340994666
BT_deep,BT kp=10,30,31,10.51901923231075,9.471835665737043,9.995427449023897,67694718.7794931,1000000000.0,3160000000.0,1777638883.4631178,3513,1543692467.6074963,1370181888.3419037,10.668985658530005,7.68415319344766,10.929153924454953,0.1843942896556801,2.9163871277046094,17.837385806315893,0.032450896669513236,17.44853550727262,0.611454505971755
