model,label,method,method_label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snap_left,snap_right,z_left,z_right,z_mid,a_mid,n_halos,Gamma_median,Gamma_q16,Gamma_q84,Gamma_mean,negative_fraction,particle_mass_code,particle_mass_msun
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976756094.37576,1959546468.5401185,32,33,8.519850605215494,7.654409641104996,8.076821407279985,0.1101707255359193,14668,1.207840585592566,0.0,3.4352904608065518,1.7444053756816706,0.1476002181619852,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976421445.6259212,1959225880.7841887,33,34,7.654409641104996,6.867645128277267,7.251655824799986,0.1211877980895112,14680,1.107436015849676,-0.0547318120832481,3.225166878078256,1.629192622832114,0.1657356948228882,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976504713.7582784,1959322894.6582,34,35,6.867645128277267,6.152404662070242,6.501505295272713,0.1333065778984624,14680,0.996762068093958,-0.0547969200359034,2.937175311832453,1.497383068826288,0.1681198910081744,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976648625.111541,1959459480.7395427,35,36,6.152404662070242,5.502186056427491,5.819550268429738,0.1466372356883086,14676,0.9167311036285054,-0.1179925994347616,2.6173175693308552,1.3503466520392355,0.1841782502044153,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976235446.2904515,1959058267.7441127,36,37,5.502186056427491,4.9110782331159015,5.199591153117943,0.1613009592571395,14683,0.827269037924154,-0.1558723495570308,2.473296800151981,1.2585841391406998,0.1942382346931826,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976310377.0641408,1959143393.461793,37,38,4.9110782331159015,4.373707484650818,4.635991957379948,0.1774310551828535,14688,0.7653460954639546,-0.1703334129959546,2.2098458169588717,1.1553403275662468,0.2005038126361655,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976657783.1310165,1959474780.8409092,38,39,4.373707484650818,3.885188622409834,4.123629052163588,0.1951741607011388,14685,0.7022533376567793,-0.1965983472055908,2.0395128485462224,1.048751691636816,0.2078992168879809,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976559131.2619948,1959370661.7231216,39,40,3.885188622409834,3.4410805658271224,3.657844592875989,0.2146915767712527,14680,0.6520554801663999,-0.1996769743737961,1.881398662785889,0.9800700638972686,0.2151907356948229,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976820748.76114,1959619565.44223,40,41,3.4410805658271224,3.0373459689337468,3.234404175341808,0.236160734448378,14668,0.6012015587600708,-0.1851346356850452,1.7114734211527467,0.9018391794649832,0.2154349604581401,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976915460.280177,1959707580.42576,41,42,3.0373459689337468,2.670314517212497,2.849458341219825,0.2597768078932159,14635,0.5709200958117254,-0.1764682222502842,1.5631773476198954,0.8291724511956272,0.2122992825418517,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977005396.0654063,1959806598.014889,42,43,2.670314517212497,2.3366495611022704,2.4995075829271136,0.2857544886825375,14604,0.5255515748561228,-0.1738278302715431,1.4561803473201855,0.7584987463334621,0.2161051766639277,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977380619.68726,1960181201.3254828,43,44,2.3366495611022704,2.0333177828202462,2.1813705299337403,0.3143299375507912,14565,0.4918126941756607,-0.1500948503564202,1.3411464923246463,0.7205231260586124,0.2116031582560933,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977516140.0224037,1960319956.4087565,44,45,2.0333177828202462,1.757561620745676,1.8921550272124896,0.3457629313058704,14491,0.4619957767621599,-0.1587858390507921,1.2271383213591744,0.660968015189696,0.2162721689324408,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977333638.297188,1960129139.834144,45,46,1.757561620745676,1.506874200677888,1.6292318429204444,0.3803392244364576,14401,0.4241699946166941,-0.1504046464749141,1.1173778890478658,0.5901059759446362,0.216582181792931,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977430361.5873027,1960220401.9823556,46,47,1.506874200677888,1.2789765460708074,1.3902107662913137,0.4183731468801033,14300,0.3828774649097569,-0.168662315131427,1.0282397420137366,0.5436034649560085,0.2277622377622377,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977593811.8281124,1960385821.7340584,47,48,1.2789765460708074,1.0717968600643704,1.1729188784466489,0.4602104615681135,14176,0.3726191845599912,-0.1443071620905346,0.972680910754209,0.5166851456603813,0.2208662528216704,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977082625.645321,1959933360.258682,48,49,1.0717968600643704,0.8834516909676096,0.9753807985878624,0.506231507724925,14014,0.3356286701020179,-0.1515109123368434,0.8865357814137792,0.4478984052285572,0.2267732267732267,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976754070.43355,1959661019.8872416,49,50,0.8834516909676096,0.7122288099705543,0.7958007259889663,0.5568546584974173,13870,0.3100824404888728,-0.1272604935268412,0.8062746516683393,0.4051725070055484,0.2240807498197548,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1977184439.6422672,1960030498.3885825,50,51,0.7122288099705543,0.5565716454277756,0.6325461145354234,0.6125401243471593,13686,0.2754819648125258,-0.1432562686861372,0.7320437236238974,0.3400326616864901,0.2342539821715621,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976533068.230975,1959382143.617502,51,52,0.5565716454277756,0.4150651322070684,0.4841328313958388,0.6737941367818755,13485,0.2648573379177504,-0.1286039924494949,0.6860530821621549,0.3311639027609836,0.2329254727474972,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976628901.89279,1959500601.230651,52,53,0.4150651322070684,0.2864228474609716,0.3492116649053081,0.7411735504600631,13303,0.2283014910642122,-0.1242833238292873,0.609835993633797,0.272124769286432,0.2357363000826881,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976853649.0970852,1959721050.4846327,53,54,0.2864228474609716,0.1694753158736106,0.2265560590048256,0.8152909055060692,13317,0.2077271560892171,-0.1163517856671514,0.5598038356480368,0.2426480300499267,0.2377412330104377,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976825478.954756,1959687788.501714,54,55,0.1694753158736106,0.0631593780669188,0.1150509627316598,0.8968199960566761,13663,0.1911486833826438,-0.104863341743907,0.5061171960276832,0.2162267337318131,0.2402107882602649,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,7,1584893192.461114,2511886431.5095806,1976748682.20104,1959566509.6893816,55,56,0.0631593780669188,0.0,0.0310962021397027,0.9698416092745054,14261,0.1792687681520042,-0.1911712043605424,0.579224492484362,0.2644675400102312,0.2921954982119066,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3163830304.02936,3135906616.410355,21,22,26.16124480141175,23.692040728556133,24.89723079548743,0.0386141672017785,3209,2.7065093832043177,0.9664944642792558,5.778752593831716,3.248373441147994,0.0473667809286382,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3158650540.460037,3130974934.800183,22,23,23.692040728556133,21.44730975323285,22.54293708680676,0.0424755839219564,4750,2.74153455305063,0.9121172235510931,5.623682384014512,3.224352507781072,0.0501052631578947,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3155051190.8094497,3127332955.604704,23,24,21.44730975323285,19.40664523021168,20.402670078915232,0.046723142314152,6295,2.599204911556107,0.8526969153114164,5.795386475492215,3.2144553021658,0.0486100079428117,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3148696645.500866,3120932516.714056,24,25,19.40664523021168,17.551495663828796,18.45697279901384,0.0513954565455672,7632,2.470156896993259,0.7821409045788887,5.669205741881103,3.10167949480981,0.0597484276729559,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3142544673.399572,3114849103.823651,25,26,17.551495663828796,15.86499605802618,16.68815709001258,0.0565350022001239,8563,2.3902288329241634,0.7379431310165109,5.569736122948233,3.0375204962870352,0.0603760364358285,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3140703206.6946354,3113060073.7909927,26,27,15.86499605802618,14.331814598205613,15.080142809102345,0.0621885024201363,9113,2.1718884888859256,0.6178192667396187,5.310292083857556,2.842935146943524,0.0689125425216723,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3138524361.4471383,3110962724.3611684,27,28,14.331814598205613,12.938013271096011,13.618311644638496,0.06840735266215,9417,2.0328495972002827,0.5422175881993838,5.110147966780717,2.721071250707942,0.074970797493894,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135759175.446492,3108249804.4749627,28,29,12.938013271096011,11.670921155541825,12.289374222398628,0.075248087928365,9586,1.8352432864853123,0.4203472354487862,4.779226372801751,2.508571736359653,0.0876277905278531,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134893156.112637,3107449246.8731213,29,30,11.670921155541825,10.51901923231075,11.08124929308966,0.0827728967212015,9648,1.6649089095109264,0.3600229939359565,4.467053003696751,2.3339353090417454,0.0968076285240464,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134405969.998996,3106986151.541726,30,31,10.51901923231075,9.471835665737045,9.98295390280878,0.0910501863933217,9697,1.539240490732764,0.277238726049565,4.079222297372492,2.1386121472807083,0.1071465401670619,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134061481.747709,3106629520.57416,31,32,9.471835665737045,8.519850605215494,8.984503548007982,0.1001552050326539,9712,1.4204388105803798,0.2200482761163379,3.9246639104331096,2.021406336283646,0.116659802306425,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134583159.6071334,3107106495.240191,32,33,8.519850605215494,7.654409641104996,8.076821407279985,0.1101707255359193,9712,1.272394291279761,0.1178432163077219,3.5777726482806385,1.856878319804122,0.1335461285008237,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134495402.423258,3107039663.886291,33,34,7.654409641104996,6.867645128277267,7.251655824799986,0.1211877980895112,9717,1.1523115896660268,0.0,3.2036582805647456,1.6697467226792524,0.1546773695585057,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134830684.466865,3107397226.2287364,34,35,6.867645128277267,6.152404662070242,6.501505295272713,0.1333065778984624,9730,1.066055935242702,0.0,3.062258893804392,1.5872370679100252,0.15344295991778,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134636938.8955874,3107201006.833104,35,36,6.152404662070242,5.502186056427491,5.819550268429738,0.1466372356883086,9715,0.9555050638139402,-0.0751663090654888,2.810440013418836,1.4437421461252749,0.1740607308286155,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134348537.7304463,3106897405.138792,36,37,5.502186056427491,4.9110782331159015,5.199591153117943,0.1613009592571395,9720,0.8708302080418544,-0.0779259934413422,2.633305380651304,1.3413972794610447,0.1774691358024691,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134883196.997409,3107426550.135516,37,38,4.9110782331159015,4.373707484650818,4.635991957379948,0.1774310551828535,9727,0.8081822174997657,-0.121766023405042,2.411062341092409,1.2452537348603985,0.1884445358281073,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135051819.3181515,3107604631.042847,38,39,4.373707484650818,3.885188622409834,4.123629052163588,0.1951741607011388,9726,0.7355190451587649,-0.1237832028975994,2.090615988229696,1.1191607933044372,0.1935019535266296,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135037769.7175417,3107588028.3877444,39,40,3.885188622409834,3.4410805658271224,3.657844592875989,0.2146915767712527,9739,0.6960574751167832,-0.1240381270834329,1.96881856719499,1.0434991824715476,0.1895471814354656,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135068977.819146,3107608829.0674024,40,41,3.4410805658271224,3.0373459689337468,3.234404175341808,0.236160734448378,9723,0.6348289427480359,-0.1644728744704851,1.7866289766584376,0.9559497321670364,0.2022009667798004,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135252281.456411,3107816085.6841297,41,42,3.0373459689337468,2.670314517212497,2.849458341219825,0.2597768078932159,9701,0.6054586119717685,-0.1536800686141582,1.6398822257333336,0.8909686014426927,0.2028656839501082,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135450821.168361,3108002850.7587056,42,43,2.670314517212497,2.3366495611022704,2.4995075829271136,0.2857544886825375,9690,0.5546863986744919,-0.1384132991519708,1.5312241348868885,0.8536040713666002,0.2006191950464396,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135163370.6598406,3107735077.925608,43,44,2.3366495611022704,2.0333177828202462,2.1813705299337403,0.3143299375507912,9637,0.5360940102000502,-0.1408933738071411,1.4210712624124875,0.7898075697135934,0.204524229532012,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135632644.2899065,3108179532.347778,44,45,2.0333177828202462,1.757561620745676,1.8921550272124896,0.3457629313058704,9592,0.4994384580473071,-0.1223782176748215,1.3202335217340015,0.7184116922080938,0.2028773978315262,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135020396.612253,3107588406.017825,45,46,1.757561620745676,1.506874200677888,1.6292318429204444,0.3803392244364576,9551,0.4418692026140098,-0.1341232509552064,1.1721997740091756,0.6521076659232252,0.2109726730185321,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134293247.000968,3106864049.0259123,46,47,1.506874200677888,1.2789765460708074,1.3902107662913137,0.4183731468801033,9506,0.4074079403998639,-0.1331428392946857,1.019424463684624,0.5597492526657722,0.2111298127498422,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134825102.750472,3107426648.821612,47,48,1.2789765460708074,1.0717968600643704,1.1729188784466489,0.4602104615681135,9446,0.385907636263232,-0.1210468338814638,0.982742311813351,0.5163480867306661,0.2073893711623967,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135619478.2928195,3108257186.34847,48,49,1.0717968600643704,0.8834516909676096,0.9753807985878624,0.506231507724925,9342,0.3556348656495497,-0.1192904975166688,0.8958701617711039,0.485223833871496,0.2088417897666452,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135592149.0063667,3108289541.606544,49,50,0.8834516909676096,0.7122288099705543,0.7958007259889663,0.5568546584974173,9227,0.3322614858509689,-0.1064047343806167,0.8248277321893591,0.4349403266417127,0.2104692749539395,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134795771.5725493,3107398073.3606176,50,51,0.7122288099705543,0.5565716454277756,0.6325461145354234,0.6125401243471593,9099,0.3032243489301258,-0.0968014709397903,0.7580658148810258,0.4184424691583299,0.208924057588746,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134568564.654434,3107190662.265842,51,52,0.5565716454277756,0.4150651322070684,0.4841328313958388,0.6737941367818755,8963,0.2804284451565256,-0.087312867651894,0.6968556263475921,0.3543790091035345,0.2086355015061921,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3134412243.77585,3107056475.184698,52,53,0.4150651322070684,0.2864228474609716,0.3492116649053081,0.7411735504600631,8859,0.249559742870001,-0.101131642617265,0.627645640745127,0.3199498676566096,0.2111976521052037,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3135671178.225521,3108250045.0891814,53,54,0.2864228474609716,0.1694753158736106,0.2265560590048256,0.8152909055060692,8869,0.2297926363753611,-0.0895833470327696,0.5545796244827087,0.2686739477976173,0.2174991543578757,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3136130417.0262,3108661598.6653204,54,55,0.1694753158736106,0.0631593780669188,0.1150509627316598,0.8968199960566761,9044,0.2014365220049106,-0.0853398016040666,0.513368675534603,0.2389562584224696,0.2173816895179124,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,8,2511886431.5095806,3981071705.534973,3136055125.2128224,3108528758.2136383,55,56,0.0631593780669188,0.0,0.0310962021397027,0.9698416092745054,9443,0.1901222162055559,-0.1635751039595189,0.5684672136244684,0.2328801758049079,0.2653817642698295,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,5030373050.400795,4985467939.621172,21,22,26.16124480141175,23.692040728556133,24.89723079548743,0.0386141672017785,2862,2.8922166685069657,1.0337117186163784,5.887547068478384,3.4141586412882026,0.0352900069881201,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,5010647635.36673,4966122856.772277,22,23,23.692040728556133,21.44730975323285,22.54293708680676,0.0424755839219564,3978,2.928819527774924,1.0114949228013532,6.113764498259091,3.510864715221535,0.0399698340874811,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4999112827.6932,4954784328.518956,23,24,21.44730975323285,19.40664523021168,20.402670078915232,0.046723142314152,4942,2.752490122982474,0.930506318906544,6.267603801449262,3.439894978956492,0.0530149736948603,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4993922595.493181,4949712069.668074,24,25,19.40664523021168,17.551495663828796,18.45697279901384,0.0513954565455672,5633,2.5803567283322195,0.8721994406721045,5.874082581739485,3.24483619370575,0.0507722350434937,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4988045269.353701,4944204143.037496,25,26,17.551495663828796,15.86499605802618,16.68815709001258,0.0565350022001239,6087,2.4668224678341515,0.8828264049421574,5.947314591372025,3.207893419642148,0.0499425004107113,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4983282395.411199,4939207897.89613,26,27,15.86499605802618,14.331814598205613,15.080142809102345,0.0621885024201363,6342,2.2870969497287232,0.7929082207955693,5.548660132017471,3.027351154214549,0.0545569221065909,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4979159311.439047,4935177444.814405,27,28,14.331814598205613,12.938013271096011,13.618311644638496,0.06840735266215,6486,2.062258850927016,0.6589899070361892,5.242493702581831,2.789500720099089,0.0596669750231267,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4978068403.068022,4934057115.8160095,28,29,12.938013271096011,11.670921155541825,12.289374222398628,0.075248087928365,6539,1.9528968656043455,0.5913817785433142,5.037600406679994,2.695604306805427,0.0682061477290105,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4978754856.589148,4934769209.408026,29,30,11.670921155541825,10.51901923231075,11.08124929308966,0.0827728967212015,6537,1.7166440507193272,0.4779016182346609,4.609246753312238,2.402525837128218,0.0861251338534496,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4979734647.134521,4935764952.245364,30,31,10.51901923231075,9.471835665737045,9.98295390280878,0.0910501863933217,6533,1.5972007732793998,0.3743402115647772,4.320332043894471,2.2591021465615446,0.0883208326955456,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4979030208.786077,4935087869.547677,31,32,9.471835665737045,8.519850605215494,8.984503548007982,0.1001552050326539,6549,1.4563334851624012,0.2685885442473775,3.928799517751045,2.0926368066908383,0.1059703771568178,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4979546932.923006,4935598636.132789,32,33,8.519850605215494,7.654409641104996,8.076821407279985,0.1101707255359193,6568,1.3317007525507356,0.2005026182224858,3.647128562600287,1.9249423439363909,0.1219549330085261,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4978288246.46339,4934275480.159,33,34,7.654409641104996,6.867645128277267,7.251655824799986,0.1211877980895112,6586,1.2048126567013764,0.1284774992956636,3.427733767437026,1.7919859408264016,0.1296689948375341,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4976625897.348563,4932647417.188227,34,35,6.867645128277267,6.152404662070242,6.501505295272713,0.1333065778984624,6589,1.123240597048836,0.0583175851416181,3.1767565836492304,1.6627747849000427,0.1425102443466383,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4976843162.116283,4932889358.983625,35,36,6.152404662070242,5.502186056427491,5.819550268429738,0.1466372356883086,6581,0.9756454493026392,0.0,2.808800427621433,1.47606934517317,0.1571189788785899,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4976266453.472703,4932324344.128807,36,37,5.502186056427491,4.9110782331159015,5.199591153117943,0.1613009592571395,6589,0.9253414490258492,-0.0470354123346217,2.6347933183816403,1.3872355034683557,0.1701320382455607,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4977164549.14631,4933187713.044907,37,38,4.9110782331159015,4.373707484650818,4.635991957379948,0.1774310551828535,6583,0.832915117570374,-0.0636875855798475,2.46604341369104,1.3004653207547416,0.1739328573598663,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4977111404.936733,4933112030.744474,38,39,4.373707484650818,3.885188622409834,4.123629052163588,0.1951741607011388,6576,0.795994130311779,-0.0801599645185505,2.1700594719641497,1.189634110729636,0.177919708029197,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4977254580.780521,4933319181.780623,39,40,3.885188622409834,3.4410805658271224,3.657844592875989,0.2146915767712527,6579,0.7218275304222919,-0.1319686739081167,2.08052189866844,1.0987418565642308,0.1930384556923544,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4977525044.421745,4933625399.17409,40,41,3.4410805658271224,3.0373459689337468,3.234404175341808,0.236160734448378,6582,0.7022140390591243,-0.1218776664245961,1.9253028718415623,1.062150032389504,0.1944697660285627,0.0001890437561087,1890437.5610873103
BT_soft,BT(soft),raw_adjacent,raw same-TrackId adjacent,9,3981071705.534973,6309573444.801932,4977968902.01132,4934033011.208671,41,42,3.0373459689337468,2.670314517212497,2.849458341219825,0.2597768078932159,6581,0.6323487221530352,-0.1106966065820726,1.7884098090118383,0.9782363614747,0.1896368333080079,0.0001890437561087,1890437.5610873103
