model,label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snapshot,redshift,scale_factor,n_halos,M_over_M0_median,M_over_M0_q16,M_over_M0_q84,M_over_M0_mean,particle_mass_code,particle_mass_msun
BT_soft,BT $k_p=1$,9,3981071705.534973,6309573444.801932,4977403618.022902,4933510146.775384,50,0.7122288099705543,0.5840340929768594,6408,0.8605947440783575,0.7493949526743842,0.9631391245392641,0.875642570312504,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,10,6309573444.801932,10000000000.0,7892676039.465225,7824304672.450104,50,0.7122288099705543,0.5840340929768594,4262,0.8518939662716503,0.7367620804498571,0.9544165798290076,0.8645825502815645,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,11,10000000000.0,15848931924.611141,12543545781.374338,12433071793.57501,50,0.7122288099705543,0.5840340929768594,2754,0.8397987664686403,0.7046296311871186,0.9379912236924067,0.8449437343833355,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,12,15848931924.611141,25118864315.095818,19840262329.681087,19664007417.16406,50,0.7122288099705543,0.5840340929768594,1808,0.8308358860020741,0.7063419546427755,0.9273977502812799,0.8349820670119629,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,13,25118864315.095818,39810717055.34974,31597253386.918125,31322240274.752365,50,0.7122288099705543,0.5840340929768594,1156,0.8203030918735472,0.6704921269122779,0.9251295610177734,0.8205005017036002,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,14,39810717055.34974,63095734448.01936,49791826810.12953,49345288991.61541,50,0.7122288099705543,0.5840340929768594,802,0.8037780844691376,0.6410386627183212,0.9093456453958085,0.7914953069568224,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,15,63095734448.01936,100000000000.0,78320773882.63144,77661043096.44156,50,0.7122288099705543,0.5840340929768594,502,0.7877308274008084,0.6170208876488089,0.8897222531899971,0.7697316902058988,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,16,100000000000.0,158489319246.11142,125787813303.86569,124609353023.17897,50,0.7122288099705543,0.5840340929768594,361,0.7802437563945508,0.6100104241592933,0.8813563906949077,0.7809790507688938,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,17,158489319246.11142,251188643150.9582,196306660270.26273,194421260922.81723,50,0.7122288099705543,0.5840340929768594,258,0.7698971370789254,0.5768548863990391,0.88364463425223,0.7503794775326533,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,18,251188643150.9582,398107170553.4973,310128449574.8602,307257082099.76624,50,0.7122288099705543,0.5840340929768594,145,0.7560299375269106,0.509107670607259,0.8449711091972177,0.7029716509222014,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,19,398107170553.4973,630957344480.1936,502301214234.34875,497594844995.4343,50,0.7122288099705543,0.5840340929768594,95,0.7447209325889874,0.526021680192003,0.8606080677157132,0.7057900188415488,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,20,630957344480.1936,1000000000000.0,786268606621.1353,778730731752.6006,50,0.7122288099705543,0.5840340929768594,70,0.7352365810565383,0.5156490572072541,0.8986352343241458,0.7165194876843777,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,1,100000000.0,158489319.24611133,124382279.22192617,123272345.69472581,51,0.5565716454277756,0.6424375022745458,148136,0.9390880244935143,0.8192074881394591,1.0567339719200524,0.957450713354601,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,2,158489319.24611133,251188643.15095794,198215609.0613366,196422624.4897839,51,0.5565716454277756,0.6424375022745458,101584,0.9335220910570077,0.8248069010352579,1.042812848242024,0.9494490187755397,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,3,251188643.15095794,398107170.5534973,315045177.575225,312309203.8476702,51,0.5565716454277756,0.6424375022745458,68449,0.9278388257117604,0.8281886526249364,1.0299445533659541,0.9433066578104017,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,4,398107170.5534973,630957344.4801933,499125238.5944474,494772648.24947983,51,0.5565716454277756,0.6424375022745458,46385,0.9212751320260592,0.827534852082109,1.0161671803494778,0.9359701310810381,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,5,630957344.4801933,999999999.9999999,789403617.8679823,782517416.012216,51,0.5565716454277756,0.6424375022745458,31159,0.9159732306320043,0.826816020271082,1.0076138290993832,0.9309907451163839,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,6,999999999.9999999,1584893192.461114,1251453655.5365338,1240535259.923229,51,0.5565716454277756,0.6424375022745458,21042,0.9100609503994331,0.8226342504475369,1.0040262273883525,0.9267750031324281,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,7,1584893192.461114,2511886431.5095806,1977240485.5141127,1960085399.8607707,51,0.5565716454277756,0.6424375022745458,14020,0.9030301059645958,0.8131856050911674,0.9890005400528569,0.9161760401827609,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,8,2511886431.5095806,3981071705.534973,3134560418.412889,3107154637.953805,51,0.5565716454277756,0.6424375022745458,9292,0.8963862309403179,0.798808821210858,0.9823598055429871,0.9044113800669003,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,9,3981071705.534973,6309573444.801932,4980709236.124311,4936826583.390131,51,0.5565716454277756,0.6424375022745458,6323,0.8897890161940606,0.7937810145280584,0.9761350485217298,0.898916783486755,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,10,6309573444.801932,10000000000.0,7893795418.615471,7825107647.024283,51,0.5565716454277756,0.6424375022745458,4199,0.8838216445339028,0.7865518830031818,0.9701151486036917,0.8918281322174719,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,11,10000000000.0,15848931924.611141,12543337137.048328,12432853518.044235,51,0.5565716454277756,0.6424375022745458,2715,0.8734692046395343,0.7535461896149175,0.9601658543174814,0.8717754773923195,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,12,15848931924.611141,25118864315.095818,19853653830.884476,19676648934.00686,51,0.5565716454277756,0.6424375022745458,1789,0.8654504511495903,0.7561033638340781,0.9573610858768031,0.8718686961612117,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,13,25118864315.095818,39810717055.34974,31598025021.763084,31322412739.54293,51,0.5565716454277756,0.6424375022745458,1138,0.8582095152255388,0.7226116019132216,0.9523025208404763,0.86026772825466,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,14,39810717055.34974,63095734448.01936,49790911620.13501,49349078317.02923,51,0.5565716454277756,0.6424375022745458,790,0.8444220883042202,0.6999754394187039,0.9353983267054202,0.8280353236621407,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,15,63095734448.01936,100000000000.0,78401013644.75432,77742491286.74146,51,0.5565716454277756,0.6424375022745458,505,0.8373053177904464,0.6669990919031489,0.9248113798788381,0.8194347015880292,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,16,100000000000.0,158489319246.11142,125759330908.88565,124581252058.2134,51,0.5565716454277756,0.6424375022745458,358,0.8189416486621295,0.664522368273301,0.9119509316208855,0.8122323302671934,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,17,158489319246.11142,251188643150.9582,196358298769.05035,194470655576.11926,51,0.5565716454277756,0.6424375022745458,256,0.8196894434693365,0.6200308125782813,0.9145416723855065,0.7860923873137798,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,18,251188643150.9582,398107170553.4973,310444317002.78284,307596431460.0724,51,0.5565716454277756,0.6424375022745458,148,0.8029861574107383,0.609756934756642,0.9092480060054783,0.7759446813573396,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,19,398107170553.4973,630957344480.1936,502301214234.34875,497594844995.4343,51,0.5565716454277756,0.6424375022745458,95,0.8066812706310181,0.5850655227546135,0.9092190483571689,0.7661614158953006,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,20,630957344480.1936,1000000000000.0,784346908616.3221,776886520418.2236,51,0.5565716454277756,0.6424375022745458,69,0.7983821750528884,0.589759619842497,0.9287895805312805,0.8002812853158824,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,1,100000000.0,158489319.24611133,124374329.37787691,123264966.85869102,52,0.4150651322070684,0.7066812525020004,146578,0.9521653857400116,0.8441867284555937,1.0519435476596006,0.9658335295232658,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,2,158489319.24611133,251188643.15095794,198187976.7926093,196397963.01282915,52,0.4150651322070684,0.7066812525020004,100326,0.9490442580513071,0.8512002702873639,1.0377118847917401,0.9573790824634851,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,3,251188643.15095794,398107170.5534973,315041945.2978393,312305578.81330144,52,0.4150651322070684,0.7066812525020004,67684,0.9447058063822932,0.8565510888358986,1.0252706432308702,0.9526443003756297,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,4,398107170.5534973,630957344.4801933,498991517.0461485,494639940.46651316,52,0.4150651322070684,0.7066812525020004,45937,0.9405774719866972,0.8582712755273133,1.016503960563239,0.9485797428492949,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,5,630957344.4801933,999999999.9999999,789709992.2710637,782814478.5609226,52,0.4150651322070684,0.7066812525020004,30814,0.9362959796485694,0.8614290152085499,1.007562823158875,0.9450824372632652,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,6,999999999.9999999,1584893192.461114,1251462559.3499794,1240553941.184227,52,0.4150651322070684,0.7066812525020004,20791,0.9323973043031406,0.8574694701159333,1.0031331015095108,0.9414833489495633,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,7,1584893192.461114,2511886431.5095806,1976361906.9514325,1959169722.5329087,52,0.4150651322070684,0.7066812525020004,13885,0.9276783177743548,0.8517590432008845,0.9956755975185811,0.9345646830685707,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,8,2511886431.5095806,3981071705.534973,3134480451.758091,3107096709.360288,52,0.4150651322070684,0.7066812525020004,9211,0.9223233734889136,0.8432735011360575,0.9910605871294338,0.9277516918771505,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,9,3981071705.534973,6309573444.801932,4980736060.457405,4936819814.47773,52,0.4150651322070684,0.7066812525020004,6230,0.9169170126719017,0.8378343381023439,0.9840284801655489,0.9197050748744414,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,10,6309573444.801932,10000000000.0,7893154737.8787775,7824768506.67697,52,0.4150651322070684,0.7066812525020004,4158,0.9118256480543077,0.8285426219777792,0.9811180894226613,0.9146629947112194,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,11,10000000000.0,15848931924.611141,12532282251.161867,12422264442.56591,52,0.4150651322070684,0.7066812525020004,2693,0.906312370103947,0.8072904223097073,0.9744988180829796,0.9006424537869313,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,12,15848931924.611141,25118864315.095818,19854836112.48448,19677596880.607864,52,0.4150651322070684,0.7066812525020004,1785,0.8978020407821923,0.8045179379657094,0.9683596182997964,0.8950996565424778,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,13,25118864315.095818,39810717055.34974,31589044783.61144,31313551604.930454,52,0.4150651322070684,0.7066812525020004,1125,0.8951848923690517,0.7852829958468345,0.9738168982398282,0.8834217715795472,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,14,39810717055.34974,63095734448.01936,49775674018.45422,49332784567.0766,52,0.4150651322070684,0.7066812525020004,792,0.8821974312129433,0.759737053894624,0.9616123528722845,0.8761120778581313,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,15,63095734448.01936,100000000000.0,78419813611.8811,77757955972.0029,52,0.4150651322070684,0.7066812525020004,498,0.8814245976711825,0.7523433595857283,0.9558071562605376,0.8683320368771003,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,16,100000000000.0,158489319246.11142,125780678717.20935,124591044771.10873,52,0.4150651322070684,0.7066812525020004,354,0.8646738062682542,0.7319526165272121,0.941114551486852,0.8465669997605655,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,17,158489319246.11142,251188643150.9582,196048265305.3766,194151763893.0127,52,0.4150651322070684,0.7066812525020004,252,0.8580212100882966,0.7037227882443244,0.9470701969661497,0.8305772259643517,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,18,251188643150.9582,398107170553.4973,310748662603.0254,307903339731.844,52,0.4150651322070684,0.7066812525020004,146,0.8573157255820913,0.703284413632397,0.9510118100144673,0.8399689433734889,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,19,398107170553.4973,630957344480.1936,502636893549.3825,497985951061.36786,52,0.4150651322070684,0.7066812525020004,95,0.8549308289111565,0.7140088634931738,0.9435811400734734,0.8304387194931628,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,20,630957344480.1936,1000000000000.0,786164226336.8918,778594215143.7119,52,0.4150651322070684,0.7066812525020004,68,0.8391364410472139,0.6200907252749189,0.9188422560924656,0.8036092744709069,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,1,100000000.0,158489319.24611133,124418753.7246011,123309701.41897255,53,0.2864228474609716,0.7773493777522004,143982,0.9659774047472206,0.8705259460096194,1.0480269702301988,0.9713577803191751,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,2,158489319.24611133,251188643.15095794,198221458.0655442,196429352.2344066,53,0.2864228474609716,0.7773493777522004,98965,0.9642587204858447,0.8782056620565942,1.0357586951035758,0.9655334774974367,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,3,251188643.15095794,398107170.5534973,315061732.28017807,312328079.87672067,53,0.2864228474609716,0.7773493777522004,66668,0.9607027858709832,0.88576961135534,1.025269585654615,0.963032806033019,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,4,398107170.5534973,630957344.4801933,499028365.9763434,494684216.4032904,53,0.2864228474609716,0.7773493777522004,45193,0.9576544253867758,0.8882022779763823,1.015604370469404,0.9568394012775483,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,5,630957344.4801933,999999999.9999999,789957140.7006252,783045493.2076454,53,0.2864228474609716,0.7773493777522004,30493,0.9553195779628181,0.8927662892499734,1.0101187479602978,0.9570790484874229,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,6,999999999.9999999,1584893192.461114,1251712441.6502259,1240797180.20075,53,0.2864228474609716,0.7773493777522004,20535,0.952579396676585,0.8920293447004036,1.0031702780309237,0.9531785193194361,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,7,1584893192.461114,2511886431.5095806,1976666622.370301,1959542888.8777819,53,0.2864228474609716,0.7773493777522004,13739,0.9489243766143346,0.8897283399963063,0.9981178571656477,0.9474289265125799,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,8,2511886431.5095806,3981071705.534973,3133658473.855955,3106308732.03388,53,0.2864228474609716,0.7773493777522004,9134,0.945467331972486,0.8865819219498912,0.9945976315745466,0.9445380880942373,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,9,3981071705.534973,6309573444.801932,4976861631.566241,4932994704.047987,53,0.2864228474609716,0.7773493777522004,6206,0.9425513038762241,0.8823323335778359,0.9937719674062317,0.941407961174324,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,10,6309573444.801932,10000000000.0,7889044541.520067,7820560358.145217,53,0.2864228474609716,0.7773493777522004,4149,0.9393973769736538,0.8743869425061952,0.9889076174745067,0.9356910592516632,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,11,10000000000.0,15848931924.611141,12521410203.445396,12411063467.935507,53,0.2864228474609716,0.7773493777522004,2683,0.9337089067513955,0.8569142555558671,0.9891861631764176,0.9262160993780854,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,12,15848931924.611141,25118864315.095818,19830912509.38394,19654112079.538612,53,0.2864228474609716,0.7773493777522004,1779,0.9282042356177628,0.8511461320338286,0.982280434726492,0.9238992146752573,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,13,25118864315.095818,39810717055.34974,31548045914.758957,31272786474.684727,53,0.2864228474609716,0.7773493777522004,1125,0.9263773065343316,0.841064995530822,0.9851312825239741,0.9240386691810214,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,14,39810717055.34974,63095734448.01936,49817479245.2177,49374676614.01333,53,0.2864228474609716,0.7773493777522004,792,0.9195828770576734,0.8273495381949744,0.9873018090302282,0.9099251677768977,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,15,63095734448.01936,100000000000.0,78361862321.79121,77704644001.7434,53,0.2864228474609716,0.7773493777522004,497,0.9215230977739821,0.8388724943442745,0.9909954596680495,0.9093307638259328,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,16,100000000000.0,158489319246.11142,125843832353.5554,124658850163.89194,53,0.2864228474609716,0.7773493777522004,351,0.9086687741433902,0.7999636088918112,0.9681778690331554,0.8900907081309989,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,17,158489319246.11142,251188643150.9582,196520509704.86957,194608851432.4439,53,0.2864228474609716,0.7773493777522004,253,0.901979914428486,0.7685916092621383,0.9798601158234734,0.8758998312008963,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,18,251188643150.9582,398107170553.4973,311197955746.8796,308380802143.98785,53,0.2864228474609716,0.7773493777522004,146,0.902051229813743,0.7789214657554412,0.9648936266034576,0.8851909252351138,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,19,398107170553.4973,630957344480.1936,502636893549.3825,497985951061.36786,53,0.2864228474609716,0.7773493777522004,95,0.9055601909807204,0.7933456584306237,0.9812006486463416,0.8781733778549623,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,20,630957344480.1936,1000000000000.0,787674918294.9463,780109805936.2114,53,0.2864228474609716,0.7773493777522004,69,0.8830918438610742,0.7674482203173136,0.9647260589857651,0.8574753105115495,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,1,100000000.0,158489319.24611133,124416097.30685714,123306087.30079654,54,0.16947531587361064,0.8550843155274203,143381,0.9820900520955592,0.9035394761832838,1.0444006841069937,0.9798105679972917,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,2,158489319.24611133,251188643.15095794,198215620.7103502,196425890.66510752,54,0.16947531587361064,0.8550843155274203,98633,0.9778327555904384,0.9122279596462259,1.034007587299984,0.9765824643232333,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,3,251188643.15095794,398107170.5534973,315003908.5983368,312275143.97460145,54,0.16947531587361064,0.8550843155274203,66409,0.9759388260876254,0.9191831624995244,1.026186819992032,0.9741129073165066,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,4,398107170.5534973,630957344.4801933,499162660.31357497,494805464.9412695,54,0.16947531587361064,0.8550843155274203,45111,0.9744354225857447,0.9229289077574516,1.018303408947926,0.9735317850143387,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,5,630957344.4801933,999999999.9999999,790074768.1578555,783171912.404337,54,0.16947531587361064,0.8550843155274203,30500,0.9730112121451772,0.9264996893988333,1.0128749108476827,0.9718132614846516,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,6,999999999.9999999,1584893192.461114,1252481377.2130444,1241547339.7263315,54,0.16947531587361064,0.8550843155274203,20579,0.9714795542739323,0.928335324589573,1.0084584134227002,0.970754411373128,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,7,1584893192.461114,2511886431.5095806,1976867346.7832165,1959719252.3565924,54,0.16947531587361064,0.8550843155274203,13854,0.9696949917813122,0.9289407374003713,1.0046810191658782,0.9683331280867234,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,8,2511886431.5095806,3981071705.534973,3135886340.5704813,3108436969.1347675,54,0.16947531587361064,0.8550843155274203,9173,0.9681064712875446,0.927180860659091,1.0024302922003028,0.9672667634626579,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,9,3981071705.534973,6309573444.801932,4979763694.771298,4935743295.59202,54,0.16947531587361064,0.8550843155274203,6261,0.9656293230862263,0.9252749094428558,0.9999999786008317,0.9646100779963124,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,10,6309573444.801932,10000000000.0,7890378287.240618,7821851420.717767,54,0.16947531587361064,0.8550843155274203,4174,0.9632828549174048,0.9197621846426728,0.9981667875515668,0.9600950169483697,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,11,10000000000.0,15848931924.611141,12536827970.831934,12426023659.834518,54,0.16947531587361064,0.8550843155274203,2717,0.960009978502027,0.9148462428884007,0.9990950785275791,0.9570513823040318,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,12,15848931924.611141,25118864315.095818,19844851334.64051,19668666061.752277,54,0.16947531587361064,0.8550843155274203,1778,0.9564927814723418,0.9092729120848351,0.990444876754603,0.9501586254600091,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,13,25118864315.095818,39810717055.34974,31528839159.699574,31254087342.894085,54,0.16947531587361064,0.8550843155274203,1139,0.9571076419401361,0.9110839150461285,0.9968729469504931,0.9536699830131933,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,14,39810717055.34974,63095734448.01936,49826006853.253815,49377909040.93663,54,0.16947531587361064,0.8550843155274203,795,0.9503472811310412,0.895909782114038,0.9909437553018227,0.9421470270141228,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,15,63095734448.01936,100000000000.0,78407651547.84328,77747963355.3244,54,0.16947531587361064,0.8550843155274203,497,0.9532680162634865,0.9020110401338303,0.9987136565728238,0.9471825530787179,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,16,100000000000.0,158489319246.11142,125680841173.49744,124501875380.73244,54,0.16947531587361064,0.8550843155274203,356,0.9480419148429484,0.890925184229345,0.9888401858789663,0.9382767996699849,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,17,158489319246.11142,251188643150.9582,196587521495.2656,194681964228.08444,54,0.16947531587361064,0.8550843155274203,253,0.9425308301017847,0.8513795398187757,0.9957594893167369,0.9192612203915026,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,18,251188643150.9582,398107170553.4973,309891312520.75964,307087286338.94086,54,0.16947531587361064,0.8550843155274203,146,0.9492523115084719,0.8834859163477908,1.0044943480300672,0.934754074777238,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,19,398107170553.4973,630957344480.1936,501687531190.34174,496997355428.1498,54,0.16947531587361064,0.8550843155274203,96,0.94736810044131,0.8644650933188596,1.0047612672166102,0.9283458335140266,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,20,630957344480.1936,1000000000000.0,787674918294.9463,780109805936.2114,54,0.16947531587361064,0.8550843155274203,69,0.9267576061454412,0.8470820894725101,0.98796844380665,0.9058480156944272,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,1,100000000.0,158489319.24611133,124375629.93171506,123265404.00788826,55,0.06315937806691885,0.9405927470801623,149133,0.988275887719173,0.9381643050810445,1.0387633426824163,0.9937521573318698,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,2,158489319.24611133,251188643.15095794,198218613.4501312,196428031.6181729,55,0.06315937806691885,0.9405927470801623,102232,0.990983525109749,0.9454336254505432,1.0329057474676575,0.9903684660840482,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,3,251188643.15095794,398107170.5534973,315002013.6105459,312267815.89792305,55,0.06315937806691885,0.9405927470801623,68769,0.9928332544493083,0.9518899704554723,1.0279240791915256,0.9902987986020428,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,4,398107170.5534973,630957344.4801933,499125331.46021473,494771492.9736057,55,0.06315937806691885,0.9405927470801623,46690,0.9909846426467909,0.9561006038740503,1.0222863584967594,0.9905998350232531,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,5,630957344.4801933,999999999.9999999,789634898.0789174,782740747.1190636,55,0.06315937806691885,0.9405927470801623,31500,0.9904681381750079,0.9604135586225635,1.0180251391296495,0.9911175606573737,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,6,999999999.9999999,1584893192.461114,1252006020.8086293,1241087354.1689513,55,0.06315937806691885,0.9405927470801623,21269,0.9897823823627114,0.9627897744555871,1.0148877159752558,0.9902983265945074,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,7,1584893192.461114,2511886431.5095806,1976748682.20104,1959566509.6893818,55,0.06315937806691885,0.9405927470801623,14261,0.9890807339640637,0.9651472341151758,1.0117770836712752,0.9891797772063922,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,8,2511886431.5095806,3981071705.534973,3136055125.2128224,3108528758.2136383,55,0.06315937806691885,0.9405927470801623,9443,0.9884234893104082,0.9657833288785945,1.0100685284508508,0.9901378657286094,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,9,3981071705.534973,6309573444.801932,4977866105.414082,4933986751.358027,55,0.06315937806691885,0.9405927470801623,6402,0.9875868061384793,0.9667019505405208,1.0070583280180359,0.9876272223552861,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,10,6309573444.801932,10000000000.0,7895271419.361467,7826839456.010227,55,0.06315937806691885,0.9405927470801623,4272,0.9864138236212396,0.965952157257059,1.0063641245772355,0.9852136413081789,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,11,10000000000.0,15848931924.611141,12544952275.430454,12433580336.77388,55,0.06315937806691885,0.9405927470801623,2752,0.9858877680624933,0.9648243149197943,1.0062152147059624,0.9838611335805546,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,12,15848931924.611141,25118864315.095818,19857955129.42394,19681120988.216824,55,0.06315937806691885,0.9405927470801623,1809,0.9859062371205689,0.9646868308111543,1.0045281294676094,0.9837554873755989,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,13,25118864315.095818,39810717055.34974,31551476891.300297,31277420636.241024,55,0.06315937806691885,0.9405927470801623,1165,0.9840413822742067,0.9645093490170527,1.004416151273198,0.9834859405341876,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,14,39810717055.34974,63095734448.01936,49816816422.84074,49373816791.534805,55,0.06315937806691885,0.9405927470801623,809,0.982866135066575,0.9595494963029318,1.0017089546820033,0.9824681306160976,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,15,63095734448.01936,100000000000.0,78335621964.68735,77680302998.61147,55,0.06315937806691885,0.9405927470801623,502,0.9839890610102857,0.962962464497488,1.0044458241435188,0.9852731653971893,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,16,100000000000.0,158489319246.11142,125696512661.35165,124505773117.69156,55,0.06315937806691885,0.9405927470801623,358,0.9795492030740649,0.9589301754362098,0.9975880994183371,0.978815152002726,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,17,158489319246.11142,251188643150.9582,196562605465.3857,194661452897.4082,55,0.06315937806691885,0.9405927470801623,257,0.9806836316970267,0.9545684402818807,0.9973818454810512,0.972201310394087,0.00018904375610873103,1890437.5610873103
