method,mass_bin,mass_bin_left_msun,mass_bin_right_msun,snap_left,snap_right,z_mid,a_mid,PL_M0_mean_msun,PL_n_halos,PL_Gamma_median,PL_Gamma_q16,PL_Gamma_q84,BT_soft_M0_mean_msun,BT_soft_n_halos,BT_soft_Gamma_median,BT_soft_Gamma_q16,BT_soft_Gamma_q84,BT_deep_M0_mean_msun,BT_deep_n_halos,BT_deep_Gamma_median,BT_deep_Gamma_q16,BT_deep_Gamma_q84,BT_soft_minus_PL_Gamma_median,BT_deep_minus_PL_Gamma_median,BT_soft_over_PL_Gamma_median,BT_deep_over_PL_Gamma_median
raw_adjacent,5,630957344.4801933,1000000000.0,28,29,12.289374222398628,0.075248087928365,825024048.0377526,526.0,3.2310132030139327,1.1578386472396884,6.099746970358809,792602290.8334081,28504,1.593053653788136,0.0,4.298571282631175,804434708.1626049,6278.0,2.455156518167274,0.5718655474724573,5.00561264130748,-1.6379595492257968,-0.7758566848466586,0.49305080285717,0.7598720165789081
raw_adjacent,5,630957344.4801933,1000000000.0,29,30,11.08124929308966,0.0827728967212015,816690027.0279475,1378.0,3.092027643324373,1.135596798596592,6.20079731692262,791583320.4748104,30271,1.4616971903373392,0.0,4.026897235539583,800896169.8655962,10350.0,2.3108667318020526,0.5175044563839727,4.9521949692244265,-1.630330452987034,-0.7811609115223206,0.47273095811194144,0.7473628952804379
raw_adjacent,5,630957344.4801933,1000000000.0,30,31,9.98295390280878,0.0910501863933217,810905303.3003947,3016.0,3.051998647379064,0.9614441361426624,6.0406544443383785,790842117.2050184,31376,1.350059583647584,0.0,3.7805511163677217,798050517.5163064,14984.0,2.271826403976317,0.4939904664173734,5.062542066539526,-1.70193906373148,-0.7801722434027467,0.4423526153286345,0.7443733325135227
raw_adjacent,5,630957344.4801933,1000000000.0,31,32,8.984503548007982,0.1001552050326539,806759486.9022765,5494.0,2.8883691184147104,0.9161851209658488,5.659456444776659,790326224.4629059,31991,1.22887095450738,-0.1381584964934813,3.5741671261594843,795015793.4001876,19541.0,2.1086558202319994,0.4178894843380903,4.899427737214755,-1.6594981639073305,-0.7797132981827111,0.42545495541852674,0.7300506735057952
raw_adjacent,5,630957344.4801933,1000000000.0,32,33,8.076821407279985,0.1101707255359193,802518650.8426148,8645.0,2.7719921578356432,0.819144551859785,5.69738009652902,790109485.047284,32372,1.128176848289581,-0.1980231389516102,3.359292258001408,793205455.7420924,23395.0,2.004697291634612,0.3619743921745173,4.803294164052665,-1.6438153095460621,-0.767294866201031,0.4069913564151118,0.723197317123678
raw_adjacent,5,630957344.4801933,1000000000.0,33,34,7.251655824799986,0.1211877980895112,799520341.6504537,12144.0,2.599204911556107,0.6681442094538217,5.554553528643092,789851916.7795994,32603,1.027772267100003,-0.2037082549171885,3.083098112140964,791247579.4519982,26489.0,1.866914509585733,0.2684708376886578,4.601174583413419,-1.571432644456104,-0.732290401970374,0.3954179458997291,0.7182636895172831
raw_adjacent,5,630957344.4801933,1000000000.0,34,35,6.501505295272713,0.1333065778984624,797627487.1208603,15397.0,2.444271219047464,0.6121699347433897,5.348603123354444,789765920.9991125,32677,0.9158808379728134,-0.2595360396452485,2.7645594273175966,790051868.2267838,28658.0,1.717589620388554,0.1770716071337547,4.447695098455589,-1.5283903810746504,-0.7266815986589099,0.374705078076292,0.702700096046584
raw_adjacent,5,630957344.4801933,1000000000.0,35,36,5.819550268429738,0.1466372356883086,795318554.0380102,18039.0,2.2137060377701934,0.4760645863443495,5.074159980059123,789701183.4976217,32739,0.854991197225362,-0.2801003438469567,2.546422764073073,789145281.1682578,30024.0,1.554835366221767,0.0,4.169812939016794,-1.3587148405448315,-0.6588706715484263,0.38622616672562887,0.7023675861623936
raw_adjacent,5,630957344.4801933,1000000000.0,36,37,5.199591153117943,0.1613009592571395,793835937.0564576,20009.0,1.989536241193295,0.3400956309181618,4.699526717105345,789626347.0000092,32745,0.7628395719996655,-0.3128359087298633,2.3845967191631274,788474793.5909015,30836.0,1.3989981131049682,0.0,3.902785679248276,-1.2266966691936296,-0.5905381280883268,0.38342582366940214,0.7031779990425655
raw_adjacent,5,630957344.4801933,1000000000.0,37,38,4.635991957379948,0.1774310551828535,792552810.1411526,21285.0,1.814416336444526,0.2638837453821169,4.464395494968743,789666272.3382403,32750,0.707158214223769,-0.299850544411424,2.1819520160620978,788200959.7818043,31277.0,1.2865724823138955,-0.0817561211108861,3.682515695010141,-1.107258122220757,-0.5278438541306305,0.38974418385666343,0.7090833875730104
raw_adjacent,5,630957344.4801933,1000000000.0,38,39,4.123629052163588,0.1951741607011388,791789648.608967,22106.0,1.650484782900269,0.1456996267069724,4.113811732576158,789749164.221225,32731,0.6549580017858352,-0.31820735826933,1.990993042171065,788031242.3303615,31512.0,1.1740371241723506,-0.15039788575415,3.3750313883308656,-0.9955267811144337,-0.4764476587279183,0.39682765243974455,0.7113286570926793
raw_adjacent,5,630957344.4801933,1000000000.0,39,40,3.657844592875989,0.2146915767712527,791271744.6504452,22509.0,1.4518507233092168,0.064858323049541,3.731088521574813,789805060.7623773,32686,0.612903849796595,-0.3090827693724611,1.87734459675446,787867333.4526222,31628.0,1.0600996043526174,-0.2084985036208056,3.160750285807062,-0.8389468735126219,-0.3917511189565994,0.42215348999489255,0.7301712134263518
raw_adjacent,5,630957344.4801933,1000000000.0,40,41,3.234404175341808,0.236160734448378,790886503.0730594,22724.0,1.2937465391370695,-0.0355076383177162,3.4090778047299053,789782230.5713383,32627,0.5492420995404047,-0.3044272791152752,1.6642454695847635,787844005.3667452,31616.0,0.9388939164933878,-0.2405051378059319,2.8488466976836584,-0.7445044395966648,-0.35485262264368167,0.424536091827345,0.7257170458748676
raw_adjacent,5,630957344.4801933,1000000000.0,41,42,2.849458341219825,0.2597768078932159,790749171.638189,22789.0,1.1675651078011426,-0.0985513951551895,3.0799155556114486,789742094.1895852,32502,0.5147183558440038,-0.2986905524101918,1.5351575603053136,787822609.5496697,31544.0,0.8546376083822858,-0.2718681985236115,2.5998165129849835,-0.6528467519571388,-0.3129274994188569,0.44084766871233844,0.7319828270577661
raw_adjacent,5,630957344.4801933,1000000000.0,42,43,2.4995075829271136,0.2857544886825375,790531122.5205846,22785.0,1.034073488081415,-0.1362905449218508,2.7615252451411303,789731270.8404543,32361,0.475983583151818,-0.2846737706743231,1.415091583912151,787814302.5373981,31499.0,0.7794688909784744,-0.3044272791152766,2.325818174482932,-0.5580899049295971,-0.2546045971029407,0.46029957119869863,0.7537848131322606
raw_adjacent,5,630957344.4801933,1000000000.0,43,44,2.1813705299337403,0.3143299375507912,790489966.437397,22709.0,0.9210590647563076,-0.1865407615476666,2.499558590211913,789770733.8764316,32193,0.451217229322666,-0.2721950101358218,1.3437465538853952,787739282.9561766,31397.0,0.7075825634733041,-0.3061737865947759,2.127850193748352,-0.4698418354336416,-0.21347650128300355,0.4898895701569892,0.7682271317317909
raw_adjacent,5,630957344.4801933,1000000000.0,44,45,1.8921550272124896,0.3457629313058704,790449152.7803322,22635.0,0.836604715322383,-0.210296673804144,2.2565020000880485,789890335.7457111,31959,0.4142923729700979,-0.2607983950203493,1.2283182039307616,787673942.009728,31239.0,0.6550537426906476,-0.3106032054026891,1.961845292180839,-0.4223123423522851,-0.18155097263173536,0.4952068347002463,0.7829907370749455
raw_adjacent,5,630957344.4801933,1000000000.0,45,46,1.6292318429204444,0.3803392244364576,790556986.1301484,22503.0,0.7577538492768824,-0.2320764703057263,2.057252647126928,789892538.707497,31722,0.3791678134240283,-0.2537737246875383,1.1115586510310953,787703059.0555979,31072.0,0.5890851383334832,-0.3180656093853335,1.786284057387708,-0.3785860358528541,-0.1686687109433992,0.5003838829533689,0.7774096283319997
raw_adjacent,5,630957344.4801933,1000000000.0,46,47,1.3902107662913137,0.4183731468801033,790452955.0573251,22372.0,0.6815485696988433,-0.2409721001420769,1.8483264546990672,789993449.851016,31468,0.3443023868534703,-0.2567330503043193,1.0386618051324197,787795953.4841535,30836.0,0.5399693023458525,-0.3088797459771235,1.6584292123231636,-0.33724618284537294,-0.14157926735299076,0.5051765965932665,0.7922682642917869
raw_adjacent,5,630957344.4801933,1000000000.0,47,48,1.1729188784466489,0.4602104615681135,790591202.2666831,22153.0,0.6152801682729762,-0.2543896248361676,1.6936990141570738,789681221.1816024,31204,0.3173471320725474,-0.2492840237443369,0.9627253677451656,787666177.1997659,30534.0,0.497414850409122,-0.30887575208654,1.5074344200992935,-0.29793303620042877,-0.11786531786385418,0.5157766306092815,0.8084363450317452
raw_adjacent,5,630957344.4801933,1000000000.0,48,49,0.9753807985878624,0.506231507724925,790528792.9851329,21936.0,0.5514037502760981,-0.2443054896072284,1.5312976558563096,789497399.4843258,30985,0.3015390297413721,-0.2315295882273573,0.9013199727303616,787774329.6422544,30300.0,0.455076939976819,-0.3153323896799944,1.3553938098903284,-0.24986472053472603,-0.09632681029927914,0.5468570527320242,0.8253062111908986
raw_adjacent,5,630957344.4801933,1000000000.0,49,50,0.7958007259889663,0.5568546584974173,790455209.2532425,21746.0,0.4912930707811084,-0.2672863752772111,1.3883204733747363,789407851.8034276,30620,0.2644841364078892,-0.2284011491986111,0.8177585012729001,787730533.4176642,29965.0,0.4031143215550299,-0.299016402569309,1.2361908841518148,-0.2268089343732192,-0.08817874922607849,0.5383428998650135,0.8205170101709702
raw_adjacent,5,630957344.4801933,1000000000.0,50,51,0.6325461145354234,0.6125401243471593,790330850.4871022,21487.0,0.4511473802198741,-0.2616449040955711,1.2593331679894075,789552305.1809521,30242,0.2473858397940068,-0.2306628847200851,0.7556335382128982,787881218.7052277,29537.0,0.3706465803690449,-0.293406185675414,1.148731694972492,-0.2037615404258673,-0.0805007998508292,0.5483481687812068,0.8215642972112666
raw_adjacent,5,630957344.4801933,1000000000.0,51,52,0.4841328313958388,0.6737941367818755,790454925.6245294,21156.0,0.4192589516526117,-0.2368973810194449,1.159750110096213,789634759.4850886,29833,0.2235679073776263,-0.2223898363920036,0.7008702634345185,787790374.7934686,29103.0,0.3364089829331633,-0.2872035686395465,1.026348738756771,-0.19569104427498538,-0.08284996871944839,0.5332454000001162,0.8023895055958258
raw_adjacent,5,630957344.4801933,1000000000.0,52,53,0.3492116649053081,0.7411735504600631,790552390.6234504,20860.0,0.3721740137360477,-0.242839464737729,1.0394400099451278,790069087.6633903,29366,0.203547321910391,-0.2061149626146654,0.6525496761176772,787694249.15104,28728.0,0.3038219487799245,-0.2702652920301207,0.9495532542589952,-0.1686266918256567,-0.06835206495612317,0.5469143852014082,0.8163438003906429
raw_adjacent,5,630957344.4801933,1000000000.0,53,54,0.2265560590048256,0.8152909055060692,790807653.5938197,20711.0,0.3323367231631877,-0.2294804634100659,0.9471201526350348,790209460.0021725,29221,0.1781106166597673,-0.2018972220330529,0.5773660253061612,787591039.3444978,28583.0,0.2736724074176236,-0.2602586586541264,0.863278800687273,-0.1542261065034204,-0.05866431574556408,0.5359342024092517,0.8234792857461074
raw_adjacent,5,630957344.4801933,1000000000.0,54,55,0.1150509627316598,0.8968199960566761,790715272.2843906,21095.0,0.3011012615476791,-0.2223845316413027,0.8454932624232934,790000412.8760855,29941,0.163429385482826,-0.1864581786991088,0.5369751469407156,787515969.4457556,29134.0,0.2459839000255183,-0.2601688592561902,0.7783149857752333,-0.13767187606485307,-0.05511736152216079,0.5427721712050919,0.816947424136139
raw_adjacent,5,630957344.4801933,1000000000.0,55,56,0.0310962021397027,0.9698416092745054,790614715.0641938,22112.0,0.290948476953726,-0.3643033985019002,1.0405174074349353,789634898.0789174,31500,0.1563808712118828,-0.2916907393782629,0.6595032231394342,787716939.3750683,30468.0,0.2447466866054732,-0.3779102855656124,0.9395646366397776,-0.1345676057418432,-0.04620179034825281,0.5374864747504915,0.8412028451497927
raw_adjacent,6,1000000000.0,1584893192.461114,21,22,24.89723079548743,0.0386141672017785,,,,,,1270101970.7610831,3607,2.379337553344816,0.5785051289367347,4.7810236287953005,,,,,,,,,
raw_adjacent,6,1000000000.0,1584893192.461114,22,23,22.54293708680676,0.0424755839219564,,,,,,1269311264.3987343,6239,2.310866731802064,0.5718655474724627,4.92129154328332,,,,,,,,,
raw_adjacent,6,1000000000.0,1584893192.461114,23,24,20.402670078915232,0.046723142314152,,,,,,1266454591.57105,9364,2.2949306450759623,0.5433404434204234,5.034246677249828,1277102713.8965707,37.0,2.470156896993259,0.7606425636010168,5.103045965981979,,,,
raw_adjacent,6,1000000000.0,1584893192.461114,24,25,18.45697279901384,0.0513954565455672,,,,,,1262523288.7077112,12566,2.210404007169924,0.4725039978618824,4.99384280622396,1273072249.5822966,201.0,2.371441376022199,0.9664944642792558,5.548953084727904,,,,
raw_adjacent,6,1000000000.0,1584893192.461114,25,26,16.68815709001258,0.0565350022001239,,,,,,1259333338.7413113,15650,2.0889679332910025,0.4465302832850127,4.899427737214755,1279869239.3840532,666.0,2.7295793646119906,0.902584566689324,5.329324025623688,,,,
raw_adjacent,6,1000000000.0,1584893192.461114,26,27,15.080142809102345,0.0621885024201363,1296182732.5315883,79.0,3.742153773142921,1.751884918747609,6.328430631976908,1257083331.4125366,17915,1.9934067938519304,0.4178894843380903,4.77961147242035,1275434619.0487187,1685.0,2.829445817756468,0.9311277876907328,5.446185435641802,-1.7487469792909904,-0.9127079553864528,0.5326897061682553,0.7561008951751608
raw_adjacent,6,1000000000.0,1584893192.461114,27,28,13.618311644638496,0.06840735266215,1276070098.1171706,260.0,3.811789139560009,1.6995695741608956,7.107617275708194,1255325672.4073875,19514,1.8376204525875857,0.3017013776782624,4.677948058619594,1269114882.2431128,3602.0,2.6294597461333367,0.7933444196187671,5.431336200723879,-1.9741686869724233,-1.1823293934266723,0.48208869517889974,0.689822980721555
raw_adjacent,6,1000000000.0,1584893192.461114,28,29,12.289374222398628,0.075248087928365,1285379174.196625,734.0,3.589192284835119,1.5626415073372724,6.9033780360828585,1253816911.2755034,20697,1.7076988135269031,0.2164115706946678,4.465174472494651,1265439181.3674924,6214.0,2.604003083065864,0.7933444196187671,5.390776174679771,-1.881493471308216,-0.9851892017692552,0.47578916870578075,0.7255122814311652
raw_adjacent,6,1000000000.0,1584893192.461114,29,30,11.08124929308966,0.0827728967212015,1279271180.6387944,1721.0,3.4994455458619824,1.3407038540516114,6.543054992633811,1252825327.425889,21367,1.5321539954963803,0.129322047030049,4.091218938583804,1261858045.4484432,9329.0,2.520848114762028,0.7122162034416797,5.455737413761163,-1.967291550365602,-0.9785974310999546,0.43782764309852423,0.7203564341050757
raw_adjacent,6,1000000000.0,1584893192.461114,30,31,9.98295390280878,0.0910501863933217,1275471697.3100996,3422.0,3.182373100434935,1.2459127558376966,6.326023222011291,1252363287.4315102,21730,1.4044542135829694,0.0,3.827121845985584,1258863622.262405,12407.0,2.390459396205448,0.6480783253253263,5.390776174679771,-1.7779188868519658,-0.7919137042294873,0.4413229276576724,0.7511562349112189
raw_adjacent,6,1000000000.0,1584893192.461114,31,32,8.984503548007982,0.1001552050326539,1268860982.6184273,5709.0,3.0784970138227785,1.115205990892886,6.210563971791517,1251915982.246307,21944,1.2807650998338445,0.0,3.6561567421117145,1255440181.4186494,15097.0,2.261181992251406,0.5433404434204259,5.175408825153773,-1.797731913988934,-0.8173150215713725,0.4160358428424888,0.7345084247600238
raw_adjacent,6,1000000000.0,1584893192.461114,32,33,8.076821407279985,0.1101707255359193,1263541410.2699542,8284.0,2.9147818194426494,0.989466240889016,6.110033616464149,1251622917.005403,22041,1.1911533591194303,0.0,3.4094143229562697,1252191255.5171354,17122.0,2.099697347523008,0.493990466417378,5.100067007949855,-1.723628460323219,-0.8150844719196413,0.4086595268208435,0.7203617552151819
raw_adjacent,6,1000000000.0,1584893192.461114,33,34,7.251655824799986,0.1211877980895112,1260415233.5280828,10518.0,2.6741932778061592,0.8513906099010629,5.8286085272867165,1251519193.7808075,22090,1.0487116637160747,-0.1101146441217942,3.063615983680251,1250032496.0954251,18488.0,1.961118971448584,0.3883652750819827,4.92233548074708,-1.6254816140900845,-0.7130743063575753,0.392160010429916,0.7333497498944566
raw_adjacent,6,1000000000.0,1584893192.461114,34,35,6.501505295272713,0.1333065778984624,1257948280.8944252,12372.0,2.501899716721586,0.7696363601702795,5.568758806931387,1251462910.6098125,22103,0.9750879600881952,-0.1764536347531286,2.8228178614121826,1249027373.8516788,19372.0,1.777997598644921,0.2780008608701744,4.581678479014589,-1.5268117566333907,-0.7239021180766649,0.3897390265369713,0.7106590191291742
raw_adjacent,6,1000000000.0,1584893192.461114,35,36,5.819550268429738,0.1466372356883086,1255644784.641341,13718.0,2.2873490603436046,0.6468883571700957,5.238515446059171,1251513803.4239342,22113,0.8796037897741337,-0.1858948110922815,2.6226044714120325,1248508706.6876304,19814.0,1.6771390261847496,0.2232258499591284,4.391845028156393,-1.407745270569471,-0.610210034158855,0.38455162136119264,0.7332239120218977
raw_adjacent,6,1000000000.0,1584893192.461114,36,37,5.199591153117943,0.1613009592571395,1254607274.9214334,14540.0,2.083633941815749,0.4906881019241261,4.9521949692244265,1251606062.009016,22094,0.7975388548210347,-0.2257082836646943,2.365933757167112,1248177413.6661098,20043.0,1.4815612213305114,0.1069217099330198,4.0310292507603975,-1.286095086994714,-0.6020727204852374,0.38276342058722296,0.7110467878246546
raw_adjacent,6,1000000000.0,1584893192.461114,37,38,4.635991957379948,0.1774310551828535,1253192088.7055666,15050.0,1.8510483362497925,0.3981032840911517,4.555038857316129,1251576481.1124408,22077,0.7527618267765283,-0.2309823985872609,2.254214922291666,1247839617.3703823,20145.0,1.3189797820021265,0.0,3.744601799929798,-1.0982865094732643,-0.532068554247666,0.40666783899420855,0.7125582601880445
raw_adjacent,6,1000000000.0,1584893192.461114,38,39,4.123629052163588,0.1951741607011388,1252242644.3045044,15279.0,1.6744464555795469,0.2518704839533985,4.209952112233621,1251511333.4677677,22096,0.6859793587708234,-0.2387659508347886,2.0284802338129606,1247842194.1091952,20208.0,1.218858462518802,-0.0344425118712668,3.4889229374897752,-0.9884670968087235,-0.45558799306074493,0.4096753028351673,0.7279172519714521
raw_adjacent,6,1000000000.0,1584893192.461114,39,40,3.657844592875989,0.2146915767712527,1251931244.1316898,15426.0,1.4587902587802144,0.1709885827030963,3.793358858957836,1251576479.9017017,22053,0.6289265118235663,-0.2396677151906028,1.8611601849380213,1247983616.8969204,20235.0,1.0829849972924073,-0.1012483554786885,3.1860084625160088,-0.8298637469566481,-0.37580526148780713,0.4311288124102577,0.7423856793491058
raw_adjacent,6,1000000000.0,1584893192.461114,40,41,3.234404175341808,0.236160734448378,1251779092.7377937,15498.0,1.312257952859918,0.0727133416091066,3.3404037289076216,1251588500.1906595,22000,0.5835742479106438,-0.2403186115599596,1.6840817340225496,1248006187.5234375,20217.0,0.9813597836339564,-0.1470462976492926,2.895296616732507,-0.7286837049492743,-0.3308981692259617,0.44471001043568426,0.7478406067154659
raw_adjacent,6,1000000000.0,1584893192.461114,41,42,2.849458341219825,0.2597768078932159,1251615856.6396904,15491.0,1.1684863106139505,0.0,3.071051852472223,1251572423.109524,21928,0.5491623205087777,-0.2330332201617169,1.5800504930183086,1247982313.24896,20198.0,0.8878796152293189,-0.2082504810985744,2.6198800517311733,-0.6193239901051728,-0.28060669538463157,0.46997753890692545,0.7598545290297889
raw_adjacent,6,1000000000.0,1584893192.461114,42,43,2.4995075829271136,0.2857544886825375,1251332992.4360116,15467.0,1.0571313567416287,-0.0464000727837179,2.822666718188112,1251662558.5089345,21849,0.5097235842774586,-0.2183194502189734,1.4449596351888845,1248064379.065918,20140.0,0.8152672582649877,-0.2142308509970761,2.3845411578376385,-0.5474077724641702,-0.24186409847664103,0.48217620357849156,0.7712071475940955
raw_adjacent,6,1000000000.0,1584893192.461114,43,44,2.1813705299337403,0.3143299375507912,1251335453.805734,15409.0,0.9433023208625392,-0.0959549198998618,2.4475844783407763,1251776290.913612,21733,0.4734125977242727,-0.2127035193164277,1.3296356260924498,1248349411.9778028,20057.0,0.7363109809455151,-0.2453721599608559,2.186979331059033,-0.4698897231382665,-0.20699133991702412,0.5018673094023478,0.7805673373857971
raw_adjacent,6,1000000000.0,1584893192.461114,44,45,1.8921550272124896,0.3457629313058704,1251415930.382358,15318.0,0.8548664712725775,-0.1188796020411194,2.181332242215016,1251997952.153516,21600,0.4330380085113272,-0.2185303112256171,1.2219371535249266,1248447612.443082,19972.0,0.6815485696988361,-0.2441808109335056,2.039553331264073,-0.42182846276125036,-0.17331790157374138,0.5065563138377565,0.7972573408853717
raw_adjacent,6,1000000000.0,1584893192.461114,45,46,1.6292318429204444,0.3803392244364576,1251525905.2327402,15235.0,0.7646913492506664,-0.1595488686361893,2.038914150704213,1252183326.2264073,21449,0.3939011538067309,-0.2129520292302457,1.112809592144871,1248257774.1871598,19881.0,0.6246778315108582,-0.2412782056634922,1.8119691481873803,-0.3707901954439355,-0.1400135177398082,0.5151112984248104,0.816901920131554
raw_adjacent,6,1000000000.0,1584893192.461114,46,47,1.3902107662913137,0.4183731468801033,1251815965.087175,15164.0,0.6816670710379837,-0.1624541175491083,1.7927284546430509,1252021710.9211874,21306,0.3764656888553976,-0.1820376458936564,1.0420756860655696,1248078347.333782,19749.0,0.564867725576721,-0.2545353333048711,1.627809238759632,-0.30520138218258613,-0.1167993454612627,0.5522720765756635,0.8286563185699864
raw_adjacent,6,1000000000.0,1584893192.461114,47,48,1.1729188784466489,0.4602104615681135,1251980472.391215,15068.0,0.6207849650453567,-0.1742921111810469,1.6472342619886502,1251845973.4413216,21111,0.3393634428380787,-0.2011750296262161,0.960926286220778,1248226317.4229383,19580.0,0.523466953114503,-0.2428394647377287,1.515981685533864,-0.28142152220727806,-0.09731801193085377,0.546668269927065,0.843233941846927
raw_adjacent,6,1000000000.0,1584893192.461114,48,49,0.9753807985878624,0.506231507724925,1251704919.579419,14890.0,0.5662467314188969,-0.1682340488675814,1.478780819434137,1251861353.4109793,20905,0.3166674303450339,-0.1824229613354744,0.8806679437351775,1248527142.630941,19420.0,0.4744775293351883,-0.2579194317977289,1.3513304342740364,-0.249579301073863,-0.09176920208370865,0.5592393081926159,0.8379342484613482
raw_adjacent,6,1000000000.0,1584893192.461114,49,50,0.7958007259889663,0.5568546584974173,1251391105.9242797,14733.0,0.5190126332554268,-0.1833183447440187,1.3500839750399245,1251710789.9773197,20678,0.2837188685557205,-0.1902186914724974,0.8028591872446168,1248543454.5879858,19219.0,0.4259389283033573,-0.2560622098060858,1.201656918019694,-0.2352937646997063,-0.09307370495206951,0.5466511802923516,0.8206716002878792
raw_adjacent,6,1000000000.0,1584893192.461114,50,51,0.6325461145354234,0.6125401243471593,1251282830.4876735,14527.0,0.4734632171068914,-0.1588291725645611,1.2502875783208656,1251603183.2592402,20447,0.2624711911382103,-0.1718397161790785,0.7556430350238154,1248504829.941533,18952.0,0.3995338398257601,-0.229371709826854,1.1453332167374362,-0.21099202596868105,-0.0739293772811313,0.5543644820859517,0.8438540215797996
raw_adjacent,6,1000000000.0,1584893192.461114,51,52,0.4841328313958388,0.6737941367818755,1251266039.240151,14294.0,0.4365164642072335,-0.1697826145640372,1.1199771807933,1251313042.063398,20152,0.2412120708095924,-0.1626591386178858,0.681579159952422,1248618961.973306,18643.0,0.3695867933605502,-0.2196908766646668,1.0297861387039895,-0.1953043933976411,-0.06692967084668328,0.5525841304695405,0.8466732040262545
raw_adjacent,6,1000000000.0,1584893192.461114,52,53,0.3492116649053081,0.7411735504600631,1251188953.1913898,14146.0,0.3814607838436155,-0.1742508948222156,1.0035136440780856,1251580617.962144,19821,0.21085182275236,-0.1583110839754427,0.6241352892654508,1248332733.2110343,18419.0,0.3239794731560824,-0.2124713157292069,0.9332828245896266,-0.17060896109125548,-0.057481310687533094,0.5527483602057539,0.8493126603779584
raw_adjacent,6,1000000000.0,1584893192.461114,53,54,0.2265560590048256,0.8152909055060692,1250616381.6562958,14150.0,0.3452125673171304,-0.1745216738472912,0.9042062596819764,1252264124.7210553,19716,0.194239704976439,-0.1514230123333785,0.5714611049834851,1247694844.009365,18384.0,0.2950244590878269,-0.208751887999253,0.820365948759812,-0.1509728623406914,-0.05018810822930353,0.5626669575965935,0.8546167985153388
raw_adjacent,6,1000000000.0,1584893192.461114,54,55,0.1150509627316598,0.8968199960566761,1250607591.666449,14396.0,0.3077714144980776,-0.1669844511664045,0.8226585247920407,1252333707.8494697,20224,0.1728263420383396,-0.1459257279083337,0.5159315260628577,1247702559.7545297,18724.0,0.2673514845692971,-0.2015191191733168,0.7527387002790599,-0.134945072459738,-0.04041992992878052,0.5615412409894848,0.8686689925550802
raw_adjacent,6,1000000000.0,1584893192.461114,55,56,0.0310962021397027,0.9698416092745054,1251150576.8730347,14994.0,0.2992055456764439,-0.2787689469468041,0.9625513507841807,1252006020.8086293,21269,0.1676904955745502,-0.2412927826989486,0.6191557334416702,1247762581.0312295,19513.0,0.2643666579037188,-0.3002142150209425,0.9155081344180634,-0.1315150501018937,-0.03483888777272509,0.560452498283197,0.8835620252493604
raw_adjacent,11,10000000000.0,15848931924.61114,21,22,24.89723079548743,0.0386141672017785,,,,,,12584909292.972012,1758,3.255313560679921,1.2322056240343169,6.886869294846501,,,,,,,,,
raw_adjacent,11,10000000000.0,15848931924.61114,22,23,22.54293708680676,0.0424755839219564,,,,,,12560134042.75291,2181,3.16737272160898,1.3053319396970733,6.975902407674092,12196036653.816666,25.0,3.5922485160035813,0.9033538375901764,7.189007658559986,,,,
raw_adjacent,11,10000000000.0,15848931924.61114,23,24,20.402670078915232,0.046723142314152,,,,,,12545371822.342876,2497,3.027021259190903,1.2011113956386164,6.518954697955429,12360530268.267572,98.0,3.4284668947043744,1.6717043977268782,6.7923754596205415,,,,
raw_adjacent,11,10000000000.0,15848931924.61114,24,25,18.45697279901384,0.0513954565455672,,,,,,12549989058.038836,2671,2.8098315510510274,1.1795350834707097,6.513046044915344,12645129776.973017,264.0,4.145132526741167,1.951280575276894,7.09422264486714,,,,
raw_adjacent,11,10000000000.0,15848931924.61114,25,26,16.68815709001258,0.0565350022001239,12455566697.398994,69.0,4.979596092128933,2.8532976432110435,9.013179196886805,12545071723.70762,2756,2.674503876067391,1.1043188422612424,6.371458760469654,12605100292.9801,574.0,3.784908143331654,1.803496782944813,7.1640685410921,-2.3050922160615417,-1.194687948797279,0.5370925325238491,0.7600833628483084
raw_adjacent,11,10000000000.0,15848931924.61114,26,27,15.080142809102345,0.0621885024201363,12745666780.659258,201.0,5.13618651024886,3.1823731004349503,8.582875136447933,12536923621.91216,2799,2.4507602036458893,0.9843452284239222,6.153234258146155,12618938313.73371,978.0,3.525315221582323,1.4763722501269927,6.776391628911272,-2.685426306602971,-1.6108712886665373,0.477155609274622,0.6863682256374123
raw_adjacent,11,10000000000.0,15848931924.61114,27,28,13.618311644638496,0.06840735266215,12669331418.05288,497.0,4.952194969224403,2.3014996142125965,8.98006336442047,12532275432.61605,2810,2.1518067163360635,0.8575786392169811,5.2813589008790105,12551100182.424606,1376.0,3.5377709219818487,1.582714441634286,7.230503944172667,-2.80038825288834,-1.4144240472425547,0.43451575103737733,0.7143844182160548
raw_adjacent,11,10000000000.0,15848931924.61114,28,29,12.289374222398628,0.075248087928365,12646936692.695765,867.0,4.833371423757712,2.1124932120127515,8.791225330096735,12530911950.832098,2808,1.9915513041153057,0.7106432361145345,5.0712950522544,12519878650.517134,1675.0,3.538433666666676,1.4822948407969974,7.584316878346781,-2.8418201196424064,-1.294937757091036,0.41204185019304207,0.7320839547472052
