model,snapshot,redshift,log10_M_FOF_Msun,dn_dlog10M,poisson_err,source_file
BT_soft,0040,3.441080566,1.1240177160e+01,2.0421456212e-02,1.5481466001e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.1415331584e+01,1.1853833778e-02,1.1795005456e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.1572420861e+01,7.0418814523e-03,9.0910298636e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.1747442375e+01,4.8119523258e-03,7.5150069674e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.1910065017e+01,2.3472938174e-03,5.2487085390e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.2064864420e+01,1.1736469087e-03,3.7113974004e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.2243319279e+01,1.1736469087e-03,3.7113974004e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.2346505230e+01,1.1736469087e-04,1.1736469087e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0040,3.441080566,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BT_soft,0042,2.670314517,8.0792016732e+00,2.8064010152e+01,5.7390973821e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,8.2475278325e+00,1.9451671771e+01,4.7780115575e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,8.4144074111e+00,1.3941751629e+01,4.0450826569e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,8.5811121884e+00,9.7175616748e+00,3.3771269180e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,8.7479765227e+00,6.9873068711e+00,2.8636744070e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,8.9150555806e+00,4.9260308053e+00,2.4044585309e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,9.0810148407e+00,3.4628452042e+00,2.0159755875e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,9.2479156190e+00,2.4184168201e+00,1.6847455075e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,9.4145070240e+00,1.6691606336e+00,1.3996446755e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,9.5813287994e+00,1.1920731652e+00,1.1828241565e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,9.7461608659e+00,8.3047255261e-01,9.8725961335e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,9.9141791503e+00,5.8189413734e-01,8.2640078382e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.0082150680e+01,3.9117651468e-01,6.7757147757e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.0245787057e+01,2.7545492948e-01,5.6858317463e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.0413030132e+01,1.8578830565e-01,4.6695810369e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.0579142982e+01,1.2522812516e-01,3.8337136302e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.0747486080e+01,8.7436694700e-02,3.2034326346e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.0912178734e+01,5.9973357036e-02,2.6530651159e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.1081147623e+01,3.9669265515e-02,2.1577235885e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.1249899636e+01,2.5585502610e-02,1.7328688942e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.1412199518e+01,1.6078962650e-02,1.3737184868e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.1578882180e+01,1.0914916251e-02,1.1318240904e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.1753871952e+01,4.9293170166e-03,7.6061012869e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.1909704142e+01,3.4035760353e-03,6.3202820289e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.2092265118e+01,2.6993878901e-03,5.6286128421e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.2271995515e+01,1.5257409813e-03,4.2316441087e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.2391382714e+01,1.2910115996e-03,3.8925464326e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.2507344847e+01,1.1736469087e-04,1.1736469087e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0042,2.670314517,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0042_fof_reed07_input.npz
BT_soft,0046,1.506874201,8.0792953449e+00,2.4074080121e+01,5.3154933651e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,8.2473303640e+00,1.6616140840e+01,4.4160482709e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,8.4144649768e+00,1.1982934938e+01,3.7501646027e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,8.5812924188e+00,8.4423943085e+00,3.1477595179e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,8.7480642776e+00,6.0594216250e+00,2.6667623552e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,8.9148653044e+00,4.2801729114e+00,2.2412968804e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,9.0808285551e+00,3.0341119884e+00,1.8870548895e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,9.2473048407e+00,2.1622096999e+00,1.5930068206e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,9.4145420501e+00,1.5277361811e+00,1.3390380302e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,9.5818166021e+00,1.0691923338e+00,1.1202027841e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,9.7479405410e+00,7.5371604478e-01,9.4052990703e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,9.9152639558e+00,5.2638063856e-01,7.8599300840e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.0081437126e+01,3.6559101207e-01,6.5503798452e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.0248732365e+01,2.6008015497e-01,5.5248734818e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.0414667467e+01,1.7475602471e-01,4.5288173752e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.0581936895e+01,1.2945325403e-01,3.8978508363e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.0745326654e+01,8.4033118665e-02,3.1404650922e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.0916446530e+01,5.9386533581e-02,2.6400534380e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.1080670312e+01,4.2486018096e-02,2.2330155351e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.1247485242e+01,2.8754349264e-02,1.8370479886e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.1408805404e+01,1.8543621158e-02,1.4752512887e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.1578814333e+01,1.2675386614e-02,1.2196896456e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.1743816288e+01,8.2155283611e-03,9.8194345379e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.1905607209e+01,6.4550579980e-03,8.7039984289e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.2083344119e+01,4.8119523258e-03,7.5150069674e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.2242475253e+01,3.0514819627e-03,5.9844484896e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.2441817029e+01,1.2910115996e-03,3.8925464326e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.2582904400e+01,1.4083762905e-03,4.0656321521e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.2718697757e+01,7.0418814523e-04,2.8748360646e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0046,1.506874201,1.2943547372e+01,1.1736469087e-04,1.1736469087e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0046_fof_reed07_input.npz
BT_soft,0052,0.4150651322,8.0791974230e+00,1.9431015586e+01,4.7754739425e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,8.2475320789e+00,1.3305752369e+01,3.9517407729e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,8.4147200053e+00,9.7017174416e+00,3.3743726357e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,8.5813327120e+00,6.7894300023e+00,2.8228343087e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,8.7481529777e+00,4.9458654380e+00,2.4092944366e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,8.9146084476e+00,3.4862007777e+00,2.0227626568e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,9.0810507416e+00,2.4843757764e+00,1.7075655039e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,9.2475100089e+00,1.7901636299e+00,1.4494895689e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,9.4148863369e+00,1.2500513225e+00,1.2112468247e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,9.5818777799e+00,8.8516449856e-01,1.0192500073e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,9.7483479047e+00,6.3916810649e-01,8.6611643117e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,9.9146828651e+00,4.5126723640e-01,7.2775572620e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.0082742424e+01,3.1172061896e-01,6.0485530569e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.0248654567e+01,2.2193663044e-01,5.1036775001e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.0415904919e+01,1.5057889839e-01,4.2038846156e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.0582005294e+01,1.0715396277e-01,3.5462785728e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.0749352726e+01,7.6873872521e-02,3.0037107525e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.0915457044e+01,5.3283569656e-02,2.5007218320e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.1082692146e+01,3.9082442060e-02,2.1417046321e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.1251423594e+01,2.7932796428e-02,1.8106142654e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.1410206116e+01,1.7017880176e-02,1.4132580253e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.1578931672e+01,1.3027480687e-02,1.2365137458e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.1745145723e+01,1.0093363415e-02,1.0883953680e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.1918673637e+01,6.4550579980e-03,8.7039984289e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.2084740139e+01,4.8119523258e-03,7.5150069674e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.2255093618e+01,2.8167525809e-03,5.7496721291e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.2401651956e+01,1.7604703631e-03,4.5455149318e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.2573570538e+01,1.1736469087e-03,3.7113974004e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
BT_soft,0052,0.4150651322,1.2745210249e+01,1.5257409813e-03,4.2316441087e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0052_fof_reed07_input.npz
