model,snapshot,redshift,reference_model,log10_M_FOF_Msun,dn_dlog10M,poisson_err,reed07_dndlog10M_interp,sim_over_reed07,sim_over_reed07_minus_1,ratio_err,residual_err,source_file
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.1581115959e+01,1.2205927851e-02,1.1968896979e-03,1.1850320328e-02,1.0300082625e+00,3.0008262504e-02,1.0100061980e-01,1.0100061980e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.1759458403e+01,9.0370811972e-03,1.0298709827e-03,8.0048914852e-03,1.1289448725e+00,1.2894487250e-01,1.2865520846e-01,1.2865520846e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.1920340617e+01,6.1029639254e-03,8.4632882174e-04,5.6185470460e-03,1.0862174643e+00,8.6217464304e-02,1.5063126015e-01,1.5063126015e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.2084242258e+01,4.5772229440e-03,7.3294225958e-04,3.9246267648e-03,1.1662823546e+00,1.6628235457e-01,1.8675464025e-01,1.8675464025e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.2247220799e+01,2.8167525809e-03,5.7496721291e-04,2.7522878618e-03,1.0234222299e+00,2.3422229922e-02,2.0890518789e-01,2.0890518789e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.2415477982e+01,1.6431056722e-03,4.3913846255e-04,1.9112500541e-03,8.5970209322e-01,-1.4029790678e-01,2.2976504911e-01,2.2976504911e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.2572688224e+01,1.1736469087e-03,3.7113974004e-04,1.3608377054e-03,8.6244443701e-01,-1.3755556299e-01,2.7272887763e-01,2.7272887763e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.2737317034e+01,1.4083762905e-03,4.0656321521e-04,9.5406035600e-04,1.4761920266e+00,4.7619202664e-01,4.2613993198e-01,4.2613993198e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0056,-2.2204460493e-16,Reed07_FOF,1.2907852999e+01,7.0418814523e-04,2.8748360646e-04,6.6008085513e-04,1.0668210413e+00,6.6821041326e-02,4.3552786635e-01,4.3552786635e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0056_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,8.0791922783e+00,3.0297812313e+01,5.9631312045e-02,3.1289826134e+01,9.6829596250e-01,-3.1704037499e-02,1.9057731989e-03,1.9057731989e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,8.2473283145e+00,2.0876127024e+01,4.9498688819e-02,2.2005719836e+01,9.4866821807e-01,-5.1331781931e-02,2.2493555852e-03,2.2493555852e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,8.4143422583e+00,1.5011648151e+01,4.1974247399e-02,1.5509632459e+01,9.6789193365e-01,-3.2108066352e-02,2.7063341127e-03,2.7063341127e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,8.5817850923e+00,1.0329383808e+01,3.4818169647e-02,1.0917861279e+01,9.4609956517e-01,-5.3900434826e-02,3.1891016710e-03,3.1891016710e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,8.7478954610e+00,7.4361094490e+00,2.9542117168e-02,7.7029583594e+00,9.6535760705e-01,-3.4642392953e-02,3.8351651132e-03,3.8351651132e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,8.9150104888e+00,5.1996078997e+00,2.4703246220e-02,5.4192271504e+00,9.5947406436e-01,-4.0525935640e-02,4.5584445040e-03,4.5584445040e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,9.0804281516e+00,3.6574358617e+00,2.0718441768e-02,3.8224900917e+00,9.5682023339e-01,-4.3179766614e-02,5.4201427004e-03,5.4201427004e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,9.2470632519e+00,2.5560856025e+00,1.7320340545e-02,2.6853519883e+00,9.5186240526e-01,-4.8137594740e-02,6.4499330517e-03,6.4499330517e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,9.4145578495e+00,1.7507290937e+00,1.4334356591e-02,1.8794177278e+00,9.3152739160e-01,-6.8472608397e-02,7.6270199962e-03,7.6270199962e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,9.5821669521e+00,1.2331508070e+00,1.2030310190e-02,1.3117705952e+00,9.4006590140e-01,-5.9934098602e-02,9.1710473111e-03,9.1710473111e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,9.7470915512e+00,8.4537786835e-01,9.9607987727e-03,9.1760448750e-01,9.2128785317e-01,-7.8712146828e-02,1.0855220205e-02,1.0855220205e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,9.9140269231e+00,5.7062712702e-01,8.1836102281e-03,6.3533484422e-01,8.9815178911e-01,-1.0184821089e-01,1.2880782949e-02,1.2880782949e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.0079504475e+01,3.9915731366e-01,6.8444849862e-03,4.3792475872e-01,9.1147464425e-01,-8.8525355754e-02,1.5629362921e-02,1.5629362921e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.0246636012e+01,2.6923460086e-01,5.6212663789e-03,2.9767633345e-01,9.0445416920e-01,-9.5545830798e-02,1.8883820268e-02,1.8883820268e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.0411004396e+01,1.8402783529e-01,4.6474046521e-03,2.0135688076e-01,9.1393864762e-01,-8.6061352378e-02,2.3080436262e-02,2.3080436262e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.0579740035e+01,1.2335029011e-01,3.8048611890e-03,1.3302685318e-01,9.2725857343e-01,-7.2741426565e-02,2.8602203977e-02,2.8602203977e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.0747550470e+01,7.9690625102e-02,3.0582455069e-03,8.6598078399e-02,9.2023548992e-01,-7.9764510075e-02,3.5315396871e-02,3.5315396871e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.0913865528e+01,5.1992558056e-02,2.4702409809e-03,5.5547529926e-02,9.3600126100e-01,-6.3998738995e-02,4.4470761963e-02,4.4470761963e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.1081158616e+01,3.2744748753e-02,1.9603768299e-03,3.4813230515e-02,9.4058345832e-01,-5.9416541681e-02,5.6311258704e-02,5.6311258704e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.1240177160e+01,2.0421456212e-02,1.5481466001e-03,2.1804988536e-02,9.3654973393e-01,-6.3450266068e-02,7.0999652101e-02,7.0999652101e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.1415331584e+01,1.1853833778e-02,1.1795005456e-03,1.2667981616e-02,9.3573184250e-01,-6.4268157496e-02,9.3108798336e-02,9.3108798336e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.1572420861e+01,7.0418814523e-03,9.0910298636e-04,7.5865485188e-03,9.2820621062e-01,-7.1793789376e-02,1.1983090652e-01,1.1983090652e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.1747442375e+01,4.8119523258e-03,7.5150069674e-04,4.1411414421e-03,1.1619869529e+00,1.6198695289e-01,1.8147187370e-01,1.8147187370e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.1910065017e+01,2.3472938174e-03,5.2487085390e-04,2.2947605043e-03,1.0228927215e+00,2.2892721521e-02,2.2872576590e-01,2.2872576590e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.2064864420e+01,1.1736469087e-03,3.7113974004e-04,1.2764673576e-03,9.1944921409e-01,-8.0550785914e-02,2.9075537094e-01,2.9075537094e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.2243319279e+01,1.1736469087e-03,3.7113974004e-04,6.2375063911e-04,1.8815963225e+00,8.8159632252e-01,5.9501300162e-01,5.9501300162e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0040,3.4410805658e+00,Reed07_FOF,1.2346505230e+01,1.1736469087e-04,1.1736469087e-04,4.0313708644e-04,2.9112848909e-01,-7.0887151091e-01,2.9112848909e-01,2.9112848909e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0040_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,8.0788791042e+00,3.5500471695e+01,6.4548446041e-02,3.7974409862e+01,9.3485249210e-01,-6.5147507901e-02,1.6997879961e-03,1.6997879961e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,8.2471128106e+00,2.3771396583e+01,5.2819718019e-02,2.5810849141e+01,9.2098467794e-01,-7.9015322059e-02,2.0464153554e-03,2.0464153554e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,8.4137710240e+00,1.6495137843e+01,4.3999394926e-02,1.7483203300e+01,9.4348487289e-01,-5.6515127111e-02,2.5166666640e-03,2.5166666640e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,8.5808386562e+00,1.0929469473e+01,3.5815273363e-02,1.1733371169e+01,9.3148587186e-01,-6.8514128142e-02,3.0524282279e-03,3.0524282279e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,8.7469458573e+00,7.4505453060e+00,2.9570778594e-02,7.8067764960e+00,9.5436897801e-01,-4.5631021995e-02,3.7878346600e-03,3.7878346600e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,8.9138362155e+00,4.8715735887e+00,2.3911309632e-02,5.1188756917e+00,9.5168819915e-01,-4.8311800850e-02,4.6712034188e-03,4.6712034188e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,9.0795997461e+00,3.1541760672e+00,1.9240293633e-02,3.3179179640e+00,9.5064920273e-01,-4.9350797268e-02,5.7989057722e-03,5.7989057722e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,9.2457190782e+00,2.0501264202e+00,1.5511687644e-02,2.1086813073e+00,9.7223151410e-01,-2.7768485904e-02,7.3561080993e-03,7.3561080993e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,9.4127472896e+00,1.2804487774e+00,1.2258852921e-02,1.3091058960e+00,9.7810939614e-01,-2.1890603859e-02,9.3642943314e-03,9.3642943314e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,9.5787809405e+00,8.0148347397e-01,9.6987555986e-03,7.9642293765e-01,1.0063540816e+00,6.3540815733e-03,1.2177895864e-02,1.2177895864e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,9.7454132418e+00,4.7873057407e-01,7.4957365106e-03,4.6986065762e-01,1.0188777594e+00,1.8877759400e-02,1.5953105222e-02,1.5953105222e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,9.9118047978e+00,2.8507883413e-01,5.7843054243e-03,2.6876481554e-01,1.0606999787e+00,6.0699978719e-02,2.1521810482e-02,2.1521810482e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.0077489301e+01,1.5902915613e-01,4.3202323721e-03,1.4889842404e-01,1.0680378732e+00,6.8037873189e-02,2.9014627925e-02,2.9014627925e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.0243833602e+01,8.5441494955e-02,3.1666724875e-03,7.8828411102e-02,1.0838921369e+00,8.3892136867e-02,4.0171715289e-02,4.0171715289e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.0409325964e+01,4.2838112168e-02,2.2422492708e-03,3.9926923490e-02,1.0729129225e+00,7.2912922517e-02,5.6158829050e-02,5.6158829050e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.0582859690e+01,2.0890914975e-02,1.5658402786e-03,1.8387583779e-02,1.1361424767e+00,1.3614247669e-01,8.5157478949e-02,8.5157478949e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.0751174710e+01,9.9759987241e-03,1.0820489852e-03,7.9890984274e-03,1.2487014417e+00,2.4870144169e-01,1.3544068771e-01,1.3544068771e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.0889764808e+01,3.5209407262e-03,6.4283288645e-04,3.7495387271e-03,9.3903303378e-01,-6.0966966224e-02,1.7144319161e-01,1.7144319161e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.1077112639e+01,2.5820231992e-03,5.5048919571e-04,1.2008897437e-03,2.1500918071e+00,1.1500918071e+00,4.5840111351e-01,4.5840111351e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0032,8.5198506052e+00,Reed07_FOF,1.1232524771e+01,8.2155283611e-04,3.1051778475e-04,4.1460413085e-04,1.9815355781e+00,9.8153557808e-01,7.4895005052e-01,7.4895005052e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0032_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,8.0786234682e+00,3.3619819889e+01,6.2815442117e-02,3.5856739836e+01,9.3761507717e-01,-6.2384922826e-02,1.7518447691e-03,1.7518447691e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,8.2467331688e+00,2.2027474642e+01,5.0845331664e-02,2.3685343624e+01,9.3000443615e-01,-6.9995563850e-02,2.1467001903e-03,2.1467001903e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,8.4135368223e+00,1.4927262938e+01,4.1856105890e-02,1.5505890964e+01,9.6268334223e-01,-3.7316657768e-02,2.6993680006e-03,2.6993680006e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,8.5802861862e+00,9.5800102571e+00,3.3531402332e-02,1.0012970327e+01,9.5676007665e-01,-4.3239923350e-02,3.3487967345e-03,3.3487967345e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,8.7462352575e+00,6.2391069668e+00,2.7060134155e-02,6.3659222095e+00,9.8007904612e-01,-1.9920953878e-02,4.2507798971e-03,4.2507798971e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,8.9129604524e+00,3.9186896635e+00,2.1445647600e-02,3.9601876495e+00,9.8952120716e-01,-1.0478792842e-02,5.4153109645e-03,5.4153109645e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,9.0791536893e+00,2.4168910791e+00,1.6842139840e-02,2.4147819861e+00,1.0008734093e+00,8.7340930548e-04,6.9746005795e-03,6.9746005795e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,9.2452614293e+00,1.4776214581e+00,1.3168925000e-02,1.4341081297e+00,1.0303417347e+00,3.0341734660e-02,9.1826583553e-03,9.1826583553e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,9.4117492813e+00,8.8798125114e-01,1.0208704376e-02,8.2719317232e-01,1.0734871622e+00,7.3487162191e-02,1.2341378916e-02,1.2341378916e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,9.5787614756e+00,5.0138195941e-01,7.6710194026e-03,4.6203459473e-01,1.0851610791e+00,8.5161079123e-02,1.6602694885e-02,1.6602694885e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
