model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_pl,9698784587.074734,5.76,0.06461998374284733,626735302.3421476,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.78,0.0639720094484583,620450739.2429066,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.8,0.06333044783358611,614228371.3409255,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.82,0.06269523679090226,608067596.2706037,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.84,0.062066314791441896,601967817.2757652,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.86,0.061443620879646325,595928443.1615771,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.88,0.06082709466843996,589948888.2468013,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.9,0.06021667633434035,584028572.3163681,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.92,0.05961230661260238,578166920.5742812,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.94,0.059013926792395394,572363363.5968411,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.96,0.05842147871201462,566617337.2862021,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,5.98,0.05783490475412551,560928282.8242477,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.0,0.057254147841042054,555295646.6267968,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.0200000000000005,0.05667915143003794,549718880.2981268,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.04,0.05610985950869168,544197440.5858276,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.0600000000000005,0.05554621659026452,538730789.3359724,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.08,0.054988167709111926,533318393.4486153,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.1000000000000005,0.05443565841612785,527959724.8336058,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.12,0.05388863477422247,522654260.3667284,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.140000000000001,0.0533470433538325,517401481.84615827,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.16,0.052810831228464715,512200875.9492386,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.18,0.05227994597027195,507051934.1895734,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.2,0.05175433564566202,501954152.8744393,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.22,0.051233948810939366,496907033.0625146,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.24,0.05071873450797858,491910080.52191806,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.26,0.05020864225993108,486962805.6885687,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.28,0.0497036220669634,482064723.6248523,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.3,0.04920362440202819,477215353.9786053,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.32,0.048708600206666654,472414220.94240373,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.34,0.048218500886843485,467660853.21316695,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.36,0.04773327830881304,462954783.95206463,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.38,0.047252884795017804,458295550.74473673,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.4,0.0467772731200176,453682695.5618119,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.42,0.046306396506451006,449115764.7197383,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.44,0.04584020862102733,444594308.8419102,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.46,0.0453786635705503,440117882.820103,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.48,0.04492171589797226,435686045.7762034,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.5,0.0444693205784796,431298361.0242432,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.5200000000000005,0.044021433015608534,426954396.0327269,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.54,0.043578009037391834,422653722.38725936,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.5600000000000005,0.043139004892535575,418395915.7534656,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.58,0.0427043772466264,414180555.8402051,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.6000000000000005,0.04227408317836888,410007226.36307937,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.62,0.04184808017585273,405875515.0082282,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.640000000000001,0.04142632613284985,401785013.39641535,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.66,0.041008779345141154,397735317.0474037,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.68,0.04059539850687278,393726025.3446143,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.7,0.04018614270694158,389756741.50007075,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.72,0.03978097142541002,385827072.5196271,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.74,0.03937984452994978,381936629.1684762,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.76,0.03898272227231469,378085025.93694067,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.78,0.038589565284841705,374271881.00653696,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.8,0.038200334576981104,370496816.21632236,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.82,0.03781499153185458,366759457.02951276,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.84,0.03743349790284185,363059432.50037694,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.86,0.03705581581019503,359396375.24139977,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.88,0.03668190773768116,355769921.3907194,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.9,0.03631173652925226,352179710.5798304,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.92,0.03594526538574312,348625385.9015563,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.94,0.03558245786159618,345106593.8782852,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.96,0.03522327786161399,341622984.4304725,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,6.98,0.034867689637738376,338174210.84540236,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.0,0.03451565778585681,334759929.74621403,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.0200000000000005,0.03416714724263513,331379801.06118256,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.04,0.03382212328237718,328033487.9932613,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.0600000000000005,0.03348055151391053,324720656.9898771,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.08,0.03314239787749859,321440977.7129817,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.1000000000000005,0.03280762864177855,318194123.0093534,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.12,0.03247621040072548,314979768.88115245,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.140000000000001,0.03214811007064186,311797594.45672333,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.16,0.03182329488717278,308647281.96164554,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.18,0.03150173240234641,305528516.6900301,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.2,0.031183390481639726,302440986.97606033,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.22,0.0308682373010693,299384384.1657763,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.24,0.030556241344306727,296358402.5890978,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.26,0.03024737139981902,293362739.5320898,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.28,0.029941596558033218,290397095.20946246,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.3,0.029638886208525672,287461172.7373107,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.32,0.02933921003723512,284554678.1060843,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.34,0.02904253802370012,281677320.15379465,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.36,0.02874884043832003,278828810.53944916,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.38,0.028458087839639948,276008863.71671885,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.4,0.028170251071658832,273217196.9078302,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.42,0.027885301261161233,270453530.0776862,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.44,0.027603209815071996,267717585.90821028,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.46,0.027323948417834143,265009089.77291486,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.48,0.027047489028809383,262327769.7116894,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.5,0.02677380387970147,259673356.40581033,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.5200000000000005,0.026502865472001983,257045583.15316796,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.54,0.026234646574458457,254444185.84371063,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.5600000000000005,0.025969120220564683,251868902.93510357,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.58,0.02570625970607304,249319475.42860147,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.6000000000000005,0.025446038586528674,246795646.84513324,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.62,0.025188430674825343,244297163.20159647,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.640000000000001,0.02493341003878278,241823772.98736086,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.66,0.024680950998745527,239375227.1409799,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.68,0.02443102812520277,236951279.02710593,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.7,0.02418361623642938,234551684.41361156,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.72,0.02393869039614786,232176201.4489128,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.74,0.023696225911210827,229824590.6394925,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.76,0.02345619832930426,227496614.82762426,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.78,0.023218583436671034,225192039.16929373,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.8,0.022983357255854826,222910631.11231703,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.82,0.022750496043463932,220652160.3746527,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.84,0.022519976287955247,218416398.9229088,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.86,0.022291774707437786,216203120.95103997,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.88,0.022065868247496134,214012102.85923725,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.9,0.02184223407903306,211843123.23300433,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.92,0.021620849596131673,209695962.82242286,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.94,0.02140169241393668,207570404.52160332,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.96,0.021184740366554714,205466233.3483208,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,7.98,0.020969971504973383,203383236.4238322,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,9698784587.074734,8.0,0.020757364094999297,201321202.95287767,0.15398233933686695,-0.5266484974485395,0.5266484974485395,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.0,1.0,29268746206.005985,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.02,0.9920659046880528,29036525183.94634,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.04,0.9841327309012785,28804331133.773106,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.06,0.9762038113270266,28572261599.066494,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.08,0.9682822638454488,28340407836.269367,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.1,0.9603710063446574,28108855248.308342,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.12,0.9524727702932524,27877683781.844643,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.14,0.9445901131951084,27646968291.810093,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.16,0.9367254300367397,27416778876.45715,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.18,0.9288809638248979,27187181185.781166,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.2,0.9210588153010645,26958236705.8514,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.22,0.9132609519098854,26730003021.305874,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.24,0.9054892160902178,26502534058.019897,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.26,0.897745332950086,26275880307.74241,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.28,0.8900309173803967,26050089036.305515,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.3,0.8823474806565685,25825204476.84588,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.32,0.8746964365722135,25601268009.32993,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.34,0.8670791071445794,25378318327.544964,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.36,0.8594967279275209,25156391594.603184,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.38,0.8519504529642966,24935521587.903835,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.4,0.8444413594093756,24715739834.4077,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.42,0.8369704518456843,24497075736.997486,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.44,0.8295386663212578,24279556692.62558,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.46,0.8221468741270582,24063208202.886017,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.48,0.8147958853357518,23848053977.590073,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.5,0.8074864521194659,23634116031.872852,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.52,0.8002192718629653,23421414777.31204,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.54,0.7929949900872498,23209969107.497948,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.56,0.7858142031972968,22999796478.456497,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.58,0.7786774610665084,22790912984.29274,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.6,0.7715852694693714,22583333428.391773,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.62,0.7645380923728943,22377071390.486202,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.64,0.7575363540965251,22172139289.874275,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.66,0.7505804413494684,21968548445.049553,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.68,0.7436707051536233,21766309129.98291,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.7000000000000001,0.7368074626597084,21565430627.278236,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.72,0.7299909988635613,21365921278.40638,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.74,0.7232215682290668,21167788531.2062,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.76,0.7164993962236696,20971038984.82711,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.78,0.7098246807720001,20775678432.274887,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.8,0.7031975936327152,20581711900.71007,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.8200000000000001,0.6966182817032994,20389143689.637856,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.84,0.6900868682572185,20197977407.11802,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.86,0.6836034541175109,20008216004.114483,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.88,0.6771681187706104,19819861807.095516,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.9,0.6707809214239336,19632916548.987957,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.92,0.664441902010515,19447381398.58166,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.9400000000000001,0.6581510821437565,19263256988.47381,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.96,0.6519084660251443,19080543441.636623,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,0.98,0.6457140413076006,18899240396.686626,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,1.0,0.639567779916959,18719347031.928165,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,1.02,0.6334696388338881,18540862088.23934,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,1.04,0.6274195608384417,18363783890.864082,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
Correa2015a_article_formula_project_pl,29268746206.005985,1.06,0.6214174752192708,18188110370.16985,0.16390027115352915,-0.5605696854986527,0.5605696854986527,0.2923816171181862
