model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_bt,9695012225.972996,0.74,0.8450789468514678,8193050721.637363,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.76,0.8409895442453926,8153403913.374539,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.78,0.8369107287300459,8113859747.085764,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.8,0.8328427430662674,8074420576.340348,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.8200000000000001,0.8287858187419596,8035088645.416337,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.84,0.8247401764585178,7995866094.016457,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.86,0.8207060265921121,7956754961.740246,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.88,0.8166835696313813,7917757192.327511,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.9,0.8126729965929801,7878874637.687053,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.92,0.8086744894163211,7840109061.723703,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.9400000000000001,0.8046882213387632,7801462143.975773,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.96,0.8007143572523961,7762935483.07409,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.98,0.7967530540435116,7724530600.033168,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.0,0.7928044609157586,7686248941.38421,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.02,0.788868719697924,7648091882.159038,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.04,0.7849459651372136,7610060728.7334585,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.06,0.7810363251788478,7572156721.53795,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.08,0.7771399212327386,7534381037.643091,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.1,0.7732568684279583,7496734793.226647,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.12,0.7693872758556678,7459219045.928757,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.1400000000000001,0.7655312468011332,7421834797.1013365,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.16,0.7616888789654092,7384582993.957307,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.18,0.7578602646772463,7347464531.625033,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.2,0.7540454910957294,7310480255.112908,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.22,0.7502446404041352,7273630961.188805,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.24,0.7464577899954618,7236917400.178784,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.26,0.7426850126500545,7200340277.689187,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.28,0.7389263767057325,7163900256.256003,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.3,0.7351819462207881,7127597956.925162,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.32,0.7314517811302222,7091433960.767228,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.34,0.7277359373955394,7055408810.329674,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.36,0.7240344671484279,7019523011.029852,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.3800000000000001,0.7203474188286143,6983777032.491506,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.4000000000000001,0.7166748373161783,6948171309.827557,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.42,0.713016764058587,6912706244.871704,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.44,0.7093732371927047,6877382207.361314,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.46,0.7057442916620066,6842199536.073806,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.48,0.7021299593292275,6807158539.918783,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.5,0.6985302690846487,6772259498.987875,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.52,0.694945246950229,6737502665.564293,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.54,0.6913749161797647,6702888265.093873,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.56,0.6878192973552579,6668416497.119381,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.58,0.6842784084796658,6634087536.179704,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.6,0.680752265066186,6599901532.675483,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.62,0.6772408802242343,6565858613.702665,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.6400000000000001,0.6737442647422601,6531958883.855399,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.6600000000000001,0.6702624271675311,6498202425.999549,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.68,0.6667953738830241,6464589302.018153,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.7,0.6633431091815398,6431119553.529968,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.72,0.6599056353371646,6397793202.582289,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
