dataset,model,z,snap,box,x,y
powerRatios,kp10,19.40664523021168,24,25,15.334342820333537,1.190291187120981
powerRatios,kp10,19.40664523021168,24,25,15.5860439155924,1.1990978263144572
powerRatios,kp10,19.40664523021168,24,25,15.835068837290374,1.208108514693159
powerRatios,kp10,19.40664523021168,24,25,16.08449366682584,1.2161045509537023
powerRatios,kp10,19.40664523021168,24,25,16.338138266722677,1.2266100113949459
powerRatios,kp10,19.40664523021168,24,25,16.590773181146194,1.2353750361767617
powerRatios,kp10,19.40664523021168,24,25,16.842164585753792,1.2434137166797559
powerRatios,kp10,19.40664523021168,24,25,17.093141526529084,1.2521905357858798
powerRatios,kp10,19.40664523021168,24,25,17.344842926726773,1.2602945829939458
powerRatios,kp10,19.40664523021168,24,25,17.59671504894166,1.2699936410644632
powerRatios,kp10,19.40664523021168,24,25,17.84592583282211,1.277778549415553
powerRatios,kp10,19.40664523021168,24,25,18.096741808972432,1.2872003435114396
powerRatios,kp10,19.40664523021168,24,25,18.348607136620142,1.2949120492934323
powerRatios,kp10,19.40664523021168,24,25,18.60101336990868,1.3042337177258319
powerRatios,kp10,19.40664523021168,24,25,18.852551541782248,1.311036949978581
powerRatios,kp10,19.40664523021168,24,25,19.10320472609246,1.3215705926055228
powerRatios,kp10,19.40664523021168,24,25,19.355236149567805,1.3309996752157012
powerRatios,kp10,19.40664523021168,24,25,19.605996073418613,1.3374472578322112
powerRatios,kp10,19.40664523021168,24,25,19.855971980449656,1.3435521968373487
powerRatios,kp10,19.40664523021168,24,25,20.106635831090703,1.3537936065995497
powerRatios,kp10,19.40664523021168,24,25,20.35857305190006,1.3609605923475965
powerRatios,kp10,19.40664523021168,24,25,20.610988701236806,1.370506149844982
powerRatios,kp10,19.40664523021168,24,25,20.862646236697852,1.3767413298087816
powerRatios,kp10,19.40664523021168,24,25,21.11314497992686,1.386616138496695
powerRatios,kp10,19.40664523021168,24,25,21.36464071217916,1.3931046019671196
powerRatios,kp10,19.40664523021168,24,25,21.617216570183352,1.402089642642747
powerRatios,kp10,19.40664523021168,24,25,21.867907000228907,1.4124961767047222
powerRatios,kp10,19.40664523021168,24,25,22.118380934686936,1.4175689706355998
powerRatios,kp10,19.40664523021168,24,25,22.369760043372604,1.424196754179883
powerRatios,kp10,19.40664523021168,24,25,22.622182780751523,1.4330485632360652
powerRatios,kp10,19.40664523021168,24,25,22.874179927983825,1.4404046294604822
powerRatios,kp10,19.40664523021168,24,25,23.124905045653037,1.4487399411473108
powerRatios,kp10,19.40664523021168,24,25,23.376218733652543,1.4560982847453483
powerRatios,kp10,19.40664523021168,24,25,23.62677019857868,1.4629544788723776
powerRatios,kp10,19.40664523021168,24,25,23.87663985612261,1.4722869977353956
powerRatios,kp10,19.40664523021168,24,25,24.12683364571325,1.4779679023564591
powerRatios,kp10,19.40664523021168,24,25,24.37875191845385,1.4890861491851621
powerRatios,kp10,19.40664523021168,24,25,24.63247310093604,1.4928606376972209
powerRatios,kp10,19.40664523021168,24,25,24.884090136607472,1.5028518715491037
powerRatios,kp10,19.40664523021168,24,25,25.1346414659627,1.508136057460166
powerRatios,kp10,19.40664523021168,24,25,25.385845831243543,1.5174095642772727
powerRatios,kp10,19.40664523021168,24,25,25.637585208635205,1.5237473908005676
powerRatios,kp10,19.40664523021168,24,25,25.88948668125444,1.5276273432302334
powerRatios,kp10,19.40664523021168,24,25,26.139069033235916,1.5396890195111024
powerRatios,kp10,19.40664523021168,24,25,26.390547380112228,1.5437395056850611
powerRatios,kp10,19.40664523021168,24,25,26.64300560904685,1.5542889512171436
powerRatios,kp10,19.40664523021168,24,25,26.89360701301547,1.5580889745798856
powerRatios,kp10,19.40664523021168,24,25,27.14431675423385,1.5622782094750378
powerRatios,kp10,19.40664523021168,24,25,27.396541256600635,1.5703062035311397
powerRatios,kp10,19.40664523021168,24,25,27.649003093917827,1.577127487563671
powerRatios,kp10,19.40664523021168,24,25,27.89884103880582,1.5858149692531847
powerRatios,kp10,19.40664523021168,24,25,28.14922945105167,1.5907617475829183
powerRatios,kp10,19.40664523021168,24,25,28.400870907962133,1.599592953690746
powerRatios,kp10,19.40664523021168,24,25,28.65300236168307,1.6060132743802698
powerRatios,kp10,19.40664523021168,24,25,28.90403695146484,1.6064631502333278
powerRatios,kp10,19.40664523021168,24,25,29.154865892880995,1.6174706408272481
powerRatios,kp10,19.40664523021168,24,25,29.40751703157385,1.6255012732509675
powerRatios,kp10,19.40664523021168,24,25,29.65873973701816,1.6314409054064565
powerRatios,kp10,19.40664523021168,24,25,29.90841703561923,1.6362679842209862
powerRatios,kp10,19.40664523021168,24,25,30.159540002722725,1.6429526386487308
powerRatios,kp10,19.40664523021168,24,25,30.411658195557067,1.6509408551959195
powerRatios,kp10,19.40664523021168,24,25,30.66356878913305,1.653739875488688
powerRatios,kp10,19.40664523021168,24,25,30.914951782254548,1.6605136825285194
powerRatios,kp10,19.40664523021168,24,25,31.165975615952295,1.6677171001904334
powerRatios,kp10,19.40664523021168,24,25,31.418062734170597,1.6767888244350129
powerRatios,kp10,19.40664523021168,24,25,31.66963807569683,1.6840580202433975
powerRatios,kp10,19.40664523021168,24,25,31.919760603706283,1.6849532785809194
powerRatios,kp10,14.331814598205613,27,25,0.32072956064263475,0.9999878080427119
powerRatios,kp10,14.331814598205613,27,25,0.5606619683395725,0.9999704540240469
powerRatios,kp10,14.331814598205613,27,25,0.787700109846164,0.9999477952486733
powerRatios,kp10,14.331814598205613,27,25,1.0205350124370263,0.9999281015281682
powerRatios,kp10,14.331814598205613,27,25,1.2811623763405762,0.9998881718250053
powerRatios,kp10,14.331814598205613,27,25,1.5386083750512618,0.999875727831228
powerRatios,kp10,14.331814598205613,27,25,1.7773229368951355,0.9998640352562065
powerRatios,kp10,14.331814598205613,27,25,2.016922174616909,0.9997378329372351
powerRatios,kp10,14.331814598205613,27,25,2.276370248265442,0.9996589427989314
powerRatios,kp10,14.331814598205613,27,25,2.5367369097912875,0.9996584427517925
powerRatios,kp10,14.331814598205613,27,25,2.7799951337842748,0.999583993898575
powerRatios,kp10,14.331814598205613,27,25,3.0232513459545807,0.9995562326517377
powerRatios,kp10,14.331814598205613,27,25,3.27850725349039,0.999345507151533
powerRatios,kp10,14.331814598205613,27,25,3.5320903813324764,0.999292391363221
powerRatios,kp10,14.331814598205613,27,25,3.7740842065088223,0.9991987393084463
powerRatios,kp10,14.331814598205613,27,25,4.0223998293999035,0.9990589390100506
powerRatios,kp10,14.331814598205613,27,25,4.280552523081682,0.9989322044285259
powerRatios,kp10,14.331814598205613,27,25,4.537090733730488,0.9988393119112151
powerRatios,kp10,14.331814598205613,27,25,4.784354808644596,0.9987308604471913
powerRatios,kp10,14.331814598205613,27,25,5.031213959107016,0.9985197271771417
powerRatios,kp10,14.331814598205613,27,25,5.285957311443282,0.9984253151684341
powerRatios,kp10,14.331814598205613,27,25,5.538249178821105,0.9981664258793784
powerRatios,kp10,14.331814598205613,27,25,5.785985141724235,0.9981282976267806
powerRatios,kp10,14.331814598205613,27,25,6.034136131752394,0.99789053738025
powerRatios,kp10,14.331814598205613,27,25,6.286911813219537,0.9978270886731002
powerRatios,kp10,14.331814598205613,27,25,6.54166682420824,0.9977125489775102
powerRatios,kp10,14.331814598205613,27,25,6.793019941028072,0.9975369279883769
powerRatios,kp10,14.331814598205613,27,25,7.044049470420791,0.9971734715933048
powerRatios,kp10,14.331814598205613,27,25,7.295989038663275,0.9970272719275594
powerRatios,kp10,14.331814598205613,27,25,7.546022875800913,0.9965972402459896
powerRatios,kp10,14.331814598205613,27,25,7.796320632595667,0.9966350658425203
powerRatios,kp10,14.331814598205613,27,25,8.04569565437213,0.9966648258860897
powerRatios,kp10,14.331814598205613,27,25,8.295810539385062,0.9965818927038474
powerRatios,kp10,14.331814598205613,27,25,8.549551313965676,0.9966045340596036
powerRatios,kp10,14.331814598205613,27,25,8.801317467211248,0.9970263006613407
powerRatios,kp10,14.331814598205613,27,25,9.051715364342233,0.9972698609235242
powerRatios,kp10,14.331814598205613,27,25,9.303933965686708,0.9980445218441371
powerRatios,kp10,14.331814598205613,27,25,9.555557996267446,0.9989025200127845
powerRatios,kp10,14.331814598205613,27,25,9.80486850979469,1.0012604724152618
powerRatios,kp10,14.331814598205613,27,25,10.054942567415612,1.004134443467036
powerRatios,kp10,14.331814598205613,27,25,10.308274496268336,1.0080809711374419
powerRatios,kp10,14.331814598205613,27,25,10.560810068695892,1.0123240704637504
powerRatios,kp10,14.331814598205613,27,25,10.811584699358507,1.0177439972664013
powerRatios,kp10,14.331814598205613,27,25,11.062453457041169,1.0235137410010662
powerRatios,kp10,14.331814598205613,27,25,11.314786957671013,1.0293409761646675
powerRatios,kp10,14.331814598205613,27,25,11.565937880035426,1.0363498949486227
powerRatios,kp10,14.331814598205613,27,25,11.814085010948824,1.0422285323704805
powerRatios,kp10,14.331814598205613,27,25,12.064293330625782,1.0491448937936891
powerRatios,kp10,14.331814598205613,27,25,12.317521238569554,1.0556425194029748
powerRatios,kp10,14.331814598205613,27,25,12.571032385248238,1.0624727760848125
powerRatios,kp10,14.331814598205613,27,25,12.821843069043268,1.0700710743405557
powerRatios,kp10,14.331814598205613,27,25,13.072502986326512,1.077673634117983
powerRatios,kp10,14.331814598205613,27,25,13.324942706400424,1.084227051483498
powerRatios,kp10,14.331814598205613,27,25,13.576176707479814,1.0912328789883798
powerRatios,kp10,14.331814598205613,27,25,13.82555646698322,1.098420308661444
powerRatios,kp10,14.331814598205613,27,25,14.075222265910044,1.1039694754797276
powerRatios,kp10,14.331814598205613,27,25,14.32811852917941,1.1116563541603661
powerRatios,kp10,14.331814598205613,27,25,14.580461685752585,1.118711135057069
powerRatios,kp10,14.331814598205613,27,25,14.830552404971625,1.1257704338869914
powerRatios,kp10,14.331814598205613,27,25,15.08215309851155,1.132936037441609
powerRatios,kp10,14.331814598205613,27,25,15.334342820333537,1.140121386104152
powerRatios,kp10,14.331814598205613,27,25,15.5860439155924,1.1459019248614597
powerRatios,kp10,14.331814598205613,27,25,15.835068837290374,1.1534103989077784
powerRatios,kp10,14.331814598205613,27,25,16.08449366682584,1.1589918552632776
powerRatios,kp10,14.331814598205613,27,25,16.338138266722677,1.1668421121685078
powerRatios,kp10,14.331814598205613,27,25,16.590773181146194,1.1731913356139325
powerRatios,kp10,14.331814598205613,27,25,16.842164585753792,1.1800329636303446
powerRatios,kp10,14.331814598205613,27,25,17.093141526529084,1.1868549216900022
powerRatios,kp10,14.331814598205613,27,25,17.344842926726773,1.1940258984794596
powerRatios,kp10,14.331814598205613,27,25,17.59671504894166,1.2012175045620757
powerRatios,kp10,14.331814598205613,27,25,17.84592583282211,1.2069586900360112
powerRatios,kp10,14.331814598205613,27,25,18.096741808972432,1.2130436159029983
powerRatios,kp10,14.331814598205613,27,25,18.348607136620142,1.2192005162893518
powerRatios,kp10,14.331814598205613,27,25,18.60101336990868,1.2268144048495329
powerRatios,kp10,14.331814598205613,27,25,18.852551541782248,1.2331391862071974
powerRatios,kp10,14.331814598205613,27,25,19.10320472609246,1.238279590535389
powerRatios,kp10,14.331814598205613,27,25,19.355236149567805,1.2470087525766156
powerRatios,kp10,14.331814598205613,27,25,19.605996073418613,1.2525055456189993
powerRatios,kp10,14.331814598205613,27,25,19.855971980449656,1.2591523982928394
powerRatios,kp10,14.331814598205613,27,25,20.106635831090703,1.2638610081518364
powerRatios,kp10,14.331814598205613,27,25,20.35857305190006,1.2715993727290416
powerRatios,kp10,14.331814598205613,27,25,20.610988701236806,1.277601917431349
powerRatios,kp10,14.331814598205613,27,25,20.862646236697852,1.2840175792069246
powerRatios,kp10,14.331814598205613,27,25,21.11314497992686,1.2892664454290876
powerRatios,kp10,14.331814598205613,27,25,21.36464071217916,1.295256184518927
powerRatios,kp10,14.331814598205613,27,25,21.617216570183352,1.3002322519227494
powerRatios,kp10,14.331814598205613,27,25,21.867907000228907,1.3073943252155404
powerRatios,kp10,14.331814598205613,27,25,22.118380934686936,1.3132177635041764
powerRatios,kp10,14.331814598205613,27,25,22.369760043372604,1.3195725297836458
powerRatios,kp10,14.331814598205613,27,25,22.622182780751523,1.3262875912368024
powerRatios,kp10,14.331814598205613,27,25,22.874179927983825,1.3320338923406643
powerRatios,kp10,14.331814598205613,27,25,23.124905045653037,1.337723965752234
powerRatios,kp10,14.331814598205613,27,25,23.376218733652543,1.3419920043282096
powerRatios,kp10,14.331814598205613,27,25,23.62677019857868,1.3498484001995097
powerRatios,kp10,14.331814598205613,27,25,23.87663985612261,1.3553675486613326
powerRatios,kp10,14.331814598205613,27,25,24.12683364571325,1.3596935491487308
powerRatios,kp10,14.331814598205613,27,25,24.37875191845385,1.3667671774219916
powerRatios,kp10,14.331814598205613,27,25,24.63247310093604,1.3715290977215095
powerRatios,kp10,14.331814598205613,27,25,24.884090136607472,1.3767865620732718
powerRatios,kp10,14.331814598205613,27,25,25.1346414659627,1.3831184205087301
powerRatios,kp10,14.331814598205613,27,25,25.385845831243543,1.388108981922764
powerRatios,kp10,14.331814598205613,27,25,25.637585208635205,1.3956547667049992
powerRatios,kp10,14.331814598205613,27,25,25.88948668125444,1.4003357812378123
powerRatios,kp10,14.331814598205613,27,25,26.139069033235916,1.4048890920489818
powerRatios,kp10,14.331814598205613,27,25,26.390547380112228,1.4109323592441942
powerRatios,kp10,14.331814598205613,27,25,26.64300560904685,1.4170430398452203
powerRatios,kp10,14.331814598205613,27,25,26.89360701301547,1.4218584871924285
powerRatios,kp10,14.331814598205613,27,25,27.14431675423385,1.4299349050295864
powerRatios,kp10,14.331814598205613,27,25,27.396541256600635,1.4326132311652162
powerRatios,kp10,14.331814598205613,27,25,27.649003093917827,1.4390838531119956
powerRatios,kp10,14.331814598205613,27,25,27.89884103880582,1.4442221577078995
powerRatios,kp10,14.331814598205613,27,25,28.14922945105167,1.4487689024466515
powerRatios,kp10,14.331814598205613,27,25,28.400870907962133,1.4556632608814282
powerRatios,kp10,14.331814598205613,27,25,28.65300236168307,1.4574991656215288
powerRatios,kp10,14.331814598205613,27,25,28.90403695146484,1.4651972711287338
powerRatios,kp10,14.331814598205613,27,25,29.154865892880995,1.471161719330471
powerRatios,kp10,14.331814598205613,27,25,29.40751703157385,1.4762217725212756
powerRatios,kp10,14.331814598205613,27,25,29.65873973701816,1.4810521178175515
powerRatios,kp10,14.331814598205613,27,25,29.90841703561923,1.485974432514978
powerRatios,kp10,14.331814598205613,27,25,30.159540002722725,1.4935010732496916
powerRatios,kp10,14.331814598205613,27,25,30.411658195557067,1.4943770280600122
powerRatios,kp10,14.331814598205613,27,25,30.66356878913305,1.5013947098045308
powerRatios,kp10,14.331814598205613,27,25,30.914951782254548,1.506861004251894
powerRatios,kp10,14.331814598205613,27,25,31.165975615952295,1.5139067881608752
powerRatios,kp10,14.331814598205613,27,25,31.418062734170597,1.517356192418527
powerRatios,kp10,14.331814598205613,27,25,31.66963807569683,1.5206880521405084
powerRatios,kp10,14.331814598205613,27,25,31.919760603706283,1.526643785863987
powerRatios,kp10,10.51901923231075,30,25,0.32072956064263475,1.000018089997446
powerRatios,kp10,10.51901923231075,30,25,0.5606619683395725,1.000005600860081
powerRatios,kp10,10.51901923231075,30,25,0.787700109846164,0.9999716778998453
powerRatios,kp10,10.51901923231075,30,25,1.0205350124370263,0.9999384510448542
powerRatios,kp10,10.51901923231075,30,25,1.2811623763405762,0.9998692395146047
powerRatios,kp10,10.51901923231075,30,25,1.5386083750512618,0.9998067420758355
powerRatios,kp10,10.51901923231075,30,25,1.7773229368951355,0.9997337084803135
powerRatios,kp10,10.51901923231075,30,25,2.016922174616909,0.9996661310915146
powerRatios,kp10,10.51901923231075,30,25,2.276370248265442,0.9995222662892883
powerRatios,kp10,10.51901923231075,30,25,2.5367369097912875,0.9993844259937589
powerRatios,kp10,10.51901923231075,30,25,2.7799951337842748,0.99925224395392
powerRatios,kp10,10.51901923231075,30,25,3.0232513459545807,0.9991261638952292
powerRatios,kp10,10.51901923231075,30,25,3.27850725349039,0.9989485659691032
powerRatios,kp10,10.51901923231075,30,25,3.5320903813324764,0.9987580150588321
powerRatios,kp10,10.51901923231075,30,25,3.7740842065088223,0.9986111850467482
powerRatios,kp10,10.51901923231075,30,25,4.0223998293999035,0.9984737991242949
powerRatios,kp10,10.51901923231075,30,25,4.280552523081682,0.9982430510676115
powerRatios,kp10,10.51901923231075,30,25,4.537090733730488,0.9980230628140986
powerRatios,kp10,10.51901923231075,30,25,4.784354808644596,0.9977689963748227
powerRatios,kp10,10.51901923231075,30,25,5.031213959107016,0.997551397861196
powerRatios,kp10,10.51901923231075,30,25,5.285957311443282,0.9972839781442197
powerRatios,kp10,10.51901923231075,30,25,5.538249178821105,0.996992174791275
powerRatios,kp10,10.51901923231075,30,25,5.785985141724235,0.996642166671158
powerRatios,kp10,10.51901923231075,30,25,6.034136131752394,0.9964498792078754
powerRatios,kp10,10.51901923231075,30,25,6.286911813219537,0.9960497952089014
powerRatios,kp10,10.51901923231075,30,25,6.54166682420824,0.9958673294228565
powerRatios,kp10,10.51901923231075,30,25,6.793019941028072,0.9954324708914732
powerRatios,kp10,10.51901923231075,30,25,7.044049470420791,0.9952314887847232
powerRatios,kp10,10.51901923231075,30,25,7.295989038663275,0.9948696366171661
powerRatios,kp10,10.51901923231075,30,25,7.546022875800913,0.9946082303281649
powerRatios,kp10,10.51901923231075,30,25,7.796320632595667,0.9942429331627782
powerRatios,kp10,10.51901923231075,30,25,8.04569565437213,0.9941792476020065
powerRatios,kp10,10.51901923231075,30,25,8.295810539385062,0.9939648439614915
powerRatios,kp10,10.51901923231075,30,25,8.549551313965676,0.9939906195240619
powerRatios,kp10,10.51901923231075,30,25,8.801317467211248,0.9940508167956241
powerRatios,kp10,10.51901923231075,30,25,9.051715364342233,0.9946388669391887
powerRatios,kp10,10.51901923231075,30,25,9.303933965686708,0.9949430671167606
powerRatios,kp10,10.51901923231075,30,25,9.555557996267446,0.9956708372807342
powerRatios,kp10,10.51901923231075,30,25,9.80486850979469,0.9975691384697267
powerRatios,kp10,10.51901923231075,30,25,10.054942567415612,0.9992042148379283
powerRatios,kp10,10.51901923231075,30,25,10.308274496268336,1.000703682891056
powerRatios,kp10,10.51901923231075,30,25,10.560810068695892,1.0035426354899266
powerRatios,kp10,10.51901923231075,30,25,10.811584699358507,1.0061963427135656
powerRatios,kp10,10.51901923231075,30,25,11.062453457041169,1.0095575429994523
powerRatios,kp10,10.51901923231075,30,25,11.314786957671013,1.0127780384285818
powerRatios,kp10,10.51901923231075,30,25,11.565937880035426,1.0157466590699085
powerRatios,kp10,10.51901923231075,30,25,11.814085010948824,1.0191352926518085
powerRatios,kp10,10.51901923231075,30,25,12.064293330625782,1.0230465680375662
powerRatios,kp10,10.51901923231075,30,25,12.317521238569554,1.0267031272033067
powerRatios,kp10,10.51901923231075,30,25,12.571032385248238,1.0309923706518636
powerRatios,kp10,10.51901923231075,30,25,12.821843069043268,1.0349608765718092
powerRatios,kp10,10.51901923231075,30,25,13.072502986326512,1.0387673900515972
powerRatios,kp10,10.51901923231075,30,25,13.324942706400424,1.043218568883957
powerRatios,kp10,10.51901923231075,30,25,13.576176707479814,1.0470966795247216
powerRatios,kp10,10.51901923231075,30,25,13.82555646698322,1.0507103157623947
powerRatios,kp10,10.51901923231075,30,25,14.075222265910044,1.0550880790741366
powerRatios,kp10,10.51901923231075,30,25,14.32811852917941,1.0580583927880127
powerRatios,kp10,10.51901923231075,30,25,14.580461685752585,1.0626950897402427
powerRatios,kp10,10.51901923231075,30,25,14.830552404971625,1.066481371732991
powerRatios,kp10,10.51901923231075,30,25,15.08215309851155,1.069705012803752
powerRatios,kp10,10.51901923231075,30,25,15.334342820333537,1.0750390277242634
powerRatios,kp10,10.51901923231075,30,25,15.5860439155924,1.0768478688765872
powerRatios,kp10,10.51901923231075,30,25,15.835068837290374,1.0812370051930003
powerRatios,kp10,10.51901923231075,30,25,16.08449366682584,1.0843423282387852
powerRatios,kp10,10.51901923231075,30,25,16.338138266722677,1.0883111136274155
powerRatios,kp10,10.51901923231075,30,25,16.590773181146194,1.0917033281581527
powerRatios,kp10,10.51901923231075,30,25,16.842164585753792,1.0956402146689286
powerRatios,kp10,10.51901923231075,30,25,17.093141526529084,1.0996781297219527
powerRatios,kp10,10.51901923231075,30,25,17.344842926726773,1.1030956024957932
powerRatios,kp10,10.51901923231075,30,25,17.59671504894166,1.1072399842380236
powerRatios,kp10,10.51901923231075,30,25,17.84592583282211,1.109737267058986
powerRatios,kp10,10.51901923231075,30,25,18.096741808972432,1.114097832944573
powerRatios,kp10,10.51901923231075,30,25,18.348607136620142,1.1189934538555988
powerRatios,kp10,10.51901923231075,30,25,18.60101336990868,1.120648067545189
powerRatios,kp10,10.51901923231075,30,25,18.852551541782248,1.1251804544588209
powerRatios,kp10,10.51901923231075,30,25,19.10320472609246,1.1283282302656417
powerRatios,kp10,10.51901923231075,30,25,19.355236149567805,1.1310573920603464
powerRatios,kp10,10.51901923231075,30,25,19.605996073418613,1.1337964077510259
powerRatios,kp10,10.51901923231075,30,25,19.855971980449656,1.1384755240091748
powerRatios,kp10,10.51901923231075,30,25,20.106635831090703,1.141776216715327
powerRatios,kp10,10.51901923231075,30,25,20.35857305190006,1.1445296842029975
powerRatios,kp10,10.51901923231075,30,25,20.610988701236806,1.1466905096745632
powerRatios,kp10,10.51901923231075,30,25,20.862646236697852,1.1512355469619113
powerRatios,kp10,10.51901923231075,30,25,21.11314497992686,1.1543932916804722
powerRatios,kp10,10.51901923231075,30,25,21.36464071217916,1.157313390565752
powerRatios,kp10,10.51901923231075,30,25,21.617216570183352,1.1606388925677917
powerRatios,kp10,10.51901923231075,30,25,21.867907000228907,1.1640893247069244
powerRatios,kp10,10.51901923231075,30,25,22.118380934686936,1.16636302453888
powerRatios,kp10,10.51901923231075,30,25,22.369760043372604,1.1699907847102269
powerRatios,kp10,10.51901923231075,30,25,22.622182780751523,1.1723960671992921
powerRatios,kp10,10.51901923231075,30,25,22.874179927983825,1.1770121304057055
powerRatios,kp10,10.51901923231075,30,25,23.124905045653037,1.1791677333100676
powerRatios,kp10,10.51901923231075,30,25,23.376218733652543,1.1809507188159305
powerRatios,kp10,10.51901923231075,30,25,23.62677019857868,1.18466998849484
powerRatios,kp10,10.51901923231075,30,25,23.87663985612261,1.1860179880514534
powerRatios,kp10,10.51901923231075,30,25,24.12683364571325,1.1899283048910392
powerRatios,kp10,10.51901923231075,30,25,24.37875191845385,1.1924437710975595
powerRatios,kp10,10.51901923231075,30,25,24.63247310093604,1.1952602551163571
powerRatios,kp10,10.51901923231075,30,25,24.884090136607472,1.1974633503957157
powerRatios,kp10,10.51901923231075,30,25,25.1346414659627,1.2005086016806725
powerRatios,kp10,10.51901923231075,30,25,25.385845831243543,1.2030312491206485
powerRatios,kp10,10.51901923231075,30,25,25.637585208635205,1.2059393232835398
powerRatios,kp10,10.51901923231075,30,25,25.88948668125444,1.2083595774242684
powerRatios,kp10,10.51901923231075,30,25,26.139069033235916,1.209549615366927
powerRatios,kp10,10.51901923231075,30,25,26.390547380112228,1.2140315164234474
powerRatios,kp10,10.51901923231075,30,25,26.64300560904685,1.2171401212417472
powerRatios,kp10,10.51901923231075,30,25,26.89360701301547,1.217618450816152
powerRatios,kp10,10.51901923231075,30,25,27.14431675423385,1.2216717814323452
powerRatios,kp10,10.51901923231075,30,25,27.396541256600635,1.2243029319635563
powerRatios,kp10,10.51901923231075,30,25,27.649003093917827,1.2245962950921647
powerRatios,kp10,10.51901923231075,30,25,27.89884103880582,1.2291617361016889
powerRatios,kp10,10.51901923231075,30,25,28.14922945105167,1.2311707215215084
powerRatios,kp10,10.51901923231075,30,25,28.400870907962133,1.23359139717526
powerRatios,kp10,10.51901923231075,30,25,28.65300236168307,1.2341712070881066
powerRatios,kp10,10.51901923231075,30,25,28.90403695146484,1.2384285567132358
powerRatios,kp10,10.51901923231075,30,25,29.154865892880995,1.240400692030136
powerRatios,kp10,10.51901923231075,30,25,29.40751703157385,1.2421524987237378
powerRatios,kp10,10.51901923231075,30,25,29.65873973701816,1.245178446185631
powerRatios,kp10,10.51901923231075,30,25,29.90841703561923,1.2478319573684358
powerRatios,kp10,10.51901923231075,30,25,30.159540002722725,1.2502054267974225
powerRatios,kp10,10.51901923231075,30,25,30.411658195557067,1.2512662666159178
powerRatios,kp10,10.51901923231075,30,25,30.66356878913305,1.2558235196775003
powerRatios,kp10,10.51901923231075,30,25,30.914951782254548,1.2559109819086849
powerRatios,kp10,10.51901923231075,30,25,31.165975615952295,1.2583375007750786
powerRatios,kp10,10.51901923231075,30,25,31.418062734170597,1.2615760156649312
powerRatios,kp10,10.51901923231075,30,25,31.66963807569683,1.2640465381114478
powerRatios,kp10,10.51901923231075,30,25,31.919760603706283,1.2657136840450744
powerRatios,kp10,2.0333177828202462,44,25,0.32072956064263475,1.000047805083691
powerRatios,kp10,2.0333177828202462,44,25,0.5606619683395725,1.0000402478467403
powerRatios,kp10,2.0333177828202462,44,25,0.787700109846164,1.0000032532493732
powerRatios,kp10,2.0333177828202462,44,25,1.0205350124370263,0.9999971280332525
powerRatios,kp10,2.0333177828202462,44,25,1.2811623763405762,0.9999147829525659
powerRatios,kp10,2.0333177828202462,44,25,1.5386083750512618,0.9999091221362636
powerRatios,kp10,2.0333177828202462,44,25,1.7773229368951355,0.9998559471829284
powerRatios,kp10,2.0333177828202462,44,25,2.016922174616909,0.9997851930579874
powerRatios,kp10,2.0333177828202462,44,25,2.276370248265442,0.9997728787677103
powerRatios,kp10,2.0333177828202462,44,25,2.5367369097912875,0.9997096171854059
powerRatios,kp10,2.0333177828202462,44,25,2.7799951337842748,0.999659062124511
powerRatios,kp10,2.0333177828202462,44,25,3.0232513459545807,0.9996392096486679
powerRatios,kp10,2.0333177828202462,44,25,3.27850725349039,0.9996775980418126
powerRatios,kp10,2.0333177828202462,44,25,3.5320903813324764,0.9996800625380596
powerRatios,kp10,2.0333177828202462,44,25,3.7740842065088223,0.9996506285675318
powerRatios,kp10,2.0333177828202462,44,25,4.0223998293999035,0.9996335243657752
powerRatios,kp10,2.0333177828202462,44,25,4.280552523081682,0.9996660259589656
powerRatios,kp10,2.0333177828202462,44,25,4.537090733730488,0.9995311144531077
powerRatios,kp10,2.0333177828202462,44,25,4.784354808644596,0.9995443864883049
powerRatios,kp10,2.0333177828202462,44,25,5.031213959107016,0.9995543785000942
powerRatios,kp10,2.0333177828202462,44,25,5.285957311443282,0.9997807386303368
powerRatios,kp10,2.0333177828202462,44,25,5.538249178821105,0.9997391067927671
powerRatios,kp10,2.0333177828202462,44,25,5.785985141724235,0.9997098267510609
powerRatios,kp10,2.0333177828202462,44,25,6.034136131752394,0.9996487007185284
powerRatios,kp10,2.0333177828202462,44,25,6.286911813219537,0.9997015885186679
powerRatios,kp10,2.0333177828202462,44,25,6.54166682420824,0.9994738694740544
powerRatios,kp10,2.0333177828202462,44,25,6.793019941028072,0.9996972460700007
powerRatios,kp10,2.0333177828202462,44,25,7.044049470420791,0.9995150714048533
powerRatios,kp10,2.0333177828202462,44,25,7.295989038663275,0.9992380728331094
powerRatios,kp10,2.0333177828202462,44,25,7.546022875800913,0.9995071373780215
powerRatios,kp10,2.0333177828202462,44,25,7.796320632595667,0.9999076360212432
powerRatios,kp10,2.0333177828202462,44,25,8.04569565437213,0.9998888740255578
powerRatios,kp10,2.0333177828202462,44,25,8.295810539385062,0.999914719616652
powerRatios,kp10,2.0333177828202462,44,25,8.549551313965676,0.999811351360807
powerRatios,kp10,2.0333177828202462,44,25,8.801317467211248,1.0002082728634296
powerRatios,kp10,2.0333177828202462,44,25,9.051715364342233,1.000187500884895
powerRatios,kp10,2.0333177828202462,44,25,9.303933965686708,1.0006094265458374
