dataset,model,z,snap,x,y,err,lo,hi,count,theory,reference,particleMass,mass50
concentrationTheory,kp1,19.40664523021168,24,237137370.56616554,0.8049092907155936,,0.4779072114379045,1.2855170980473245,38154,3.3430555284155847,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,421696503.42858225,0.8672608026679931,,0.5377646520731236,1.3339415349672865,16169,3.3634505798788896,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,749894209.3324559,0.9075319782856978,,0.5839360887761226,1.3632270834878326,5050,3.423807107445101,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,1333521432.163324,0.9488888048270996,,0.6243897509362686,1.429974100143891,1378,3.5277389655772016,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,2371373705.6616554,0.9591261870109387,,0.6128719472682511,1.4497693458618985,328,3.679607464170774,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,4216965034.2858224,1.0071448815740967,,0.7135757530142118,1.4091831645315476,39,3.88501918346114,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,7498942093.324558,0.9438979652980749,,0.8244858261595338,1.1092285691205988,9,4.150996137278794,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,13335214321.63324,0.8955394068264385,,0.8955394068264385,0.8955394068264385,1,4.485722584111405,diemer19,,
concentrationTheory,kp1,19.40664523021168,24,237137370.56616554,0.8929239863724667,,0.5301650972048046,1.4260849824678816,38154,3.013533621301322,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,421696503.42858225,0.9538672753090796,,0.5914669518701824,1.467151718913741,16169,3.058065755211811,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,749894209.3324559,0.9889574101031214,,0.636327904513777,1.4855383150412178,5050,3.1419092528608354,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,1333521432.163324,1.0240337418079657,,0.6738367759690426,1.5432174149484776,1378,3.2688688605890435,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,2371373705.6616554,1.024730596265026,,0.6547925022415637,1.548933838269684,328,3.4440348416164057,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,4216965034.2858224,1.0644614879857366,,0.754185342884223,1.48937976611396,39,3.6758278524891956,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,7498942093.324558,0.9863445824061168,,0.8615625393855757,1.159110020389428,9,3.9723610570047008,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,13335214321.63324,0.9252304027699403,,0.9252304027699403,0.9252304027699403,1,4.34177403826834,ishiyama21_fit,,
concentrationTheory,kp1,19.40664523021168,24,237137370.56616554,0.7208179125577752,,0.427978758002307,1.151215126797703,38154,3.733059913358013,ludlow16,,
concentrationTheory,kp1,19.40664523021168,24,421696503.42858225,0.8228563967354553,,0.5102306970813097,1.2656427242442156,16169,3.5449549413634704,ludlow16,,
concentrationTheory,kp1,19.40664523021168,24,749894209.3324559,0.9207402237928792,,0.5924347107592592,1.3830675281570757,5050,3.3746917503924037,ludlow16,,
concentrationTheory,kp1,19.40664523021168,24,1333521432.163324,1.0392324651260887,,0.6838378709539089,1.5661218697060921,1378,3.221061815445113,ludlow16,,
concentrationTheory,kp1,19.40664523021168,24,2371373705.6616554,1.144848266644757,,0.7315464805438078,1.730497973178339,328,3.0826861337269302,ludlow16,,
concentrationTheory,kp1,19.40664523021168,24,4216965034.2858224,1.3227924202369508,,0.9372162978943057,1.850832827402609,39,2.957967649027782,ludlow16,,
concentrationTheory,kp1,19.40664523021168,24,7498942093.324558,1.3766393996031174,,1.2024813215346972,1.6177678176629928,9,2.846146063426056,ludlow16,,
concentrationTheory,kp1,19.40664523021168,24,13335214321.63324,1.4631398395957171,,1.4631398395957171,1.4631398395957171,1,2.745562135245439,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,237137370.56616554,0.786558156715165,,0.46203455276022637,1.2418849790234812,102036,3.6590547851540283,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,421696503.42858225,0.8527577994345167,,0.5254156241418432,1.29752586344168,55124,3.548782728858633,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,749894209.3324559,0.9036332729511403,,0.5720511216720694,1.3418886835168695,23722,3.475997209622412,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,1333521432.163324,0.9389133377061242,,0.6182922840377102,1.3816112624688561,9208,3.442440364386889,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,2371373705.6616554,0.9681757367959773,,0.630360251601865,1.4174913302735828,3215,3.4502249270118384,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,4216965034.2858224,0.9700561733861693,,0.6588985202942411,1.4198066040884623,972,3.502446902443545,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,7498942093.324558,0.884850666675068,,0.6058935307704535,1.3756641449052376,236,3.603349952216272,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,13335214321.63324,0.925780083771623,,0.554309087347173,1.2015245897667328,56,3.758658706106262,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,23713737056.616554,0.8604621146773029,,0.6327341867658798,1.16650503409677,8,3.97523696202335,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,42169650342.85822,0.5651318032989329,,0.4092061104774635,0.7776812135636344,3,4.257925050725839,diemer19,,
concentrationTheory,kp1,14.331814598205613,27,237137370.56616554,0.8903527327083365,,0.5230048447704442,1.405764691832447,102036,3.2324934617495664,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,421696503.42858225,0.9593361283420271,,0.5910824749640434,1.4596916487696956,55124,3.154527449896866,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,749894209.3324559,1.0092991695203513,,0.6389436282499789,1.4988017533253948,23722,3.1120869115475833,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,1333521432.163324,1.0403147021465684,,0.6850670104225707,1.530823401134285,9208,3.106899446592082,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,2371373705.6616554,1.0632082261606342,,0.6922340433418871,1.5566269485803492,3215,3.141834288551533,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,4216965034.2858224,1.0540589899404533,,0.715956382556958,1.5427559311253458,972,3.223320774356818,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,7498942093.324558,0.9499974325617553,,0.6505021924214436,1.4769468509731547,236,3.3562476046743175,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,13335214321.63324,0.981476729585849,,0.5876573494785047,1.2738105361663201,56,3.545363091060051,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,23713737056.616554,0.9010382891754131,,0.6625715640718645,1.2215130478245857,8,3.796221363485345,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,42169650342.85822,0.585297437291977,,0.4238078380805388,0.8054312616487804,3,4.111223984444016,ishiyama21_fit,,
concentrationTheory,kp1,14.331814598205613,27,237137370.56616554,0.6232413393659889,,0.3661001173749537,0.9840264843193057,102036,4.617889099042034,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,421696503.42858225,0.6973704141487133,,0.42967570821513007,1.0610939581637624,55124,4.339518983217666,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,749894209.3324559,0.768721237135839,,0.4866441499221718,1.1415453146416465,23722,4.0860413158392905,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,1333521432.163324,0.8380002230394522,,0.5518390794117632,1.2331175834942756,9208,3.8569836660158185,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,2371373705.6616554,0.9153565441169222,,0.5959707101981925,1.3401595558352115,3215,3.6493146657340634,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,4216965034.2858224,0.9811819713815025,,0.6664555793979714,1.4360906935081372,972,3.462732030113491,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,7498942093.324558,0.9678799319677579,,0.6627470729557114,1.5047485063039527,236,3.2942377480643494,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,13335214321.63324,1.1073543036747096,,0.6630263106754329,1.4371808691635242,56,3.1423469076345154,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,23713737056.616554,1.1381210548555483,,0.8369085492569519,1.5429196907738567,8,3.0054279271022963,ludlow16,,
concentrationTheory,kp1,14.331814598205613,27,42169650342.85822,0.8349683635323208,,0.6045919808764706,1.149004898412312,3,2.8818922576283317,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,237137370.56616554,0.7795894503837724,,0.4474654473381973,1.2404472413685126,161619,4.47085535781274,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,421696503.42858225,0.8535680252919343,,0.5111010811138624,1.2984003735523129,98149,4.215933558696414,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,749894209.3324559,0.9024904923207885,,0.5594485068996737,1.3417329088687127,49027,4.001013407826243,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,1333521432.163324,0.9444662437543255,,0.6020837263638366,1.3793565827991974,23293,3.826348033007528,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,2371373705.6616554,0.9726332284072259,,0.6278116666904959,1.4174006614254135,10842,3.69219088656562,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,4216965034.2858224,0.9751293370518895,,0.6416498657877204,1.433749787545934,4517,3.599600985689929,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,7498942093.324558,0.982631178033284,,0.6479711181031367,1.4456748024500905,1676,3.5506005338001803,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,13335214321.63324,0.9994155883370076,,0.6840207321302163,1.393109019177055,573,3.5491678048961344,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,23713737056.616554,0.9125473278502885,,0.6458887351166392,1.4602854445131979,180,3.6008902814381294,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,42169650342.85822,1.0212081047236619,,0.5067083369659158,1.3439140480779699,39,3.707945639439364,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,74989420933.24559,1.0617723435517012,,0.8467052495070662,1.4445544104230663,11,3.873014222817465,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,133352143216.3324,1.0057407698747316,,1.0057407698747316,1.0057407698747316,1,4.09930864743157,diemer19,,
concentrationTheory,kp1,10.51901923231075,30,237137370.56616554,0.8926357211170296,,0.5123512665070824,1.4203213207432865,161619,3.904651795450182,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,421696503.42858225,0.9739964786556545,,0.5832114588309942,1.481589462412925,98149,3.694660259373212,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,749894209.3324559,1.0254306006185585,,0.6356583513362668,1.5245080079158162,49027,3.5213270971560977,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,1333521432.163324,1.0677191693209969,,0.6806557041355791,1.55936273479659,23293,3.384650812562971,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,2371373705.6616554,1.0929509180805819,,0.7054738800305418,1.5927374358058903,10842,3.285735418204101,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,4216965034.2858224,1.0866966020475817,,0.7150628151173123,1.597789096391118,4517,3.230042788588252,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,7498942093.324558,1.0835461282497652,,0.7145169132975985,1.594143733601317,1676,3.219919018020297,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,13335214321.63324,1.0889923155600165,,0.7453288998753945,1.5179721372422665,573,3.257225582912342,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,23713737056.616554,0.9823895143814662,,0.695322096148631,1.572048993966259,180,3.3448879045470723,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,42169650342.85822,1.0874860514778355,,0.5395944725361095,1.4311360974415523,39,3.481961109960421,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,74989420933.24559,1.1226268396116672,,0.8952333747525616,1.5273477052488098,11,3.66306883362281,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,133352143216.3324,1.0579998306625633,,1.0579998306625633,1.0579998306625633,1,3.8968265547264584,ishiyama21_fit,,
concentrationTheory,kp1,10.51901923231075,30,237137370.56616554,0.5899582369923833,,0.33862172749605235,0.938714687890633,161619,5.907929498385116,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,421696503.42858225,0.6537705278615046,,0.391465956654261,0.9944794936555263,98149,5.504356542699373,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,749894209.3324559,0.7031227574429768,,0.43586162975203446,1.0453328324930704,49027,5.1354852648245055,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,1333521432.163324,0.7530102741365561,,0.4800332831803395,1.0997425110895391,23293,4.799212810443023,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,2371373705.6616554,0.799212021416852,,0.5158723931594054,1.1646770999490275,10842,4.493360266940968,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,4216965034.2858224,0.8324592430588528,,0.5477707841273128,1.2239794430600415,4517,4.2165145646403674,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,7498942093.324558,0.8797466500692032,,0.5801265349973675,1.2943081727677934,1676,3.965835828961929,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,13335214321.63324,0.9489092502278179,,0.6494531480602601,1.3227070402939798,573,3.7380746672934593,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,23713737056.616554,0.9300294265600062,,0.6582623296450495,1.488260820152599,180,3.5332030475235983,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,42169650342.85822,1.1312388766712935,,0.5613039763960859,1.4887149945817186,39,3.3472896104953396,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,74989420933.24559,1.293410561839981,,1.031424032777578,1.7597010724010649,11,3.1793921507181366,ludlow16,,
concentrationTheory,kp1,10.51901923231075,30,133352143216.3324,1.3612315813830287,,1.3612315813830287,1.3612315813830287,1,3.0287585826014354,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,237137370.56616554,0.882415416143471,,0.4895181925358485,1.5071597206075955,162608,19.56404687186774,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,421696503.42858225,0.9339022413219649,,0.5429151762932289,1.5058316539169898,112085,17.89543962075464,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,749894209.3324559,0.9702762027859069,,0.5824110753402139,1.485796301692628,66757,16.347524737546113,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,1333521432.163324,0.9937284824670811,,0.6052640603535137,1.4722626171675064,39833,14.913978337358294,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,2371373705.6616554,1.0060310756074866,,0.61953848415021,1.4478765271590086,23359,13.585851209716335,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,4216965034.2858224,1.0089500637208628,,0.6142469351148429,1.4304669516501365,13846,12.355614417871022,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,7498942093.324558,1.0196583204523353,,0.6242916903774893,1.43261178390817,8125,11.217586669735416,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,13335214321.63324,1.011116663437922,,0.6164124750663031,1.4062580325543275,4664,10.176119670665736,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,23713737056.616554,1.0223357105598756,,0.6200686928263961,1.4572898328148423,2672,9.245097574416272,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,42169650342.85822,1.0137088684049083,,0.6137545261346885,1.4208548744368499,1552,8.415356175631509,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,74989420933.24559,1.0040144030745208,,0.587568123491789,1.4384547035592512,885,7.678267050830434,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,133352143216.3324,0.9542045027341175,,0.5441670963939371,1.3849111162852326,471,7.026673586456259,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,237137370566.16553,0.9757611630980112,,0.6479427417891076,1.4003628202164666,283,6.450977065469878,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,421696503428.5823,0.9174532507685159,,0.5211767283010319,1.2693542724010867,139,5.9113897765873595,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,749894209332.4558,0.8671387383828992,,0.5175953652501202,1.3062091844112291,62,5.415322855496905,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,1333521432163.324,0.9824830420928565,,0.5891162546196571,1.4491431246207662,35,4.974092427797495,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,2371373705661.6553,0.9661144200291445,,0.6791489742381215,1.2172025207455721,24,4.591734231853953,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,4216965034285.8223,1.1191685004226586,,1.0423851448488226,1.252792062122577,5,4.270431696372737,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,7498942093324.559,0.3954756203511976,,0.3954756203511976,0.3954756203511976,1,4.012145383962757,diemer19,,
concentrationTheory,kp1,2.0333177828202462,44,237137370.56616554,1.004484285953363,,0.5572356546529389,1.7156525464940926,162608,17.18654716982907,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,421696503.42858225,1.0629038820394423,,0.6179090518974953,1.7138349602637348,112085,15.723520681096241,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,749894209.3324559,1.1041669803308236,,0.6627793988177696,1.6908249538803215,66757,14.365231445829474,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,1333521432.163324,1.131109164502631,,0.6889404275806416,1.6757995450613046,39833,13.102577121498962,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,2371373705.6616554,1.1456658746815347,,0.7055290005969477,1.6488384585106788,23359,11.929995304567736,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,4216965034.2858224,1.1474620603769488,,0.6985727828271402,1.6268461786783848,13846,10.864148266589444,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,7498942093.324558,1.1554748126895857,,0.707446121444477,1.6234328690946689,8125,9.89905228359463,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,13335214321.63324,1.140308993810152,,0.6951726884066296,1.5859383393872049,4664,9.023207064050906,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,23713737056.616554,1.1484369791231803,,0.6965518362343257,1.637041058057399,2672,8.229962609835532,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,42169650342.85822,1.1391082706502555,,0.6896781498707336,1.5966196896466942,1552,7.488946754072765,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,74989420933.24559,1.142058729018376,,0.6683542609268108,1.6362312587018233,885,6.7501701215596945,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,133352143216.3324,1.1087463614236615,,0.6322997705465389,1.60920972042855,471,6.047265460091516,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,237137370566.16553,1.1644072610428302,,0.773210967819031,1.6710981105021523,283,5.405851625215819,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,421696503428.5823,1.1203743304722629,,0.6364498981706928,1.5501083481716271,139,4.840724764555922,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,749894209332.4558,1.0746331586555449,,0.6414488450850373,1.6187671471423728,62,4.36971090183607,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,1333521432163.324,1.2149067183628417,,0.7284820856648756,1.7919634665864228,35,4.022499329577331,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,2371373705661.6553,1.1756295831464032,,0.8264317444447048,1.4811695824038111,24,3.773416999649549,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,4216965034285.8223,1.3265942418625025,,1.2355799242359218,1.484983481249892,5,3.6027087160251896,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,7498942093324.559,0.45348492741394564,,0.45348492741394564,0.45348492741394564,1,3.498916036107864,ishiyama21_fit,,
concentrationTheory,kp1,2.0333177828202462,44,237137370.56616554,0.7784505246944676,,0.4318438763144429,1.3295883705578786,162608,22.17689630136135,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,421696503.42858225,0.8179264842245156,,0.475493774111804,1.3188313894384303,112085,20.43287690715875,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,749894209.3324559,0.8434883468731011,,0.5063063009571707,1.2916444438258725,66757,18.80478169745388,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,1333521432.163324,0.8571245202611065,,0.5220607807012119,1.2698764418074964,39833,17.29088914200613,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,2371373705.6616554,0.86033417536582,,0.5298147778853706,1.2381900402755344,23359,15.886604178826861,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,4216965034.2858224,0.8549883148279499,,0.5205153067787186,1.2121834096506783,13846,14.58054775488945,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,7498942093.324558,0.855611967005403,,0.5238533638915968,1.2021279695349554,8125,13.368332870826585,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,13335214321.63324,0.8402014653875371,,0.5122165261058067,1.1685496860943407,4664,12.246163083520335,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,23713737056.616554,0.8436253854059454,,0.5116770201418023,1.202546956110249,2672,11.203543138271279,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,42169650342.85822,0.8334477424953267,,0.5046146287130266,1.1681936741623358,1552,10.235460186721312,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,74989420933.24559,0.8255658443338127,,0.48313666864610594,1.1827908725644993,885,9.33794773923466,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,133352143216.3324,0.7880784991513202,,0.4494281753909946,1.1437995428157834,471,8.50788796123727,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,237137370566.16553,0.8130260595232237,,0.5398804072924119,1.1668136719119058,283,7.74220310750283,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,421696503428.5823,0.7705459026272248,,0.4377232215381277,1.066098717031855,139,7.03841750192732,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,749894209332.4558,0.7340465097870574,,0.438152575275722,1.1057265122959825,62,6.397191685052627,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,1333521432163.324,0.8396536303902012,,0.503472915786492,1.2384725571963877,35,5.820211195707534,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,2371373705661.6553,0.8357724302874359,,0.5875225304152804,1.052985327436507,24,5.307833201449214,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,4216965034285.8223,0.9837440928160158,,0.9162518676114763,1.1011986042981456,5,4.85830885561487,ludlow16,,
concentrationTheory,kp1,2.0333177828202462,44,7498942093324.559,0.35514683412881454,,0.35514683412881454,0.35514683412881454,1,4.467745541232545,ludlow16,,
concentrationTheory,kp10,19.40664523021168,24,237137370.56616554,0.8182449263245551,,0.48122955543607854,1.371420869187006,300,3.8416832549689737,diemer19,,
concentrationTheory,kp10,19.40664523021168,24,421696503.42858225,0.9078042223613104,,0.5748657384329013,1.356168628500227,61,4.01091695572328,diemer19,,
concentrationTheory,kp10,19.40664523021168,24,749894209.3324559,1.196274230863759,,0.437995250956727,1.6906636680823968,11,4.207963522528901,diemer19,,
concentrationTheory,kp10,19.40664523021168,24,1333521432.163324,1.5975890338139842,,1.5975890338139842,1.5975890338139842,1,4.435243102942966,diemer19,,
concentrationTheory,kp10,19.40664523021168,24,237137370.56616554,0.8894814715677369,,0.5231254840208908,1.4908170079863234,300,3.534011592601209,ishiyama21_fit,,
concentrationTheory,kp10,19.40664523021168,24,421696503.42858225,0.9805698084913045,,0.620944442819532,1.4648731296615503,61,3.713277031798859,ishiyama21_fit,,
concentrationTheory,kp10,19.40664523021168,24,749894209.3324559,1.2841399332779186,,0.47016576787205944,1.8148420102296645,11,3.9200387714495006,ishiyama21_fit,,
concentrationTheory,kp10,19.40664523021168,24,1333521432.163324,1.705578178521125,,1.705578178521125,1.705578178521125,1,4.154424483610986,ishiyama21_fit,,
concentrationTheory,kp10,19.40664523021168,24,237137370.56616554,1.1698240481768072,,0.6880017077176035,1.960685683873276,300,2.6871031047989415,ludlow16,,
concentrationTheory,kp10,19.40664523021168,24,421696503.42858225,1.394456544489575,,0.8830376323602742,2.083178479303127,61,2.6111443646879366,ludlow16,,
concentrationTheory,kp10,19.40664523021168,24,749894209.3324559,1.979166459647234,,0.7246377860638314,2.797105162080453,11,2.5434335257041756,ludlow16,,
concentrationTheory,kp10,19.40664523021168,24,1333521432.163324,2.853293049409635,,2.853293049409635,2.853293049409635,1,2.483339643303329,ludlow16,,
concentrationTheory,kp10,14.331814598205613,27,237137370.56616554,0.7665042612182332,,0.44003367914098873,1.2857036640715696,7782,3.397434500866961,diemer19,,
concentrationTheory,kp10,14.331814598205613,27,421696503.42858225,0.8086689557864656,,0.4943629515971223,1.3022802012553598,2754,3.4465048917869425,diemer19,,
concentrationTheory,kp10,14.331814598205613,27,749894209.3324559,0.8844721392629362,,0.516609260678011,1.4654811409621378,843,3.520746813796529,diemer19,,
concentrationTheory,kp10,14.331814598205613,27,1333521432.163324,0.9528126776608016,,0.5845906726855566,1.3854876645803853,205,3.6228767463493434,diemer19,,
concentrationTheory,kp10,14.331814598205613,27,2371373705.6616554,1.0186707215093094,,0.6036740978317118,1.4219227025062657,41,3.753043790233386,diemer19,,
concentrationTheory,kp10,14.331814598205613,27,4216965034.2858224,1.0956235429447991,,0.6984842562773097,1.541449541582875,8,3.910651509722578,diemer19,,
concentrationTheory,kp10,14.331814598205613,27,7498942093.324558,0.7216222278936807,,0.7097613632965508,1.410369361908102,3,4.095510201205217,diemer19,,
concentrationTheory,kp10,14.331814598205613,27,237137370.56616554,0.863127410924258,,0.4955029598828311,1.4477754801026126,7782,3.017107311347905,ishiyama21_fit,,
concentrationTheory,kp10,14.331814598205613,27,421696503.42858225,0.9028522612305457,,0.5519399570421086,1.4539529631327168,2754,3.0869740616871577,ishiyama21_fit,,
concentrationTheory,kp10,14.331814598205613,27,749894209.3324559,0.9785542324642865,,0.5715614501865383,1.6213656817727935,843,3.182248221807606,ishiyama21_fit,,
concentrationTheory,kp10,14.331814598205613,27,1333521432.163324,1.0453498078304353,,0.6413660960637027,1.520046172639342,205,3.3021701134555546,ishiyama21_fit,,
concentrationTheory,kp10,14.331814598205613,27,2371373705.6616554,1.1093259549609884,,0.6573972638284538,1.5484648047028977,41,3.44634127467749,ishiyama21_fit,,
concentrationTheory,kp10,14.331814598205613,27,4216965034.2858224,1.1852653285855406,,0.755632878518807,1.6675679426270855,8,3.6148883789740074,ishiyama21_fit,,
concentrationTheory,kp10,14.331814598205613,27,7498942093.324558,0.7752948241432408,,0.7625517758049717,1.515269380780021,3,3.8119836528264677,ishiyama21_fit,,
concentrationTheory,kp10,14.331814598205613,27,237137370.56616554,0.8526605123132002,,0.4894941375734817,1.4302187220040803,7782,3.054144040351441,ludlow16,,
concentrationTheory,kp10,14.331814598205613,27,421696503.42858225,0.9480989502227655,,0.5796005795504089,1.5268182151314418,2754,2.9396525661160573,ludlow16,,
concentrationTheory,kp10,14.331814598205613,27,749894209.3324559,1.0974704350169464,,0.6410189364727212,1.818397837405171,843,2.83743631431283,ludlow16,,
concentrationTheory,kp10,14.331814598205613,27,1333521432.163324,1.256330448595874,,0.7708115973677957,1.8268337313055614,205,2.747623364045805,ludlow16,,
concentrationTheory,kp10,14.331814598205613,27,2371373705.6616554,1.4330198183153138,,0.8492213702919849,2.000296435127617,41,2.667873658682269,ludlow16,,
concentrationTheory,kp10,14.331814598205613,27,4216965034.2858224,1.6498345455331755,,1.0518060358761512,2.3211774886329137,8,2.5969888155784906,ludlow16,,
