model,snapshot,redshift,box_size_mpc,particle_mass_msun,log10_M_FOF_Msun,dn_dlog10M,poisson_err,counts,log10_bin_left,log10_bin_right,source_fof_file
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,8.9130673520e+00,1.0661408519e+00,1.1186031088e-02,9084,8.8333333333e+00,9.0000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,9.0805008109e+00,6.5571652790e-01,8.7725690420e-03,5587,9.0000000000e+00,9.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,9.2446937160e+00,4.0619919511e-01,6.9045957859e-03,3461,9.1666666667e+00,9.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,9.4112289787e+00,2.3942396938e-01,5.3009357809e-03,2040,9.3333333333e+00,9.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,9.5778123208e+00,1.4248073472e-01,4.0892795680e-03,1214,9.5000000000e+00,9.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,9.7456687618e+00,8.0160083866e-02,3.0672403661e-03,683,9.6666666667e+00,9.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,9.9113186579e+00,4.5654864749e-02,2.3147935303e-03,389,9.8333333333e+00,1.0000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.0077506037e+01,2.4294491011e-02,1.6885838526e-03,207,1.0000000000e+01,1.0166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.0246253448e+01,1.2205927851e-02,1.1968896979e-03,104,1.0166666667e+01,1.0333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.0404597871e+01,8.3328930519e-03,9.8893246337e-04,71,1.0333333333e+01,1.0500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.0579772922e+01,3.7556701079e-03,6.6391495030e-04,32,1.0500000000e+01,1.0666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.0735015152e+01,1.5257409813e-03,4.2316441087e-04,13,1.0666666667e+01,1.0833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.0925432499e+01,5.8682345436e-04,2.6243542695e-04,5,1.0833333333e+01,1.1000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.1050140798e+01,4.6945876349e-04,2.3472938174e-04,4,1.1000000000e+01,1.1166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.1250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.1166666667e+01,1.1333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.1416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.1333333333e+01,1.1500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.1583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.1500000000e+01,1.1666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.1750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.1666666667e+01,1.1833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.1916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.1833333333e+01,1.2000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.2083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2000000000e+01,1.2166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.2250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2166666667e+01,1.2333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2333333333e+01,1.2500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2500000000e+01,1.2666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2666666667e+01,1.2833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2833333333e+01,1.3000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.3083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3000000000e+01,1.3166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.3250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3166666667e+01,1.3333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.3416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3333333333e+01,1.3500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.3583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3500000000e+01,1.3666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.3750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3666666667e+01,1.3833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.3916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3833333333e+01,1.4000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.4083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.4000000000e+01,1.4166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.4250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.4166666667e+01,1.4333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-1024,0032,8.519850605,37.11401427,1.8904375611e+06,1.4416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.4333333333e+01,1.4500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,7.0124754056e+00,4.5924322343e+02,2.3216145019e-01,3912959,7.0000000000e+00,7.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,7.2500000000e+00,0.0000000000e+00,0.0000000000e+00,0,7.1666666667e+00,7.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,7.3404672007e+00,8.9170171184e+01,1.0230068219e-01,759770,7.3333333333e+00,7.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,7.5335491135e+00,3.7381827690e+01,6.6236746984e-02,318510,7.5000000000e+00,7.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,7.7131577959e+00,2.9432834542e+01,5.8773935783e-02,250781,7.6666666667e+00,7.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,7.9212189911e+00,1.5282291128e+01,4.2350931206e-02,130212,7.8333333333e+00,8.0000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,8.0958569762e+00,6.4536496217e+00,2.7521456954e-02,54988,8.0000000000e+00,8.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,8.2496950498e+00,5.0369404382e+00,2.4313760661e-02,42917,8.1666666667e+00,8.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,8.4151712468e+00,3.1873902747e+00,1.9341330727e-02,27158,8.3333333333e+00,8.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,8.5784717189e+00,2.1286433984e+00,1.5805934785e-02,18137,8.5000000000e+00,8.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,8.7435471116e+00,1.4622466836e+00,1.3100233967e-02,12459,8.6666666667e+00,8.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,8.9112203137e+00,9.4818933756e-01,1.0549120745e-02,8079,8.8333333333e+00,9.0000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,9.0805508185e+00,6.1029639254e-01,8.4632882174e-03,5200,9.0000000000e+00,9.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,9.2438801456e+00,3.7239816414e-01,6.6110812592e-03,3173,9.1666666667e+00,9.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,9.4105845071e+00,2.3038688818e-01,5.1999313373e-03,1963,9.3333333333e+00,9.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,9.5789440850e+00,1.3320892414e-01,3.9539883919e-03,1135,9.5000000000e+00,9.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,9.7413203439e+00,7.6052319685e-02,2.9876172764e-03,648,9.6666666667e+00,9.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,9.9114841690e+00,4.5185405986e-02,2.3028615255e-03,385,9.8333333333e+00,1.0000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.0072531852e+01,2.4059761629e-02,1.6804066431e-03,205,1.0000000000e+01,1.0166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.0241758987e+01,1.1853833778e-02,1.1795005456e-03,101,1.0166666667e+01,1.0333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.0415347878e+01,7.3939755250e-03,9.3155335424e-04,63,1.0333333333e+01,1.0500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.0572528044e+01,3.4035760353e-03,6.3202820289e-04,29,1.0500000000e+01,1.0666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.0739478705e+01,1.6431056722e-03,4.3913846255e-04,14,1.0666666667e+01,1.0833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.0914116479e+01,7.0418814523e-04,2.8748360646e-04,6,1.0833333333e+01,1.1000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.1054220055e+01,3.5209407262e-04,2.0328160761e-04,3,1.1000000000e+01,1.1166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.1250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.1166666667e+01,1.1333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.1416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.1333333333e+01,1.1500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.1583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.1500000000e+01,1.1666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.1750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.1666666667e+01,1.1833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.1916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.1833333333e+01,1.2000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.2083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2000000000e+01,1.2166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.2250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2166666667e+01,1.2333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2333333333e+01,1.2500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2500000000e+01,1.2666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2666666667e+01,1.2833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2833333333e+01,1.3000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.3083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3000000000e+01,1.3166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.3250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3166666667e+01,1.3333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.3416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3333333333e+01,1.3500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.3583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3500000000e+01,1.3666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.3750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3666666667e+01,1.3833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.3916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3833333333e+01,1.4000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.4083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.4000000000e+01,1.4166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.4250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.4166666667e+01,1.4333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-512,0032,8.519850605,37.11401427,1.5123500489e+07,1.4416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.4333333333e+01,1.4500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_512/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,7.0833333333e+00,0.0000000000e+00,0.0000000000e+00,0,7.0000000000e+00,7.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,7.2500000000e+00,0.0000000000e+00,0.0000000000e+00,0,7.1666666667e+00,7.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,7.4166666667e+00,0.0000000000e+00,0.0000000000e+00,0,7.3333333333e+00,7.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,7.5833333333e+00,0.0000000000e+00,0.0000000000e+00,0,7.5000000000e+00,7.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,7.7500000000e+00,0.0000000000e+00,0.0000000000e+00,0,7.6666666667e+00,7.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,7.9155653925e+00,4.1679253211e+01,6.9940493771e-02,355126,7.8333333333e+00,8.0000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,8.0833333333e+00,0.0000000000e+00,0.0000000000e+00,0,8.0000000000e+00,8.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,8.2435571877e+00,6.7477655370e+00,2.8141595838e-02,57494,8.1666666667e+00,8.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,8.4366391005e+00,2.8982036764e+00,1.8443068578e-02,24694,8.3333333333e+00,8.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,8.5735918051e+00,1.3455861809e+00,1.2566793790e-02,11465,8.5000000000e+00,8.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,8.7136504951e+00,1.2845565416e+00,1.2278500780e-02,10945,8.6666666667e+00,8.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,8.8892539223e+00,7.9080328710e-01,9.6339183789e-03,6738,8.8333333333e+00,9.0000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,9.0764255356e+00,4.9574845424e-01,7.6278020480e-03,4224,9.0000000000e+00,9.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,9.2584727051e+00,2.5010415625e-01,5.4178775350e-03,2131,9.1666666667e+00,9.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,9.4182891725e+00,1.6337164969e-01,4.3788198369e-03,1392,9.3333333333e+00,9.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,9.5823879338e+00,9.9055799096e-02,3.4096412187e-03,844,9.5000000000e+00,9.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,9.7426357904e+00,6.2790109617e-02,2.7146531648e-03,535,9.6666666667e+00,9.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,9.9118178405e+00,3.9082442060e-02,2.1417046321e-03,333,9.8333333333e+00,1.0000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.0079237743e+01,1.9717268067e-02,1.5212202574e-03,168,1.0000000000e+01,1.0166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.0250435163e+01,1.2323292542e-02,1.2026302090e-03,105,1.0166666667e+01,1.0333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
