family,snapshot,redshift,k_hMpc,P_Mpc_over_h_cubed,source_file
cdm_256,0048,1.07179686,1.1535578565e+01,1.0663047169e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1560116944e+01,1.0624290894e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1584669504e+01,1.0548438945e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1609220903e+01,1.0510625825e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1633768635e+01,1.0449203662e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1658313121e+01,1.0411689486e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1682829929e+01,1.0354774811e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1707375672e+01,1.0312911512e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1731911365e+01,1.0257333746e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1756413196e+01,1.0215177031e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1780954600e+01,1.0172938249e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1805504079e+01,1.0113215131e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1830081122e+01,1.0079831699e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1854660386e+01,1.0010787253e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1879190803e+01,9.9941287953e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1903746592e+01,9.9324037480e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1928298595e+01,9.8887965323e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1952833126e+01,9.8415579885e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.1977369191e+01,9.7895862540e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2001918936e+01,9.7660735967e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2026479707e+01,9.7145581314e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2051001210e+01,9.6882546535e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2075531124e+01,9.6265003696e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2100103236e+01,9.5931226819e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2124663909e+01,9.5625115364e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2149163482e+01,9.5087925644e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2173690542e+01,9.4786303724e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2198275828e+01,9.4310489541e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2222819514e+01,9.4106768116e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2247319595e+01,9.3528063586e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2271853981e+01,9.3274572111e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2296440523e+01,9.2808277376e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2320982454e+01,9.2388234052e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2345482504e+01,9.1995710632e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2370018896e+01,9.1662587459e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2394602951e+01,9.1318828574e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2419180563e+01,9.0896478163e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2443710129e+01,9.0740513501e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2468238471e+01,9.0242499771e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2492784125e+01,8.9758403605e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2517338200e+01,8.9573576605e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2541873831e+01,8.9307332222e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0048,1.07179686,1.2566370494e+01,8.9005002009e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0048.npz
cdm_256,0056,-2.220446049e-16,3.1321246157e-02,1.9100938504e+04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,5.4752145346e-02,9.4868780460e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,7.6923838852e-02,7.4036114817e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,9.9661622308e-02,6.0822918055e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.2511351331e-01,4.8263268072e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.5025472413e-01,3.4743022640e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.7356669306e-01,2.7779110393e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.9696505611e-01,2.5391885307e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.2230178206e-01,2.1481548890e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.4772821385e-01,1.7207877914e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.7148389978e-01,1.6555181233e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.9523938925e-01,1.4976493029e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.2016672397e-01,1.2922637244e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.4493070130e-01,1.2127658899e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.6856291079e-01,1.1328985307e+03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.9281248334e-01,9.9530035807e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.1802270733e-01,9.9341153033e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.4307526697e-01,9.1447848402e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.6722214928e-01,8.6342415961e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.9132948819e-01,8.3161611540e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,5.1620676870e-01,7.8288952902e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,5.4084464637e-01,7.3316937595e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,5.6503761150e-01,7.2337561199e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,5.8927110662e-01,6.6683802891e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,6.1395623176e-01,6.5498948279e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,6.3883465080e-01,6.3937935820e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,6.6338085362e-01,6.1922266409e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,6.8789545610e-01,5.9042872693e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,7.1249892956e-01,5.7657258080e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,7.3691629646e-01,5.5695884662e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,7.6135943678e-01,5.2554532672e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,7.8571246625e-01,5.0504920048e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,8.1013774799e-01,4.9545747855e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,8.3491712050e-01,4.9560982020e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,8.5950365891e-01,4.7215825732e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,8.8395657855e-01,4.6813132563e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,9.0858730134e-01,4.5909124240e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,9.3315996057e-01,4.4296428188e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,9.5750669041e-01,4.2487006062e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,9.8192798510e-01,4.1782964993e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.0066674313e+00,4.0591183791e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.0313291083e+00,4.0318987293e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.0558188183e+00,3.8092310350e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.0803177204e+00,3.8296655744e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.1049596638e+00,3.7409096200e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.1294861211e+00,3.7048337156e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.1537192394e+00,3.5968403115e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.1781536456e+00,3.5333585479e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.2028829335e+00,3.4199028457e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.2276398814e+00,3.3321960437e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.2521331122e+00,3.2531649882e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.2766116198e+00,3.1798997992e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.3012639362e+00,3.1360333969e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.3257985066e+00,3.0779970510e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.3501519987e+00,2.9823097077e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.3745334244e+00,2.9351927289e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.3992303251e+00,2.8563816392e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.4238732115e+00,2.8293842984e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.4482961333e+00,2.7435036890e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.4728665135e+00,2.6850210343e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.4974944160e+00,2.6600191438e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.5220746011e+00,2.5621974832e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.5463934411e+00,2.5578685357e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.5707513347e+00,2.4959880082e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.5955213151e+00,2.4722309977e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.6201926935e+00,2.4074455119e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.6447426353e+00,2.3680645962e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.6692521022e+00,2.3216892398e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.6938323171e+00,2.2599401773e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.7184292040e+00,2.2287218582e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.7427661946e+00,2.1649789149e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.7672599423e+00,2.1426687177e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.7918561657e+00,2.1078931980e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.8165052119e+00,2.0699747687e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.8410694865e+00,2.0141425029e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.8655473365e+00,1.9911117744e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.8901597802e+00,1.9375165378e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.9146480540e+00,1.9105471299e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.9390597637e+00,1.8796770995e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
