model,z,snap,box,k_hMpc,P_Mpc_over_h_cubed,source_file
PL,10.51901923231075,30,256,2.8226598585414346,0.07767910979621682,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,2.847154872351462,0.07668608132176988,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,2.871827835114871,0.07473138174212403,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,2.8963613024431614,0.07269549626560233,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,2.9207438511347443,0.07181998045174524,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,2.94526757839102,0.06981992754920177,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,2.9698884956599376,0.06860582382542911,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,2.994489139563538,0.06763235440840372,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.0190382599860044,0.06566146028409983,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.0435523062452345,0.06422116026085885,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.068170188883887,0.06339278870897083,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.0927380933296216,0.062176659622957604,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.1171641214553856,0.06148422580276257,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.141629534772057,0.06117386988426749,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.166257508083984,0.05868200883668194,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.190875639974664,0.05774119196172388,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.215334560499082,0.056514257912412075,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.2398869171276288,0.05509982301064061,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.2644974461987677,0.05454347109856787,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.289042093379647,0.05322425429028027,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.3135129300404977,0.05196530268510152,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.3380081496631275,0.051567142450087006,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.362669984993839,0.0506250603870153,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.3872629327692545,0.04941030657789077,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.411698371345041,0.048638209279130755,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.436189823423022,0.047740899613365154,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.4607675071792574,0.04680352081799915,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.485365098102071,0.04640225323419603,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.509850617464009,0.045181350481842866,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.5342752512821223,0.04455900441813588,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.5588322315324588,0.04344342753205438,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.5834577150320186,0.04288906059074354,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.6080330851653635,0.041912315860662144,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.632596778853209,0.041376609493063835,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.657204994868396,0.040671798503128055,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.681792898778988,0.03999376173233548,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.7062953681285737,0.03953518275671298,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.7307476874889085,0.03865014153995013,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.7552938889274508,0.0383641523849418,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.7799016849404588,0.03747010146613204,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.8044217259538216,0.03684354860544417,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.828901956117811,0.036068868460728196,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.8534712198932537,0.03568016339589757,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.878044391099363,0.03500035049397855,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.902484718180003,0.03455582670264731,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.9269927464584367,0.03410556526413604,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.951663198596275,0.033373858365546204,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,3.976241159220896,0.033198097097109226,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.000772112190813,0.03225884506098715,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.025283380201318,0.03156750192064461,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.049834952364737,0.03131282939418793,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.074348950086935,0.03088975757555168,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.098834587798122,0.030177040080286367,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.12341027407341,0.02987461556477321,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.147935248342516,0.029305771614749194,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.17257019642616,0.028623876821645883,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.19714903050826,0.028183541836091345,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.2216290017538105,0.02780176363917179,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.246173664233383,0.027463609990976176,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.270759508325947,0.026971608151666132,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.295265000915433,0.02654631993799195,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.3197165311736985,0.026042093350473635,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.344274414491551,0.02580799371719916,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.36886073412759,0.025493091162419476,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.393420379961791,0.025014959105467343,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.417953494841962,0.024317849367191714,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.44251729447062,0.02409880345870149,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.467075227912504,0.023871273583902137,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.49159233020677,0.023275017934372286,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.5161344295989725,0.023008597878936037,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.540700491460804,0.02253800699944576,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.565255534039981,0.022106419849626427,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.589799674048171,0.021858416163463616,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.614351363635098,0.02156454997541288,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.638916529430637,0.021124424807465216,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.66337180997568,0.020752050479123124,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.687865883698404,0.020569978290078065,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.712440058916184,0.020262308344143658,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.736944089391585,0.019746796633766744,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.761523568173734,0.01948081893024286,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.786096703853116,0.01919806289995343,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.810672705209735,0.018925311636618633,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.835246424758261,0.01862026542825496,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.859783583701145,0.018127781057890327,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.884319864615061,0.0179835458907157,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.908799682552833,0.017699443516969445,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.933340075625359,0.017300485351201735,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.957943142576674,0.017006289563818937,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,4.9824788307799555,0.016828999037094044,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.006979831959422,0.016420904602442336,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.0315602627185605,0.01622918020420868,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.056098103808443,0.015980083595456905,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.080577691401379,0.015744943664568942,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.105135188334712,0.015406067745919022,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.129743486146018,0.015046603543144205,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.154320861922948,0.014921047617255254,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.178844897565685,0.014573734135098841,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.203348531795514,0.014399005186783118,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.227892612608704,0.014056406023173974,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.252475772284151,0.013859315411017066,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.276982217695542,0.01359530380431075,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.301466592835771,0.013290442076873596,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.326043372679181,0.01314331623303788,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.350607999138681,0.012877752202761128,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.37512557479255,0.012685662453522836,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.3996632886367175,0.012378368603973825,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.424257888394182,0.012046424213210448,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.448810399257205,0.01202980131219048,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.473305482842648,0.011646738148214056,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.49779060612982,0.011464385364106312,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.522355047985506,0.011207290968724581,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.546982177599513,0.010941814254464359,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.571512140171594,0.010802087679963662,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.5960329763055805,0.010596558453498073,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.620613050340644,0.01039844445088221,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.645186000941645,0.010180632708467226,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.669666164526567,0.009929132513822832,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.694195709445235,0.009762329968050314,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.718803360805645,0.009446348528266695,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.743403644513335,0.009426579084211196,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.767910648673088,0.009143081194055417,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.792373342144366,0.00889281051253071,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.816930524620297,0.008883143052815899,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.841445491866564,0.00863172141364934,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.865971712470193,0.00835403605326438,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.8905202354422945,0.008297872074492594,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.91506071224489,0.008050426148164947,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.939643003414428,0.007928767397125837,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.964174680731653,0.007650522490238599,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,5.988728063538862,0.007536998367224734,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.013323300274259,0.0073627782040369535,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.037870344559102,0.0072614238960605855,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.062382478600628,0.00714064423560257,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.086897163884027,0.006941243952284533,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.11146404435265,0.006778943134162618,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.136003657340063,0.006590187098194984,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.160519713917957,0.006420000905970949,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.185083166840682,0.00638925699585644,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
PL,10.51901923231075,30,256,6.209653255400247,0.006178641762196925,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/new_PL_256_1024_snap0030.npz
