box_hinv_Mpc,model,label,snapshot,redshift,reference_model,k_hMpc,P_sim_Mpc_over_h_cubed,P_hmcode_Mpc_over_h_cubed,sim_over_hmcode,sim_over_hmcode_minus_1,source_file
25,PL,PL 25,0040,3.4410805658e+00,HMcode2020,5.0976964633e+01,9.9434459457e-03,1.0971575261e-02,9.0629154970e-01,-9.3708450298e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_25_snap0040.npz
25,PL,PL 25,0040,3.4410805658e+00,HMcode2020,5.8762683884e+01,6.9331547695e-03,7.9464334078e-03,8.7248636132e-01,-1.2751363868e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_25_snap0040.npz
25,PL,PL 25,0040,3.4410805658e+00,HMcode2020,6.7800053809e+01,4.7628483398e-03,5.7061522159e-03,8.3468652073e-01,-1.6531347927e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_25_snap0040.npz
25,PL,PL 25,0040,3.4410805658e+00,HMcode2020,7.8224012374e+01,3.1834996263e-03,4.0719054769e-03,7.8182061061e-01,-2.1817938939e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_25_snap0040.npz
25,PL,PL 25,0040,3.4410805658e+00,HMcode2020,9.0151151638e+01,2.0964632572e-03,2.8968088041e-03,7.2371474923e-01,-2.7628525077e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_25_snap0040.npz
25,PL,PL 25,0040,3.4410805658e+00,HMcode2020,1.0396190842e+02,1.3652115276e-03,2.0470292613e-03,6.6692330855e-01,-3.3307669145e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_25_snap0040.npz
25,PL,PL 25,0040,3.4410805658e+00,HMcode2020,1.1990776394e+02,9.0328645570e-04,1.4386346377e-03,6.2787759450e-01,-3.7212240550e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,3.2072956064e-01,6.5005519091e+01,6.3713543481e+01,1.0202778803e+00,2.0277880325e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,5.6066196834e-01,1.8918163113e+01,2.0948127447e+01,9.0309566622e-01,-9.6904333784e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,7.8770010985e-01,9.6067778186e+00,1.0776541143e+01,8.9145280397e-01,-1.0854719603e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.0205350124e+00,6.7538225954e+00,6.8207405681e+00,9.9018904589e-01,-9.8109541119e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.2811623763e+00,5.1500489723e+00,4.8092129007e+00,1.0708714874e+00,7.0871487419e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.5386083751e+00,3.3569587398e+00,3.7138966282e+00,9.0389126997e-01,-9.6108730031e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.7773229369e+00,2.9586321417e+00,3.0600855433e+00,9.6684622040e-01,-3.3153779597e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,2.0169221746e+00,2.5339066542e+00,2.5966831567e+00,9.7582435027e-01,-2.4175649735e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,2.2763702483e+00,2.0903899739e+00,2.2278882954e+00,9.3828311687e-01,-6.1716883125e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,2.5367369098e+00,1.8297628353e+00,1.9424648683e+00,9.4197988606e-01,-5.8020113936e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,2.8990729604e+00,1.5317858829e+00,1.6572881544e+00,9.2427251036e-01,-7.5727489638e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,3.4029375450e+00,1.2287340255e+00,1.3767765845e+00,8.9247161766e-01,-1.0752838234e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,3.8962643222e+00,1.0479849862e+00,1.1806047659e+00,8.8766792791e-01,-1.1233207209e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,4.5293257682e+00,9.0588303950e-01,9.9628476839e-01,9.0926115528e-01,-9.0738844715e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,5.2810827998e+00,7.5285707303e-01,8.3690805594e-01,8.9956963334e-01,-1.0043036666e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,6.0322119887e+00,6.4721324113e-01,7.1755453234e-01,9.0197080773e-01,-9.8029192267e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,6.9129667849e+00,5.6781852844e-01,6.1009633157e-01,9.3070306943e-01,-6.9296930566e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,7.9160323189e+00,4.7146313711e-01,5.1615612364e-01,9.1341188356e-01,-8.6588116438e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,9.1677843868e+00,4.0490041974e-01,4.2723766070e-01,9.4771706006e-01,-5.2282939939e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.0676813721e+01,3.4077777769e-01,3.4761851271e-01,9.8032114296e-01,-1.9678857042e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.2307894307e+01,2.8244265733e-01,2.8405024126e-01,9.9434049442e-01,-5.6595055757e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.4191236202e+01,2.3222712264e-01,2.2990359144e-01,1.0101065459e+00,1.0106545901e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.6325873207e+01,1.8794572335e-01,1.8498696120e-01,1.0159944362e+00,1.5994436179e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.8834933875e+01,1.5128608408e-01,1.4691545250e-01,1.0297492980e+00,2.9749298020e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,2.1724701131e+01,1.1957845945e-01,1.1577619886e-01,1.0328414702e+00,3.2841470209e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,2.4988160556e+01,9.2384633570e-02,9.0973221205e-02,1.0155145915e+00,1.5514591507e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,2.8755021694e+01,7.1485734878e-02,7.0962253214e-02,1.0073769031e+00,7.3769030764e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,3.3148095750e+01,5.4625031260e-02,5.4830812267e-02,9.9624698233e-01,-3.7530176661e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,3.8295411886e+01,4.0736410310e-02,4.1948279559e-02,9.7111039447e-01,-2.8889605528e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,4.4197519067e+01,3.0292985739e-02,3.1981496971e-02,9.4720349604e-01,-5.2796503959e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,5.0976964633e+01,2.2237407426e-02,2.4291720059e-02,9.1543156975e-01,-8.4568430247e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,5.8762683884e+01,1.6144967533e-02,1.8388771274e-02,8.7797968079e-01,-1.2202031921e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,6.7800053809e+01,1.1593078352e-02,1.3837156522e-02,8.3782230356e-01,-1.6217769644e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,7.8224012374e+01,8.1090900041e-03,1.0370892537e-02,7.8190859419e-01,-2.1809140581e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,9.0151151638e+01,5.6248162599e-03,7.7620176002e-03,7.2465904479e-01,-2.7534095521e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.0396190842e+02,3.8488824414e-03,5.7819049950e-03,6.6567721966e-01,-3.3432278034e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP1,BT $k_p=1$ 25,0040,3.4410805658e+00,HMcode2020,1.1990776394e+02,2.6942619550e-03,4.2906379602e-03,6.2793970966e-01,-3.7206029034e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,3.2072956064e-01,6.5153321833e+01,6.4980594787e+01,1.0026581327e+00,2.6581327465e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,5.6066196834e-01,1.9050502447e+01,2.1665870074e+01,8.7928628681e-01,-1.2071371319e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,7.8770010985e-01,9.7274932920e+00,1.1122009332e+01,8.7461653752e-01,-1.2538346248e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.0205350124e+00,6.7998854504e+00,6.7832595221e+00,1.0024510235e+00,2.4510234765e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.2811623763e+00,4.9289945230e+00,4.4702175236e+00,1.1026296812e+00,1.0262968121e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.5386083751e+00,3.0756656241e+00,3.2457682536e+00,9.4759249082e-01,-5.2407509176e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.7773229369e+00,2.6228708276e+00,2.5523790557e+00,1.0276180655e+00,2.7618065454e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,2.0169221746e+00,2.1594358443e+00,2.0858700091e+00,1.0352686576e+00,3.5268657639e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,2.2763702483e+00,1.7397249598e+00,1.7336355046e+00,1.0035125349e+00,3.5125348981e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,2.5367369098e+00,1.4700826810e+00,1.4789086030e+00,9.9403213829e-01,-5.9678617095e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,2.8990729604e+00,1.1971101361e+00,1.2249891555e+00,9.7724141534e-01,-2.2758584660e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,3.4029375450e+00,9.2719416137e-01,9.8621707294e-01,9.4015221071e-01,-5.9847789286e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,3.8962643222e+00,7.6869235392e-01,8.2583714277e-01,9.3080380393e-01,-6.9196196067e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,4.5293257682e+00,6.4094552235e-01,6.8010411422e-01,9.4242265111e-01,-5.7577348893e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,5.2810827998e+00,5.1727998472e-01,5.5788024121e-01,9.2722406443e-01,-7.2775935574e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,6.0322119887e+00,4.3510424003e-01,4.6865510113e-01,9.2841033625e-01,-7.1589663751e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,6.9129667849e+00,3.6921895813e-01,3.9010503592e-01,9.4646037383e-01,-5.3539626174e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,7.9160323189e+00,2.9953172468e-01,3.2296999274e-01,9.2742896064e-01,-7.2571039362e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,9.1677843868e+00,2.5037921802e-01,2.6095373486e-01,9.5947742672e-01,-4.0522573280e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.0676813721e+01,2.0699641895e-01,2.0828043453e-01,9.9383515987e-01,-6.1648401252e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.2307894307e+01,1.6656581256e-01,1.6821216894e-01,9.9021262021e-01,-9.7873797942e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.4191236202e+01,1.3550344165e-01,1.3430346218e-01,1.0089348364e+00,8.9348364279e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.6325873207e+01,1.0775202598e-01,1.0645300284e-01,1.0122027853e+00,1.2202785320e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,1.8834933875e+01,8.4018606471e-02,8.3136964316e-02,1.0106046951e+00,1.0604695055e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,2.1724701131e+01,6.5051568551e-02,6.4329891384e-02,1.0112183800e+00,1.1218380006e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,2.4988160556e+01,4.8778946473e-02,4.9570385782e-02,9.8403402966e-01,-1.5965970342e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,2.8755021694e+01,3.6928059980e-02,3.7855620260e-02,9.7549742224e-01,-2.4502577764e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,3.3148095750e+01,2.7526859098e-02,2.8581374527e-02,9.6310480351e-01,-3.6895196486e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,3.8295411886e+01,1.9985809582e-02,2.1324114719e-02,9.3723982659e-01,-6.2760173407e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,4.4197519067e+01,1.4500749545e-02,1.5834349163e-02,9.1577805915e-01,-8.4221940848e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
25,BTKP10,BT $k_p=10$ 25,0040,3.4410805658e+00,HMcode2020,5.0976964633e+01,1.0343496114e-02,1.1700641986e-02,8.8401099075e-01,-1.1598900925e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0040.npz
