model,target_mass_Msun,profile_type,r_over_R200,rho_h2_Msun_kpc_minus3,source_file
BT_soft,1.0000000000e+10,median_c_nfw,3.3245979323e-02,2.2987819717e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,4.0615859884e-02,1.4164922052e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,4.9619476030e-02,8.6014799361e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,6.0618989935e-02,5.1388508448e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,7.4056846923e-02,3.0198073631e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,9.0473572423e-02,1.7639830727e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,1.1052951411e-01,1.0256118711e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,1.3503140379e-01,5.9251452006e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,1.6496480741e-01,3.3873026035e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,2.0153376859e-01,1.9220492482e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,2.4620924015e-01,1.0830672297e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,3.0078825180e-01,6.0712622313e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,3.6746619407e-01,3.3903930446e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,4.4892512582e-01,1.8873458821e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,5.4844165761e-01,1.0478880279e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,6.7001875035e-01,5.8054392015e+03,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,8.1854673071e-01,3.2105196478e+03,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+10,median_c_nfw,1.0000000000e+00,1.7728491230e+03,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.0000000000e-02,1.7467842341e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.0476157528e-02,1.6227812037e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.0974987655e-02,1.5062213724e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.1497569954e-02,1.3967492936e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.2045035403e-02,1.2940225841e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.2618568831e-02,1.1977113816e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.3219411485e-02,1.1074978487e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.3848863714e-02,1.0230757188e+08,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.4508287785e-02,9.4414988265e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.5199110830e-02,8.7043601345e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.5922827933e-02,8.0166022630e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.6681005372e-02,7.3755877053e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.7475284000e-02,6.7787775128e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.8307382803e-02,6.2237287744e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.9179102617e-02,5.7080923279e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.0092330026e-02,5.2296106726e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.1049041445e-02,4.7861160514e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.2051307399e-02,4.3755286714e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.3101297001e-02,3.9958550332e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.4201282648e-02,3.6451863401e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.5353644940e-02,3.3216969601e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.6560877829e-02,3.0236429152e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.7825594022e-02,2.7493603750e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.9150530628e-02,2.4972641344e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.0538555088e-02,2.2658460576e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.1992671378e-02,2.0536734729e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.3516026509e-02,1.8593875066e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.5111917342e-02,1.6817013478e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.6783797718e-02,1.5193984360e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.8535285937e-02,1.3713305709e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,4.0370172586e-02,1.2364159409e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,4.2292428744e-02,1.1136370757e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,4.4306214576e-02,1.0020387236e+07,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,4.6415888336e-02,9.0072566261e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,4.8626015801e-02,8.0886045210e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,5.0941380148e-02,7.2566113408e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,5.3366992312e-02,6.5039889552e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,5.5908101825e-02,5.8239570219e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,5.8570208181e-02,5.2102191608e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,6.1359072734e-02,4.6569390822e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,6.4280731173e-02,4.1587167886e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,6.7341506578e-02,3.7105649648e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,7.0548023107e-02,3.3078856673e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,7.3907220335e-02,2.9464474164e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,7.7426368268e-02,2.6223627866e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,8.1113083079e-02,2.3320665817e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,8.4975343591e-02,2.0722946705e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,8.9021508545e-02,1.8400635483e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,9.3260334688e-02,1.6326506786e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,9.7700995730e-02,1.4475756609e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.0235310219e-01,1.2825822549e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.0722672220e-01,1.1356212879e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.1233240330e-01,1.0048344566e+06,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.1768119524e-01,8.8853903080e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.2328467394e-01,7.8521345493e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.2915496650e-01,6.9348383774e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.3530477746e-01,6.1211131471e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.4174741629e-01,5.3998026100e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.4849682623e-01,4.7608732901e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.5556761439e-01,4.1953128080e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.6297508346e-01,3.6950358254e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.7073526475e-01,3.2527972571e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.7886495291e-01,2.8621123873e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.8738174229e-01,2.5171835104e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,1.9630406500e-01,2.2128327171e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.0565123083e-01,1.9444404447e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.1544346900e-01,1.7078894129e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.2570197196e-01,1.4995135775e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.3644894126e-01,1.3160517416e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.4770763560e-01,1.1546054765e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.5950242114e-01,1.0126010222e+05,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.7185882427e-01,8.8775484724e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.8480358684e-01,7.7804256954e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,2.9836472403e-01,6.8167095320e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.1257158497e-01,5.9705271560e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.2745491629e-01,5.2278389520e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.4304692863e-01,4.5762354839e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.5938136638e-01,4.0047555959e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.7649358068e-01,3.5037236594e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
BT_soft,1.0000000000e+11,mean_c_nfw,3.9442060594e-01,3.0646041252e+04,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0056.hdf5
